Created as New Dataset;Amostra 416 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;10,62
3998,07;10,65
3996,14;10,67
3994,21;10,70
3992,28;10,72
3990,35;10,75
3988,42;10,79
3986,49;10,82
3984,56;10,85
3982,63;10,89
3980,70;10,92
3978,77;10,95
3976,84;10,97
3974,91;11,00
3972,98;11,02
3971,05;11,04
3969,12;11,06
3967,19;11,07
3965,26;11,09
3963,33;11,11
3961,40;11,12
3959,47;11,13
3957,54;11,14
3955,61;11,16
3953,68;11,17
3951,75;11,18
3949,82;11,19
3947,89;11,20
3945,96;11,21
3944,03;11,22
3942,10;11,23
3940,17;11,23
3938,24;11,24
3936,31;11,24
3934,38;11,24
3932,45;11,25
3930,52;11,26
3928,59;11,27
3926,66;11,27
3924,73;11,28
3922,80;11,28
3920,87;11,29
3918,94;11,29
3917,01;11,30
3915,08;11,30
3913,15;11,31
3911,22;11,31
3909,29;11,32
3907,36;11,32
3905,43;11,33
3903,50;11,34
3901,57;11,35
3899,64;11,36
3897,71;11,37
3895,78;11,37
3893,85;11,38
3891,92;11,38
3889,99;11,39
3888,06;11,39
3886,13;11,40
3884,20;11,40
3882,27;11,41
3880,34;11,42
3878,41;11,43
3876,48;11,43
3874,55;11,44
3872,62;11,44
3870,69;11,45
3868,76;11,46
3866,83;11,46
3864,90;11,47
3862,97;11,48
3861,04;11,48
3859,11;11,48
3857,18;11,48
3855,25;11,47
3853,32;11,48
3851,39;11,49
3849,46;11,49
3847,53;11,49
3845,60;11,49
3843,67;11,48
3841,74;11,48
3839,81;11,49
3837,88;11,48
3835,95;11,48
3834,02;11,49
3832,09;11,48
3830,16;11,48
3828,23;11,47
3826,30;11,47
3824,37;11,46
3822,44;11,46
3820,51;11,46
3818,58;11,47
3816,65;11,47
3814,72;11,47
3812,79;11,47
3810,86;11,46
3808,93;11,46
3807,00;11,46
3805,07;11,47
3803,14;11,47
3801,21;11,47
3799,28;11,47
3797,35;11,47
3795,42;11,46
3793,49;11,45
3791,56;11,44
3789,63;11,43
3787,70;11,42
3785,77;11,41
3783,84;11,41
3781,91;11,40
3779,98;11,39
3778,05;11,39
3776,12;11,38
3774,19;11,37
3772,26;11,36
3770,33;11,35
3768,40;11,34
3766,47;11,33
3764,54;11,31
3762,61;11,29
3760,68;11,28
3758,75;11,26
3756,82;11,24
3754,89;11,22
3752,96;11,20
3751,03;11,18
3749,10;11,16
3747,17;11,14
3745,24;11,11
