Created as New Dataset;Amostra 399 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;19,87
3998,07;19,91
3996,14;19,95
3994,21;19,99
3992,28;20,04
3990,35;20,09
3988,42;20,15
3986,49;20,20
3984,56;20,25
3982,63;20,31
3980,70;20,36
3978,77;20,41
3976,84;20,45
3974,91;20,50
3972,98;20,54
3971,05;20,58
3969,12;20,62
3967,19;20,66
3965,26;20,70
3963,33;20,73
3961,40;20,77
3959,47;20,81
3957,54;20,85
3955,61;20,88
3953,68;20,91
3951,75;20,94
3949,82;20,96
3947,89;20,99
3945,96;21,01
3944,03;21,03
3942,10;21,05
3940,17;21,06
3938,24;21,08
3936,31;21,09
3934,38;21,10
3932,45;21,12
3930,52;21,13
3928,59;21,15
3926,66;21,16
3924,73;21,17
3922,80;21,19
3920,87;21,20
3918,94;21,22
3917,01;21,23
3915,08;21,25
3913,15;21,25
3911,22;21,26
3909,29;21,27
3907,36;21,29
3905,43;21,30
3903,50;21,32
3901,57;21,34
3899,64;21,36
3897,71;21,37
3895,78;21,38
3893,85;21,39
3891,92;21,40
3889,99;21,41
3888,06;21,43
3886,13;21,44
3884,20;21,46
3882,27;21,47
3880,34;21,49
3878,41;21,51
3876,48;21,52
3874,55;21,54
3872,62;21,57
3870,69;21,60
3868,76;21,62
3866,83;21,65
3864,90;21,68
3862,97;21,70
3861,04;21,71
3859,11;21,73
3857,18;21,74
3855,25;21,75
3853,32;21,78
3851,39;21,80
3849,46;21,81
3847,53;21,82
3845,60;21,83
3843,67;21,84
3841,74;21,85
3839,81;21,87
3837,88;21,88
3835,95;21,90
3834,02;21,91
3832,09;21,92
3830,16;21,93
3828,23;21,93
3826,30;21,94
3824,37;21,95
3822,44;21,96
3820,51;21,98
3818,58;21,99
3816,65;22,01
3814,72;22,02
3812,79;22,03
3810,86;22,04
3808,93;22,06
3807,00;22,08
3805,07;22,09
3803,14;22,11
3801,21;22,14
3799,28;22,15
3797,35;22,16
3795,42;22,17
3793,49;22,18
3791,56;22,18
3789,63;22,19
3787,70;22,20
3785,77;22,22
3783,84;22,23
3781,91;22,25
3779,98;22,26
3778,05;22,28
3776,12;22,29
3774,19;22,30
3772,26;22,31
3770,33;22,31
3768,40;22,32
3766,47;22,33
3764,54;22,33
3762,61;22,33
3760,68;22,33
3758,75;22,33
3756,82;22,33
3754,89;22,33
3752,96;22,33
3751,03;22,33
3749,10;22,33
3747,17;22,33
3745,24;22,31
3743,31;22,28
3741,38;22,25
3739,45;22,22
3737,52;22,19
3735,59;22,16
3733,66;22,13
3731,73;22,09
3729,80;22,06
3727,87;22,03
3725,94;22,00
3724,01;21,97
3722,08;21,94
3720,15;21,90
3718,22;21,86
3716,29;21,81
3714,36;21,74
3712,43;21,66
3710,50;21,55
