Created as New Dataset;Amostra 394 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;15,32
3998,07;15,35
3996,14;15,37
3994,21;15,40
3992,28;15,44
3990,35;15,47
3988,42;15,51
3986,49;15,55
3984,56;15,59
3982,63;15,63
3980,70;15,67
3978,77;15,70
3976,84;15,73
3974,91;15,76
3972,98;15,79
3971,05;15,81
3969,12;15,83
3967,19;15,85
3965,26;15,87
3963,33;15,88
3961,40;15,90
3959,47;15,91
3957,54;15,92
3955,61;15,93
3953,68;15,94
3951,75;15,95
3949,82;15,96
3947,89;15,98
3945,96;15,99
3944,03;15,99
3942,10;16,00
3940,17;16,01
3938,24;16,01
3936,31;16,01
3934,38;16,02
3932,45;16,03
3930,52;16,03
3928,59;16,04
3926,66;16,04
3924,73;16,05
3922,80;16,05
3920,87;16,06
3918,94;16,07
3917,01;16,08
3915,08;16,08
3913,15;16,09
3911,22;16,09
3909,29;16,09
3907,36;16,09
3905,43;16,10
3903,50;16,12
3901,57;16,14
3899,64;16,16
3897,71;16,16
3895,78;16,16
3893,85;16,16
3891,92;16,17
3889,99;16,18
3888,06;16,19
3886,13;16,19
3884,20;16,20
3882,27;16,21
3880,34;16,22
3878,41;16,23
3876,48;16,23
3874,55;16,23
3872,62;16,24
3870,69;16,26
3868,76;16,27
3866,83;16,28
3864,90;16,28
3862,97;16,29
3861,04;16,29
3859,11;16,29
3857,18;16,27
3855,25;16,26
3853,32;16,28
3851,39;16,30
3849,46;16,31
3847,53;16,30
3845,60;16,29
3843,67;16,28
3841,74;16,27
3839,81;16,27
3837,88;16,27
3835,95;16,27
3834,02;16,27
3832,09;16,27
3830,16;16,26
3828,23;16,24
3826,30;16,23
3824,37;16,21
3822,44;16,21
3820,51;16,21
3818,58;16,21
3816,65;16,21
3814,72;16,20
3812,79;16,20
3810,86;16,18
3808,93;16,17
3807,00;16,17
3805,07;16,17
3803,14;16,17
3801,21;16,16
3799,28;16,15
3797,35;16,14
3795,42;16,13
3793,49;16,11
3791,56;16,08
3789,63;16,06
3787,70;16,03
3785,77;16,01
3783,84;16,00
3781,91;15,98
3779,98;15,96
3778,05;15,94
3776,12;15,92
3774,19;15,90
3772,26;15,87
3770,33;15,85
3768,40;15,82
3766,47;15,79
3764,54;15,75
3762,61;15,72
3760,68;15,68
3758,75;15,64
3756,82;15,60
3754,89;15,56
3752,96;15,52
3751,03;15,48
3749,10;15,43
3747,17;15,38
3745,24;15,32
3743,31;15,25
3741,38;15,18
3739,45;15,11
3737,52;15,03
3735,59;14,95
3733,66;14,87
3731,73;14,77
3729,80;14,68
3727,87;14,58
3725,94;14,47
3724,01;14,36
3722,08;14,25
3720,15;14,12
3718,22;13,99
3716,29;13,85
3714,36;13,71
3712,43;13,55
3710,50;13,36
3708,57;13,16
3706,64;12,95
3704,71;12,74
3702,78;12,51
3700,85;12,25
3698,92;11,98
3696,99;11,71
3695,06;11,42
3693,13;11,14
3691,20;10,83
3689,27;10,49
3687,34;10,13
3685,41;9,78
3683,48;9,44
3681,55;9,09
3679,62;8,74
3677,69;8,38
3675,76;7,96
3673,83;7,55
3671,90;7,18
3669,97;6,77
3668,04;6,36
3666,11;5,99
3664,18;5,63
3662,25;5,28
3660,32;4,94
3658,39;4,63
3656,46;4,31
3654,53;4,00
3652,60;3,74
3650,67;3,48
3648,74;3,21
3646,81;2,96
3644,88;2,75
3642,95;2,56
3641,02;2,38
3639,09;2,22
3637,16;2,07
3635,23;1,94
3633,30;1,82
3631,37;1,72
3629,44;1,61
3627,51;1,49
3625,58;1,39
3623,65;1,30
3621,72;1,23
3619,79;1,16
3617,86;1,08
3615,93;1,02
3614,00;0,96
3612,07;0,91
3610,14;0,85
3608,21;0,80
3606,28;0,75
3604,35;0,71
3602,42;0,67
3600,49;0,63
3598,56;0,60
3596,63;0,57
3594,70;0,54
3592,77;0,51
3590,84;0,49
3588,91;0,46
3586,98;0,43
3585,05;0,40
3583,12;0,39
3581,19;0,37
3579,26;0,36
3577,33;0,34
3575,40;0,32
3573,47;0,31
3571,54;0,29
3569,61;0,28
3567,68;0,27
3565,75;0,26
3563,82;0,24
3561,89;0,23
3559,96;0,22
3558,03;0,21
3556,10;0,20
3554,17;0,19
3552,24;0,18
3550,31;0,18
3548,38;0,17
3546,45;0,15
3544,52;0,14
3542,59;0,14
3540,66;0,14
3538,73;0,14
3536,80;0,13
3534,87;0,13
3532,94;0,13
3531,01;0,13
3529,08;0,12
3527,15;0,12
3525,22;0,11
3523,29;0,10
3521,36;0,10
3519,43;0,10
3517,50;0,10
3515,57;0,09
3513,64;0,09
3511,71;0,08
3509,78;0,08
3507,85;0,08
3505,92;0,07
3503,99;0,06
3502,06;0,06
3500,13;0,06
3498,20;0,05
3496,27;0,05
3494,34;0,05
3492,41;0,05
3490,48;0,05
3488,55;0,04
3486,62;0,04
3484,69;0,04
3482,76;0,04
3480,83;0,04
3478,90;0,04
3476,97;0,04
3475,04;0,05
3473,11;0,04
3471,18;0,04
3469,25;0,03
3467,32;0,03
3465,39;0,04
3463,46;0,04
3461,53;0,04
3459,60;0,04
3457,67;0,05
3455,74;0,05
3453,81;0,05
3451,88;0,05
3449,95;0,05
3448,02;0,05
3446,09;0,05
3444,16;0,05
3442,23;0,05
3440,30;0,04
3438,37;0,04
3436,44;0,03
3434,51;0,03
3432,58;0,03
3430,65;0,04
3428,72;0,04
3426,79;0,04
3424,86;0,04
3422,93;0,04
3421,00;0,04
3419,07;0,04
3417,14;0,04
3415,21;0,03
3413,28;0,03
3411,35;0,03
3409,42;0,03
3407,49;0,03
3405,56;0,03
3403,63;0,03
3401,70;0,02
3399,77;0,02
3397,84;0,03
3395,91;0,03
3393,98;0,03
3392,05;0,02
3390,12;0,03
3388,19;0,03
3386,26;0,03
3384,33;0,03
3382,40;0,03
3380,47;0,03
3378,54;0,03
3376,61;0,03
3374,68;0,03
3372,75;0,03
3370,82;0,03
3368,89;0,03
3366,96;0,03
3365,03;0,03
3363,10;0,03
3361,17;0,03
3359,24;0,03
3357,31;0,03
3355,38;0,04
3353,45;0,04
3351,52;0,03
3349,59;0,04
3347,66;0,04
3345,73;0,04
3343,80;0,04
3341,87;0,04
3339,94;0,04
3338,01;0,04
3336,08;0,04
3334,15;0,04
3332,22;0,05
3330,29;0,05
3328,36;0,05
3326,43;0,05
3324,50;0,05
3322,57;0,05
3320,64;0,05
3318,71;0,06
3316,78;0,06
3314,85;0,06
3312,92;0,06
3310,99;0,06
3309,06;0,06
3307,13;0,07
3305,20;0,07
3303,27;0,07
3301,34;0,08
3299,41;0,08
3297,48;0,08
3295,55;0,08
3293,62;0,09
3291,69;0,09
3289,76;0,09
3287,83;0,10
3285,90;0,10
3283,97;0,10
3282,04;0,10
3280,11;0,11
3278,18;0,11
3276,25;0,11
3274,32;0,12
3272,39;0,12
3270,46;0,12
3268,53;0,13
3266,60;0,13
3264,67;0,14
3262,74;0,14
3260,81;0,15
3258,88;0,15
3256,95;0,16
3255,02;0,16
3253,09;0,16
3251,16;0,17
3249,23;0,18
3247,30;0,18
3245,37;0,19
3243,44;0,20
3241,51;0,20
3239,58;0,21
3237,65;0,22
3235,72;0,23
3233,79;0,24
3231,86;0,25
3229,93;0,26
3228,00;0,27
3226,07;0,28
3224,14;0,29
3222,21;0,30
3220,28;0,31
3218,35;0,33
3216,42;0,34
3214,49;0,36
3212,56;0,37
3210,63;0,39
3208,70;0,40
3206,77;0,42
3204,84;0,44
3202,91;0,46
3200,98;0,48
3199,05;0,50
3197,12;0,53
3195,19;0,55
3193,26;0,57
3191,33;0,60
3189,40;0,63
3187,47;0,66
3185,54;0,69
3183,61;0,72
3181,68;0,76
3179,75;0,79
3177,82;0,83
3175,89;0,87
3173,96;0,91
3172,03;0,95
3170,10;0,99
3168,17;1,04
3166,24;1,09
3164,31;1,14
3162,38;1,19
3160,45;1,24
3158,52;1,30
3156,59;1,36
3154,66;1,41
3152,73;1,47
3150,80;1,54
3148,87;1,61
3146,94;1,67
3145,01;1,74
3143,08;1,82
3141,15;1,89
3139,22;1,96
3137,29;2,04
3135,36;2,12
3133,43;2,20
3131,50;2,28
3129,57;2,36
3127,64;2,45
3125,71;2,53
3123,78;2,62
3121,85;2,70
3119,92;2,79
3117,99;2,88
3116,06;2,97
3114,13;3,06
3112,20;3,15
3110,27;3,24
3108,34;3,33
3106,41;3,42
3104,48;3,51
3102,55;3,60
3100,62;3,69
3098,69;3,78
3096,76;3,87
3094,83;3,96
3092,90;4,04
3090,97;4,12
3089,04;4,19
3087,11;4,26
3085,18;4,33
3083,25;4,39
3081,32;4,46
3079,39;4,51
3077,46;4,57
3075,53;4,62
3073,60;4,67
3071,67;4,71
3069,74;4,74
3067,81;4,78
3065,88;4,81
3063,95;4,85
3062,02;4,88
3060,09;4,92
3058,16;4,95
3056,23;4,98
3054,30;5,01
3052,37;5,03
3050,44;5,04
3048,51;5,05
3046,58;5,04
3044,65;5,03
3042,72;5,01
3040,79;4,99
3038,86;4,96
3036,93;4,91
3035,00;4,85
3033,07;4,77
3031,14;4,68
3029,21;4,57
3027,28;4,45
3025,35;4,33
3023,42;4,19
3021,49;4,04
3019,56;3,87
3017,63;3,69
3015,70;3,50
3013,77;3,29
3011,84;3,08
3009,91;2,86
3007,98;2,63
3006,05;2,38
3004,12;2,13
3002,19;1,88
3000,26;1,62
2998,33;1,38
2996,40;1,14
2994,47;0,92
2992,54;0,73
2990,61;0,56
2988,68;0,41
2986,75;0,29
2984,82;0,20
2982,89;0,12
2980,96;0,07
2979,03;0,04
2977,10;0,02
2975,17;0,01
2973,24;0,01
2971,31;0,01
2969,38;0,01
2967,45;0,01
2965,52;0,01
2963,59;0,01
2961,66;0,01
2959,73;0,01
2957,80;0,01
