Created as New Dataset;Amostra 402 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;6,50
3998,07;6,51
3996,14;6,53
3994,21;6,55
3992,28;6,57
3990,35;6,60
3988,42;6,62
3986,49;6,65
3984,56;6,67
3982,63;6,70
3980,70;6,72
3978,77;6,74
3976,84;6,76
3974,91;6,78
3972,98;6,80
3971,05;6,81
3969,12;6,83
3967,19;6,84
3965,26;6,86
3963,33;6,87
3961,40;6,89
3959,47;6,90
3957,54;6,91
3955,61;6,92
3953,68;6,93
3951,75;6,94
3949,82;6,95
3947,89;6,96
3945,96;6,97
3944,03;6,98
3942,10;6,99
3940,17;7,00
3938,24;7,01
3936,31;7,02
3934,38;7,03
3932,45;7,03
3930,52;7,04
3928,59;7,05
3926,66;7,06
3924,73;7,07
3922,80;7,07
3920,87;7,08
3918,94;7,09
3917,01;7,10
3915,08;7,11
3913,15;7,12
3911,22;7,13
3909,29;7,13
3907,36;7,14
3905,43;7,15
3903,50;7,15
3901,57;7,16
3899,64;7,17
3897,71;7,18
3895,78;7,20
3893,85;7,20
3891,92;7,21
3889,99;7,23
3888,06;7,23
3886,13;7,24
3884,20;7,25
3882,27;7,26
3880,34;7,27
3878,41;7,28
3876,48;7,29
3874,55;7,30
3872,62;7,31
3870,69;7,32
3868,76;7,33
3866,83;7,34
3864,90;7,35
3862,97;7,36
3861,04;7,37
3859,11;7,38
3857,18;7,39
3855,25;7,39
3853,32;7,40
3851,39;7,41
3849,46;7,42
3847,53;7,43
3845,60;7,44
3843,67;7,45
3841,74;7,45
3839,81;7,46
3837,88;7,47
3835,95;7,47
3834,02;7,48
3832,09;7,50
3830,16;7,51
3828,23;7,51
3826,30;7,52
3824,37;7,52
3822,44;7,53
3820,51;7,54
3818,58;7,55
3816,65;7,56
3814,72;7,57
3812,79;7,59
3810,86;7,60
3808,93;7,61
3807,00;7,62
3805,07;7,63
3803,14;7,64
3801,21;7,65
3799,28;7,66
3797,35;7,67
3795,42;7,69
3793,49;7,70
3791,56;7,71
3789,63;7,71
3787,70;7,72
3785,77;7,73
3783,84;7,74
3781,91;7,75
3779,98;7,75
