Created as New Dataset;Amostra 410 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;9,38
3998,07;9,40
3996,14;9,43
3994,21;9,45
3992,28;9,47
3990,35;9,50
3988,42;9,53
3986,49;9,56
3984,56;9,59
3982,63;9,63
3980,70;9,65
3978,77;9,68
3976,84;9,71
3974,91;9,73
3972,98;9,75
3971,05;9,77
3969,12;9,79
3967,19;9,81
3965,26;9,82
3963,33;9,83
3961,40;9,85
3959,47;9,86
3957,54;9,87
3955,61;9,89
3953,68;9,90
3951,75;9,91
3949,82;9,92
3947,89;9,94
3945,96;9,95
3944,03;9,95
3942,10;9,96
3940,17;9,97
3938,24;9,98
3936,31;9,98
3934,38;9,99
3932,45;10,00
3930,52;10,01
3928,59;10,01
3926,66;10,02
3924,73;10,03
3922,80;10,03
3920,87;10,04
3918,94;10,05
3917,01;10,06
3915,08;10,06
3913,15;10,07
3911,22;10,07
3909,29;10,08
3907,36;10,08
3905,43;10,09
3903,50;10,11
3901,57;10,13
3899,64;10,14
3897,71;10,14
3895,78;10,14
3893,85;10,15
3891,92;10,15
3889,99;10,16
3888,06;10,17
3886,13;10,18
3884,20;10,18
3882,27;10,20
3880,34;10,20
3878,41;10,21
3876,48;10,21
3874,55;10,21
3872,62;10,22
3870,69;10,24
3868,76;10,25
3866,83;10,26
3864,90;10,27
3862,97;10,27
3861,04;10,28
3859,11;10,27
3857,18;10,26
3855,25;10,26
3853,32;10,29
3851,39;10,31
3849,46;10,31
3847,53;10,31
3845,60;10,30
3843,67;10,30
3841,74;10,30
3839,81;10,30
3837,88;10,31
3835,95;10,32
3834,02;10,32
3832,09;10,32
3830,16;10,32
3828,23;10,32
3826,30;10,31
3824,37;10,31
3822,44;10,31
3820,51;10,32
3818,58;10,33
3816,65;10,34
3814,72;10,34
3812,79;10,34
3810,86;10,33
3808,93;10,33
3807,00;10,34
3805,07;10,35
3803,14;10,36
3801,21;10,37
3799,28;10,37
3797,35;10,38
3795,42;10,37
3793,49;10,36
3791,56;10,36
3789,63;10,35
3787,70;10,35
3785,77;10,35
3783,84;10,35
3781,91;10,35
3779,98;10,35
3778,05;10,35
3776,12;10,35
3774,19;10,35
3772,26;10,34
3770,33;10,34
3768,40;10,34
3766,47;10,34
3764,54;10,33
3762,61;10,32
3760,68;10,32
3758,75;10,31
3756,82;10,30
3754,89;10,30
3752,96;10,29
3751,03;10,29
3749,10;10,29
3747,17;10,28
3745,24;10,28
3743,31;10,26
3741,38;10,24
3739,45;10,22
3737,52;10,20
3735,59;10,18
3733,66;10,16
3731,73;10,14
3729,80;10,11
3727,87;10,08
3725,94;10,05
3724,01;10,02
3722,08;9,99
3720,15;9,95
3718,22;9,92
3716,29;9,88
3714,36;9,84
3712,43;9,80
3710,50;9,75
3708,57;9,70
3706,64;9,64
3704,71;9,57
3702,78;9,50
3700,85;9,42
3698,92;9,35
3696,99;9,26
3695,06;9,18
3693,13;9,09
3691,20;8,99
3689,27;8,89
3687,34;8,79
3685,41;8,68
3683,48;8,57
3681,55;8,45
3679,62;8,33
3677,69;8,21
3675,76;8,08
3673,83;7,94
3671,90;7,81
3669,97;7,66
3668,04;7,49
3666,11;7,34
3664,18;7,19
3662,25;7,03
3660,32;6,88
3658,39;6,73
3656,46;6,58
3654,53;6,42
3652,60;6,28
3650,67;6,13
3648,74;5,98
3646,81;5,82
3644,88;5,68
3642,95;5,54
3641,02;5,41
3639,09;5,28
3637,16;5,16
3635,23;5,05
3633,30;4,94
3631,37;4,84
3629,44;4,74
3627,51;4,62
3625,58;4,52
3623,65;4,42
3621,72;4,32
3619,79;4,22
3617,86;4,12
3615,93;4,03
3614,00;3,94
3612,07;3,85
3610,14;3,76
3608,21;3,67
3606,28;3,58
3604,35;3,50
3602,42;3,43
3600,49;3,36
3598,56;3,29
3596,63;3,23
3594,70;3,16
3592,77;3,09
3590,84;3,03
3588,91;2,96
3586,98;2,89
3585,05;2,81
3583,12;2,75
3581,19;2,68
3579,26;2,62
3577,33;2,55
3575,40;2,49
3573,47;2,43
3571,54;2,37
3569,61;2,31
3567,68;2,25
3565,75;2,19
3563,82;2,13
3561,89;2,08
3559,96;2,02
3558,03;1,97
3556,10;1,92
3554,17;1,87
3552,24;1,83
3550,31;1,78
3548,38;1,73
3546,45;1,68
3544,52;1,64
3542,59;1,61
3540,66;1,57
3538,73;1,53
3536,80;1,50
3534,87;1,46
3532,94;1,43
3531,01;1,40
3529,08;1,37
3527,15;1,34
3525,22;1,31
3523,29;1,28
3521,36;1,26
3519,43;1,24
3517,50;1,21
3515,57;1,18
3513,64;1,16
3511,71;1,14
3509,78;1,11
3507,85;1,09
3505,92;1,07
3503,99;1,05
3502,06;1,02
3500,13;1,00
3498,20;0,99
3496,27;0,97
3494,34;0,95
3492,41;0,93
3490,48;0,92
3488,55;0,90
3486,62;0,89
3484,69;0,87
3482,76;0,86
3480,83;0,84
3478,90;0,83
3476,97;0,82
3475,04;0,81
3473,11;0,80
3471,18;0,78
3469,25;0,77
3467,32;0,75
3465,39;0,75
3463,46;0,74
3461,53;0,73
3459,60;0,72
3457,67;0,71
3455,74;0,71
3453,81;0,70
3451,88;0,69
3449,95;0,68
3448,02;0,67
3446,09;0,67
3444,16;0,66
3442,23;0,65
3440,30;0,64
3438,37;0,63
3436,44;0,62
3434,51;0,62
3432,58;0,62
3430,65;0,61
3428,72;0,61
3426,79;0,61
3424,86;0,61
3422,93;0,60
3421,00;0,60
3419,07;0,60
3417,14;0,60
3415,21;0,59
3413,28;0,59
3411,35;0,59
3409,42;0,59
3407,49;0,59
3405,56;0,59
3403,63;0,59
3401,70;0,59
3399,77;0,59
3397,84;0,60
3395,91;0,60
3393,98;0,60
3392,05;0,60
3390,12;0,61
3388,19;0,62
3386,26;0,63
3384,33;0,63
3382,40;0,64
3380,47;0,64
3378,54;0,65
3376,61;0,66
3374,68;0,66
3372,75;0,67
3370,82;0,67
3368,89;0,68
3366,96;0,69
3365,03;0,70
3363,10;0,71
3361,17;0,72
3359,24;0,73
3357,31;0,74
3355,38;0,76
3353,45;0,77
3351,52;0,78
3349,59;0,79
3347,66;0,80
3345,73;0,81
3343,80;0,82
3341,87;0,84
3339,94;0,85
3338,01;0,86
3336,08;0,88
3334,15;0,89
3332,22;0,91
3330,29;0,92
3328,36;0,94
3326,43;0,95
