Created as New Dataset;Amostra 396 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;23,73
3998,07;23,77
3996,14;23,81
3994,21;23,86
3992,28;23,91
3990,35;23,96
3988,42;24,02
3986,49;24,08
3984,56;24,13
3982,63;24,18
3980,70;24,23
3978,77;24,27
3976,84;24,31
3974,91;24,34
3972,98;24,38
3971,05;24,41
3969,12;24,43
3967,19;24,46
3965,26;24,48
3963,33;24,50
3961,40;24,52
3959,47;24,54
3957,54;24,55
3955,61;24,56
3953,68;24,57
3951,75;24,58
3949,82;24,59
3947,89;24,61
3945,96;24,61
3944,03;24,62
3942,10;24,63
3940,17;24,64
3938,24;24,64
3936,31;24,65
3934,38;24,65
3932,45;24,65
3930,52;24,66
3928,59;24,67
3926,66;24,67
3924,73;24,67
3922,80;24,67
3920,87;24,66
3918,94;24,66
3917,01;24,66
3915,08;24,67
3913,15;24,66
3911,22;24,66
3909,29;24,66
3907,36;24,64
3905,43;24,63
3903,50;24,63
3901,57;24,63
3899,64;24,63
3897,71;24,64
3895,78;24,64
3893,85;24,63
3891,92;24,63
3889,99;24,63
3888,06;24,62
3886,13;24,61
3884,20;24,61
3882,27;24,60
3880,34;24,60
3878,41;24,61
3876,48;24,60
3874,55;24,59
3872,62;24,59
3870,69;24,57
3868,76;24,57
3866,83;24,56
3864,90;24,56
3862,97;24,57
3861,04;24,56
3859,11;24,55
3857,18;24,51
3855,25;24,46
3853,32;24,45
3851,39;24,46
3849,46;24,45
3847,53;24,46
3845,60;24,45
3843,67;24,43
3841,74;24,41
3839,81;24,38
3837,88;24,36
3835,95;24,34
3834,02;24,33
3832,09;24,33
3830,16;24,32
3828,23;24,30
3826,30;24,28
3824,37;24,25
3822,44;24,21
3820,51;24,20
3818,58;24,19
3816,65;24,17
3814,72;24,17
3812,79;24,16
3810,86;24,15
3808,93;24,14
3807,00;24,13
3805,07;24,11
3803,14;24,07
3801,21;24,06
3799,28;24,05
3797,35;24,03
3795,42;24,02
3793,49;24,01
3791,56;23,98
3789,63;23,95
3787,70;23,92
3785,77;23,90
3783,84;23,87
3781,91;23,84
3779,98;23,81
3778,05;23,79
3776,12;23,76
3774,19;23,73
3772,26;23,69
3770,33;23,66
3768,40;23,62
3766,47;23,57
3764,54;23,53
3762,61;23,50
3760,68;23,45
3758,75;23,41
3756,82;23,36
3754,89;23,30
3752,96;23,24
3751,03;23,19
3749,10;23,12
3747,17;23,05
3745,24;22,99
3743,31;22,93
3741,38;22,87
3739,45;22,82
3737,52;22,75
3735,59;22,67
3733,66;22,59
3731,73;22,51
3729,80;22,44
3727,87;22,36
3725,94;22,28
3724,01;22,19
3722,08;22,10
3720,15;22,02
3718,22;21,92
3716,29;21,84
3714,36;21,73
3712,43;21,58
3710,50;21,41
3708,57;21,25
3706,64;21,10
3704,71;20,95
3702,78;20,77
3700,85;20,56
3698,92;20,35
3696,99;20,12
3695,06;19,90
3693,13;19,69
3691,20;19,47
3689,27;19,24
3687,34;19,01
3685,41;18,82
3683,48;18,64
3681,55;18,46
3679,62;18,26
3677,69;18,04
