Created as New Dataset;Amostra 396 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;7,35
3998,07;7,36
3996,14;7,37
3994,21;7,38
3992,28;7,40
3990,35;7,41
3988,42;7,43
3986,49;7,45
3984,56;7,47
3982,63;7,49
3980,70;7,51
3978,77;7,52
3976,84;7,53
3974,91;7,55
3972,98;7,56
3971,05;7,57
3969,12;7,57
3967,19;7,58
3965,26;7,59
3963,33;7,59
3961,40;7,60
3959,47;7,60
3957,54;7,61
3955,61;7,61
3953,68;7,61
3951,75;7,62
3949,82;7,62
3947,89;7,62
3945,96;7,62
3944,03;7,62
3942,10;7,63
3940,17;7,63
3938,24;7,63
3936,31;7,62
3934,38;7,62
3932,45;7,62
3930,52;7,62
3928,59;7,62
3926,66;7,62
3924,73;7,62
3922,80;7,61
3920,87;7,61
3918,94;7,61
3917,01;7,61
3915,08;7,61
3913,15;7,61
3911,22;7,61
3909,29;7,61
3907,36;7,60
3905,43;7,59
3903,50;7,59
3901,57;7,58
3899,64;7,58
3897,71;7,59
3895,78;7,60
3893,85;7,59
3891,92;7,59
3889,99;7,59
3888,06;7,58
3886,13;7,58
3884,20;7,58
3882,27;7,57
3880,34;7,57
3878,41;7,57
3876,48;7,57
3874,55;7,57
3872,62;7,56
3870,69;7,55
3868,76;7,55
3866,83;7,54
3864,90;7,54
3862,97;7,55
3861,04;7,54
3859,11;7,54
3857,18;7,51
3855,25;7,50
3853,32;7,49
3851,39;7,49
3849,46;7,49
3847,53;7,49
3845,60;7,49
3843,67;7,48
3841,74;7,47
3839,81;7,45
3837,88;7,43
3835,95;7,42
3834,02;7,42
3832,09;7,42
3830,16;7,41
3828,23;7,40
3826,30;7,39
3824,37;7,37
3822,44;7,35
3820,51;7,33
3818,58;7,32
3816,65;7,31
3814,72;7,31
3812,79;7,31
3810,86;7,30
3808,93;7,29
3807,00;7,27
3805,07;7,26
3803,14;7,24
3801,21;7,23
3799,28;7,21
3797,35;7,20
3795,42;7,20
3793,49;7,18
3791,56;7,17
3789,63;7,15
3787,70;7,14
3785,77;7,12
3783,84;7,09
3781,91;7,07
3779,98;7,05
3778,05;7,03
3776,12;7,01
3774,19;7,00
3772,26;6,97
3770,33;6,95
3768,40;6,92
3766,47;6,89
3764,54;6,86
3762,61;6,84
3760,68;6,81
3758,75;6,78
3756,82;6,74
3754,89;6,71
3752,96;6,67
3751,03;6,62
3749,10;6,58
3747,17;6,53
3745,24;6,50
3743,31;6,46
3741,38;6,42
3739,45;6,38
3737,52;6,33
3735,59;6,28
3733,66;6,22
3731,73;6,17
3729,80;6,13
3727,87;6,08
3725,94;6,02
3724,01;5,96
3722,08;5,90
3720,15;5,84
3718,22;5,77
3716,29;5,69
3714,36;5,61
3712,43;5,51
3710,50;5,41
3708,57;5,31
3706,64;5,21
3704,71;5,10
3702,78;4,99
3700,85;4,87
3698,92;4,75
3696,99;4,62
3695,06;4,49
3693,13;4,35
3691,20;4,20
3689,27;4,04
3687,34;3,88
3685,41;3,74
3683,48;3,59
3681,55;3,45
3679,62;3,30
3677,69;3,15
3675,76;2,97
3673,83;2,80
3671,90;2,65
3669,97;2,50
3668,04;2,34
3666,11;2,20
3664,18;2,07
3662,25;1,95
3660,32;1,83
3658,39;1,71
3656,46;1,60
3654,53;1,50
3652,60;1,41
3650,67;1,32
3648,74;1,23
3646,81;1,14
3644,88;1,07
3642,95;1,01
3641,02;0,95
3639,09;0,90
3637,16;0,85
3635,23;0,80
3633,30;0,76
3631,37;0,73
3629,44;0,69
3627,51;0,65
3625,58;0,61
3623,65;0,59
3621,72;0,56
3619,79;0,54
3617,86;0,51
3615,93;0,49
3614,00;0,47
3612,07;0,45
3610,14;0,43
3608,21;0,41
3606,28;0,38
3604,35;0,37
3602,42;0,36
3600,49;0,34
3598,56;0,33
3596,63;0,32
3594,70;0,31
3592,77;0,30
3590,84;0,29
3588,91;0,28
3586,98;0,27
3585,05;0,25
3583,12;0,25
3581,19;0,24
3579,26;0,24
3577,33;0,23
3575,40;0,22
3573,47;0,22
3571,54;0,21
3569,61;0,21
3567,68;0,20
3565,75;0,20
3563,82;0,19
3561,89;0,18
3559,96;0,18
3558,03;0,18
3556,10;0,18
3554,17;0,17
3552,24;0,17
3550,31;0,16
3548,38;0,16
3546,45;0,15
3544,52;0,14
3542,59;0,14
3540,66;0,15
3538,73;0,14
3536,80;0,14
3534,87;0,14
3532,94;0,14
3531,01;0,14
3529,08;0,14
3527,15;0,13
3525,22;0,13
3523,29;0,12
3521,36;0,13
3519,43;0,13
3517,50;0,12
3515,57;0,12
3513,64;0,12
3511,71;0,12
3509,78;0,12
3507,85;0,11
3505,92;0,11
3503,99;0,11
3502,06;0,10
3500,13;0,10
3498,20;0,10
3496,27;0,10
3494,34;0,10
3492,41;0,10
3490,48;0,10
3488,55;0,10
3486,62;0,10
3484,69;0,10
3482,76;0,10
3480,83;0,10
3478,90;0,10
3476,97;0,10
3475,04;0,10
3473,11;0,10
3471,18;0,10
3469,25;0,09
3467,32;0,09
3465,39;0,10
3463,46;0,10
3461,53;0,10
3459,60;0,10
3457,67;0,10
3455,74;0,10
3453,81;0,10
3451,88;0,10
3449,95;0,10
3448,02;0,10
3446,09;0,10
3444,16;0,10
3442,23;0,10
3440,30;0,10
3438,37;0,10
3436,44;0,09
3434,51;0,09
3432,58;0,09
3430,65;0,09
3428,72;0,09
3426,79;0,09
3424,86;0,10
3422,93;0,09
3421,00;0,09
3419,07;0,09
3417,14;0,09
3415,21;0,09
3413,28;0,09
3411,35;0,09
3409,42;0,09
3407,49;0,09
3405,56;0,09
3403,63;0,09
3401,70;0,09
3399,77;0,09
3397,84;0,09
3395,91;0,09
3393,98;0,09
3392,05;0,09
3390,12;0,09
3388,19;0,09
3386,26;0,09
3384,33;0,09
3382,40;0,09
3380,47;0,09
3378,54;0,09
3376,61;0,09
3374,68;0,09
3372,75;0,09
3370,82;0,09
3368,89;0,09
3366,96;0,09
3365,03;0,09
3363,10;0,09
3361,17;0,09
3359,24;0,09
3357,31;0,09
3355,38;0,09
3353,45;0,09
3351,52;0,09
3349,59;0,09
3347,66;0,09
3345,73;0,09
3343,80;0,09
3341,87;0,09
3339,94;0,09
3338,01;0,09
3336,08;0,10
3334,15;0,10
3332,22;0,10
3330,29;0,10
3328,36;0,10
3326,43;0,10
3324,50;0,10
3322,57;0,10
3320,64;0,10
3318,71;0,10
3316,78;0,10
3314,85;0,10
3312,92;0,10
3310,99;0,10
3309,06;0,10
3307,13;0,10
3305,20;0,10
3303,27;0,10
3301,34;0,10
3299,41;0,10
3297,48;0,10
3295,55;0,10
3293,62;0,10
3291,69;0,10
3289,76;0,11
3287,83;0,11
3285,90;0,11
3283,97;0,11
3282,04;0,11
3280,11;0,11
3278,18;0,11
3276,25;0,11
3274,32;0,11
3272,39;0,11
3270,46;0,11
3268,53;0,11
3266,60;0,11
3264,67;0,11
3262,74;0,11
3260,81;0,11
3258,88;0,11
3256,95;0,11
3255,02;0,12
3253,09;0,12
3251,16;0,12
3249,23;0,12
3247,30;0,12
3245,37;0,12
3243,44;0,12
3241,51;0,12
3239,58;0,12
3237,65;0,13
3235,72;0,13
3233,79;0,13
3231,86;0,13
3229,93;0,13
3228,00;0,13
3226,07;0,14
3224,14;0,14
3222,21;0,14
3220,28;0,15
3218,35;0,15
3216,42;0,15
3214,49;0,15
3212,56;0,16
3210,63;0,16
3208,70;0,16
3206,77;0,16
3204,84;0,17
3202,91;0,17
3200,98;0,18
3199,05;0,18
3197,12;0,19
3195,19;0,19
3193,26;0,20
3191,33;0,21
3189,40;0,21
3187,47;0,22
3185,54;0,23
3183,61;0,23
3181,68;0,24
3179,75;0,25
3177,82;0,26
3175,89;0,27
3173,96;0,28
3172,03;0,29
3170,10;0,31
3168,17;0,32
3166,24;0,33
3164,31;0,35
3162,38;0,36
3160,45;0,38
3158,52;0,39
3156,59;0,41
3154,66;0,43
3152,73;0,45
3150,80;0,47
3148,87;0,49
3146,94;0,52
3145,01;0,54
3143,08;0,56
3141,15;0,59
3139,22;0,62
3137,29;0,64
3135,36;0,67
3133,43;0,71
3131,50;0,74
3129,57;0,77
3127,64;0,80
3125,71;0,84
3123,78;0,87
3121,85;0,91
3119,92;0,95
3117,99;0,99
3116,06;1,03
3114,13;1,07
3112,20;1,12
3110,27;1,16
3108,34;1,20
3106,41;1,25
3104,48;1,30
3102,55;1,35
3100,62;1,40
3098,69;1,44
3096,76;1,49
3094,83;1,54
3092,90;1,59
3090,97;1,63
3089,04;1,68
3087,11;1,73
3085,18;1,77
3083,25;1,82
3081,32;1,86
3079,39;1,90
3077,46;1,95
3075,53;1,99
3073,60;2,03
3071,67;2,07
3069,74;2,11
3067,81;2,14
3065,88;2,18
3063,95;2,21
3062,02;2,25
3060,09;2,29
