Created as New Dataset;Amostra 400 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;13,91
3998,07;13,94
3996,14;13,97
3994,21;14,01
3992,28;14,05
3990,35;14,09
3988,42;14,13
3986,49;14,17
3984,56;14,22
3982,63;14,26
3980,70;14,30
3978,77;14,34
3976,84;14,37
3974,91;14,41
3972,98;14,44
3971,05;14,46
3969,12;14,49
3967,19;14,51
3965,26;14,54
3963,33;14,56
3961,40;14,57
3959,47;14,59
3957,54;14,61
3955,61;14,63
3953,68;14,64
3951,75;14,65
3949,82;14,66
3947,89;14,68
3945,96;14,69
3944,03;14,70
3942,10;14,72
3940,17;14,73
3938,24;14,74
3936,31;14,75
3934,38;14,75
3932,45;14,75
3930,52;14,77
3928,59;14,77
3926,66;14,78
3924,73;14,79
3922,80;14,80
3920,87;14,80
3918,94;14,80
3917,01;14,82
3915,08;14,83
3913,15;14,85
3911,22;14,86
3909,29;14,86
3907,36;14,84
3905,43;14,83
3903,50;14,82
3901,57;14,82
3899,64;14,84
3897,71;14,87
3895,78;14,88
3893,85;14,89
3891,92;14,90
3889,99;14,90
3888,06;14,89
3886,13;14,89
3884,20;14,88
3882,27;14,89
3880,34;14,91
3878,41;14,91
3876,48;14,92
3874,55;14,91
3872,62;14,90
3870,69;14,90
3868,76;14,90
3866,83;14,90
3864,90;14,91
3862,97;14,92
3861,04;14,93
3859,11;14,92
3857,18;14,89
3855,25;14,87
3853,32;14,86
3851,39;14,85
3849,46;14,88
3847,53;14,90
3845,60;14,90
3843,67;14,89
3841,74;14,86
3839,81;14,84
3837,88;14,84
3835,95;14,83
3834,02;14,84
3832,09;14,85
3830,16;14,85
3828,23;14,84
3826,30;14,83
3824,37;14,80
3822,44;14,79
3820,51;14,77
3818,58;14,76
3816,65;14,78
3814,72;14,78
3812,79;14,79
3810,86;14,79
3808,93;14,79
3807,00;14,78
3805,07;14,74
3803,14;14,73
3801,21;14,73
3799,28;14,72
3797,35;14,73
3795,42;14,74
3793,49;14,73
3791,56;14,73
3789,63;14,72
3787,70;14,70
3785,77;14,68
3783,84;14,66
3781,91;14,64
3779,98;14,63
3778,05;14,62
3776,12;14,61
3774,19;14,59
3772,26;14,57
3770,33;14,55
3768,40;14,52
3766,47;14,50
3764,54;14,48
3762,61;14,45
3760,68;14,43
3758,75;14,40
3756,82;14,36
3754,89;14,32
3752,96;14,28
3751,03;14,23
3749,10;14,19
3747,17;14,14
3745,24;14,13
3743,31;14,09
3741,38;14,07
3739,45;14,04
3737,52;13,99
3735,59;13,94
3733,66;13,91
3731,73;13,89
3729,80;13,86
3727,87;13,82
3725,94;13,77
3724,01;13,72
3722,08;13,68
3720,15;13,63
3718,22;13,57
3716,29;13,50
3714,36;13,42
3712,43;13,34
3710,50;13,25
3708,57;13,17
3706,64;13,09
3704,71;13,00
3702,78;12,90
3700,85;12,79
3698,92;12,66
3696,99;12,54
3695,06;12,40
3693,13;12,25
3691,20;12,08
3689,27;11,91
3687,34;11,73
3685,41;11,58
3683,48;11,43
3681,55;11,26
3679,62;11,08
3677,69;10,89
3675,76;10,68
3673,83;10,47
3671,90;10,29
3669,97;10,10
3668,04;9,89
3666,11;9,71
3664,18;9,53
3662,25;9,32
3660,32;9,11
3658,39;8,89
3656,46;8,65
3654,53;8,41
3652,60;8,18
3650,67;7,95
3648,74;7,71
3646,81;7,50
3644,88;7,32
3642,95;7,16
3641,02;6,99
3639,09;6,82
3637,16;6,66
3635,23;6,49
3633,30;6,33
3631,37;6,18
3629,44;6,01
3627,51;5,83
3625,58;5,68
3623,65;5,54
3621,72;5,39
3619,79;5,24
3617,86;5,08
3615,93;4,93
3614,00;4,79
3612,07;4,65
3610,14;4,51
3608,21;4,37
3606,28;4,25
3604,35;4,13
3602,42;4,02
3600,49;3,92
3598,56;3,81
3596,63;3,72
3594,70;3,61
3592,77;3,51
3590,84;3,41
3588,91;3,31
3586,98;3,20
3585,05;3,11
3583,12;3,02
3581,19;2,93
3579,26;2,85
3577,33;2,77
3575,40;2,68
3573,47;2,60
3571,54;2,52
3569,61;2,44
3567,68;2,37
3565,75;2,29
3563,82;2,22
3561,89;2,16
3559,96;2,10
3558,03;2,04
3556,10;1,98
3554,17;1,93
3552,24;1,87
3550,31;1,82
3548,38;1,77
3546,45;1,72
3544,52;1,67
3542,59;1,63
3540,66;1,60
3538,73;1,56
3536,80;1,52
3534,87;1,49
3532,94;1,46
3531,01;1,43
3529,08;1,40
3527,15;1,37
3525,22;1,34
3523,29;1,31
3521,36;1,29
3519,43;1,27
3517,50;1,25
3515,57;1,23
3513,64;1,21
3511,71;1,19
3509,78;1,17
3507,85;1,15
3505,92;1,14
3503,99;1,11
3502,06;1,10
3500,13;1,08
3498,20;1,07
3496,27;1,06
3494,34;1,05
3492,41;1,03
3490,48;1,02
3488,55;1,01
3486,62;1,00
3484,69;0,99
3482,76;0,98
3480,83;0,97
