Created as New Dataset;Amostra 394 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;9,77
3998,07;9,78
3996,14;9,79
3994,21;9,81
3992,28;9,83
3990,35;9,84
3988,42;9,86
3986,49;9,88
3984,56;9,90
3982,63;9,92
3980,70;9,94
3978,77;9,96
3976,84;9,97
3974,91;9,98
3972,98;9,99
3971,05;10,00
3969,12;10,01
3967,19;10,02
3965,26;10,02
3963,33;10,03
3961,40;10,03
3959,47;10,03
3957,54;10,03
3955,61;10,04
3953,68;10,04
3951,75;10,04
3949,82;10,04
3947,89;10,03
3945,96;10,03
3944,03;10,03
3942,10;10,03
3940,17;10,03
3938,24;10,02
3936,31;10,01
3934,38;10,01
3932,45;10,00
3930,52;10,00
3928,59;9,99
3926,66;9,99
3924,73;9,98
3922,80;9,98
3920,87;9,97
3918,94;9,97
3917,01;9,96
3915,08;9,95
3913,15;9,95
3911,22;9,94
3909,29;9,93
3907,36;9,92
3905,43;9,92
3903,50;9,91
3901,57;9,91
3899,64;9,90
3897,71;9,90
3895,78;9,89
3893,85;9,88
3891,92;9,87
3889,99;9,86
3888,06;9,85
3886,13;9,84
3884,20;9,83
3882,27;9,83
3880,34;9,82
3878,41;9,81
3876,48;9,80
3874,55;9,79
3872,62;9,78
3870,69;9,77
3868,76;9,76
3866,83;9,75
3864,90;9,74
3862,97;9,73
3861,04;9,72
3859,11;9,70
3857,18;9,68
3855,25;9,66
3853,32;9,65
3851,39;9,64
3849,46;9,62
3847,53;9,61
3845,60;9,59
3843,67;9,57
3841,74;9,55
3839,81;9,53
3837,88;9,51
3835,95;9,49
3834,02;9,47
3832,09;9,46
3830,16;9,44
3828,23;9,41
3826,30;9,39
3824,37;9,36
3822,44;9,34
3820,51;9,32
3818,58;9,30
3816,65;9,28
3814,72;9,26
3812,79;9,24
3810,86;9,22
3808,93;9,20
3807,00;9,18
3805,07;9,15
3803,14;9,13
3801,21;9,11
3799,28;9,08
3797,35;9,06
3795,42;9,03
3793,49;9,00
3791,56;8,97
3789,63;8,94
3787,70;8,91
3785,77;8,88
3783,84;8,85
3781,91;8,82
3779,98;8,78
3778,05;8,75
3776,12;8,72
3774,19;8,69
3772,26;8,65
3770,33;8,62
3768,40;8,58
3766,47;8,54
3764,54;8,50
3762,61;8,46
3760,68;8,42
3758,75;8,38
3756,82;8,33
3754,89;8,29
3752,96;8,24
3751,03;8,20
3749,10;8,15
3747,17;8,10
3745,24;8,04
3743,31;7,98
3741,38;7,92
3739,45;7,86
3737,52;7,81
3735,59;7,74
3733,66;7,67
3731,73;7,61
3729,80;7,54
3727,87;7,47
3725,94;7,39
3724,01;7,31
3722,08;7,23
3720,15;7,14
3718,22;7,05
3716,29;6,97
3714,36;6,87
3712,43;6,77
3710,50;6,65
3708,57;6,54
3706,64;6,42
3704,71;6,30
3702,78;6,18
3700,85;6,04
3698,92;5,90
3696,99;5,76
3695,06;5,62
3693,13;5,47
3691,20;5,32
3689,27;5,14
3687,34;4,97
3685,41;4,82
3683,48;4,66
3681,55;4,50
3679,62;4,34
3677,69;4,18
3675,76;4,00
3673,83;3,82
3671,90;3,66
3669,97;3,48
3668,04;3,31
3666,11;3,15
3664,18;3,00
3662,25;2,85
3660,32;2,71
3658,39;2,58
3656,46;2,45
3654,53;2,33
3652,60;2,22
3650,67;2,11
3648,74;2,00
3646,81;1,89
3644,88;1,79
3642,95;1,70
3641,02;1,62
3639,09;1,55
3637,16;1,48
3635,23;1,41
3633,30;1,36
3631,37;1,31
3629,44;1,25
3627,51;1,19
3625,58;1,13
3623,65;1,08
3621,72;1,04
3619,79;1,00
3617,86;0,95
3615,93;0,91
3614,00;0,87
3612,07;0,84
3610,14;0,80
3608,21;0,77
3606,28;0,73
3604,35;0,70
3602,42;0,67
3600,49;0,64
3598,56;0,62
3596,63;0,60
3594,70;0,57
3592,77;0,55
3590,84;0,53
3588,91;0,51
3586,98;0,48
3585,05;0,45
3583,12;0,43
3581,19;0,42
3579,26;0,41
3577,33;0,39
3575,40;0,37
3573,47;0,36
3571,54;0,34
3569,61;0,33
3567,68;0,32
3565,75;0,31
3563,82;0,29
3561,89;0,27
3559,96;0,26
3558,03;0,26
3556,10;0,25
3554,17;0,24
3552,24;0,23
3550,31;0,22
3548,38;0,21
3546,45;0,19
3544,52;0,18
3542,59;0,18
3540,66;0,18
3538,73;0,17
3536,80;0,16
3534,87;0,16
3532,94;0,16
3531,01;0,16
3529,08;0,15
3527,15;0,14
3525,22;0,13
3523,29;0,13
3521,36;0,13
3519,43;0,13
3517,50;0,12
3515,57;0,11
3513,64;0,11
3511,71;0,11
3509,78;0,10
3507,85;0,10
3505,92;0,09
3503,99;0,08
3502,06;0,08
3500,13;0,08
3498,20;0,07
3496,27;0,07
3494,34;0,07
3492,41;0,07
3490,48;0,07
3488,55;0,06
3486,62;0,06
3484,69;0,06
3482,76;0,06
3480,83;0,05
3478,90;0,05
3476,97;0,06
3475,04;0,06
3473,11;0,06
3471,18;0,05
3469,25;0,04
3467,32;0,04
3465,39;0,05
3463,46;0,05
3461,53;0,05
3459,60;0,05
3457,67;0,05
3455,74;0,05
3453,81;0,05
3451,88;0,05
3449,95;0,05
3448,02;0,05
3446,09;0,05
3444,16;0,05
3442,23;0,05
3440,30;0,05
3438,37;0,04
3436,44;0,03
3434,51;0,03
3432,58;0,04
3430,65;0,04
3428,72;0,04
3426,79;0,04
3424,86;0,04
3422,93;0,04
3421,00;0,04
3419,07;0,04
3417,14;0,04
3415,21;0,04
3413,28;0,03
3411,35;0,03
3409,42;0,03
3407,49;0,03
3405,56;0,03
3403,63;0,03
3401,70;0,02
3399,77;0,02
3397,84;0,03
3395,91;0,03
3393,98;0,03
3392,05;0,03
3390,12;0,03
3388,19;0,03
3386,26;0,03
3384,33;0,03
3382,40;0,03
3380,47;0,03
3378,54;0,03
3376,61;0,03
3374,68;0,03
3372,75;0,03
3370,82;0,03
3368,89;0,02
3366,96;0,03
3365,03;0,03
3363,10;0,03
3361,17;0,03
3359,24;0,03
3357,31;0,03
3355,38;0,03
3353,45;0,03
3351,52;0,03
3349,59;0,03
3347,66;0,04
3345,73;0,04
3343,80;0,04
3341,87;0,03
3339,94;0,04
3338,01;0,04
3336,08;0,04
3334,15;0,04
3332,22;0,04
3330,29;0,04
3328,36;0,04
3326,43;0,04
3324,50;0,04
3322,57;0,05
3320,64;0,05
3318,71;0,05
3316,78;0,05
3314,85;0,05
3312,92;0,05
3310,99;0,05
3309,06;0,05
3307,13;0,05
3305,20;0,05
3303,27;0,05
3301,34;0,06
3299,41;0,06
3297,48;0,06
3295,55;0,06
3293,62;0,06
3291,69;0,06
3289,76;0,06
3287,83;0,07
3285,90;0,07
3283,97;0,07
3282,04;0,07
3280,11;0,07
3278,18;0,08
3276,25;0,08
3274,32;0,08
3272,39;0,08
3270,46;0,08
3268,53;0,09
3266,60;0,09
3264,67;0,09
3262,74;0,10
3260,81;0,10
3258,88;0,10
3256,95;0,10
3255,02;0,11
3253,09;0,11
3251,16;0,11
3249,23;0,12
3247,30;0,12
3245,37;0,13
3243,44;0,13
3241,51;0,14
3239,58;0,14
3237,65;0,15
3235,72;0,15
3233,79;0,15
3231,86;0,16
3229,93;0,17
3228,00;0,18
3226,07;0,18
3224,14;0,19
3222,21;0,20
3220,28;0,21
3218,35;0,22
3216,42;0,22
3214,49;0,24
3212,56;0,25
3210,63;0,26
3208,70;0,27
3206,77;0,28
3204,84;0,29
3202,91;0,30
3200,98;0,32
3199,05;0,33
3197,12;0,35
3195,19;0,36
3193,26;0,38
3191,33;0,40
3189,40;0,42
3187,47;0,44
3185,54;0,46
3183,61;0,48
3181,68;0,51
3179,75;0,53
3177,82;0,56
3175,89;0,58
3173,96;0,61
3172,03;0,64
3170,10;0,67
3168,17;0,71
3166,24;0,75
3164,31;0,78
3162,38;0,82
3160,45;0,86
3158,52;0,90
3156,59;0,95
3154,66;0,99
3152,73;1,04
3150,80;1,09
3148,87;1,14
3146,94;1,20
3145,01;1,25
3143,08;1,31
3141,15;1,37
3139,22;1,43
3137,29;1,49
3135,36;1,56
3133,43;1,63
3131,50;1,69
3129,57;1,77
3127,64;1,84
3125,71;1,92
3123,78;1,99
3121,85;2,06
3119,92;2,14
3117,99;2,22
3116,06;2,31
3114,13;2,39
3112,20;2,48
3110,27;2,57
3108,34;2,65
3106,41;2,74
3104,48;2,83
3102,55;2,92
3100,62;3,01
3098,69;3,10
3096,76;3,19
3094,83;3,28
3092,90;3,37
3090,97;3,45
3089,04;3,53
3087,11;3,61
3085,18;3,68
3083,25;3,76
3081,32;3,83
3079,39;3,90
3077,46;3,97
3075,53;4,04
3073,60;4,10
3071,67;4,15
3069,74;4,21
3067,81;4,26
3065,88;4,31
3063,95;4,36
3062,02;4,41
3060,09;4,47
3058,16;4,53
3056,23;4,58
3054,30;4,63
3052,37;4,67
3050,44;4,71
3048,51;4,74
3046,58;4,76
3044,65;4,77
3042,72;4,78
3040,79;4,78
3038,86;4,77
3036,93;4,75
3035,00;4,72
3033,07;4,66
3031,14;4,60
3029,21;4,52
3027,28;4,43
3025,35;4,33
3023,42;4,22
3021,49;4,10
3019,56;3,95
3017,63;3,80
3015,70;3,63
3013,77;3,45
3011,84;3,25
3009,91;3,04
3007,98;2,82
3006,05;2,57
3004,12;2,31
3002,19;2,05
3000,26;1,79
2998,33;1,53
2996,40;1,28
2994,47;1,05
2992,54;0,84
2990,61;0,65
2988,68;0,49
2986,75;0,35
2984,82;0,24
2982,89;0,15
2980,96;0,09
2979,03;0,05
2977,10;0,03
2975,17;0,02
2973,24;0,02
2971,31;0,02
2969,38;0,01
2967,45;0,01
2965,52;0,01
2963,59;0,01
2961,66;0,01
2959,73;0,01
2957,80;0,01
2955,87;0,01
2953,94;0,00
2952,01;0,00
2950,08;0,00
2948,15;0,00
2946,22;0,00
2944,29;0,00
2942,36;0,00
2940,43;0,00
2938,50;0,00
2936,57;0,00
2934,64;0,00
2932,71;0,00
2930,78;0,00
2928,85;0,00
2926,92;0,00
2924,99;0,00
2923,06;0,00
2921,13;0,00
2919,20;0,00
2917,27;0,00
2915,34;0,00
2913,41;0,00
2911,48;0,00
2909,55;0,00
2907,62;0,00
2905,69;0,00
2903,76;0,00
2901,83;0,00
2899,90;0,00
2897,97;0,00
2896,04;0,00
2894,11;0,00
2892,18;0,00
2890,25;0,00
2888,32;0,00
2886,39;0,00
2884,46;0,00
2882,53;0,00
2880,60;0,00
2878,67;0,00
2876,74;0,00
2874,81;0,00
2872,88;0,00
2870,95;0,00
2869,02;0,00
2867,09;0,00
2865,16;0,01
2863,23;0,01
2861,30;0,01
2859,37;0,01
2857,44;0,01
2855,51;0,01
2853,58;0,01
2851,65;0,01
2849,72;0,01
2847,79;0,01
2845,86;0,02
2843,93;0,02
2842,00;0,01
2840,07;0,01
2838,14;0,02
2836,21;0,04
2834,28;0,08
2832,35;0,17
2830,42;0,32
2828,49;0,51
2826,56;0,75
2824,63;1,03
2822,70;1,34
2820,77;1,67
2818,84;2,03
2816,91;2,42
2814,98;2,82
2813,05;3,24
2811,12;3,68
2809,19;4,14
2807,26;4,62
2805,33;5,10
2803,40;5,59
2801,47;6,08
2799,54;6,57
2797,61;7,06
2795,68;7,55
2793,75;8,04
2791,82;8,54
2789,89;9,04
2787,96;9,56
2786,03;10,07
2784,10;10,60
2782,17;11,12
2780,24;11,63
2778,31;12,12
2776,38;12,58
2774,45;13,02
2772,52;13,42
2770,59;13,78
2768,66;14,10
2766,73;14,38
2764,80;14,61
2762,87;14,81
2760,94;14,96
2759,01;15,10
2757,08;15,23
2755,15;15,35
2753,22;15,45
2751,29;15,52
2749,36;15,55
2747,43;15,55
2745,50;15,51
2743,57;15,42
2741,64;15,29
2739,71;15,10
2737,78;14,85
2735,85;14,55
2733,92;14,22
2731,99;13,91
2730,06;13,70
2728,13;13,64
2726,20;13,70
2724,27;13,84
2722,34;14,03
2720,41;14,25
2718,48;14,52
2716,55;14,83
2714,62;15,18
2712,69;15,55
2710,76;15,90
2708,83;16,19
2706,90;16,43
2704,97;16,61
2703,04;16,73
2701,11;16,81
2699,18;16,84
2697,25;16,83
2695,32;16,79
2693,39;16,72
2691,46;16,64
2689,53;16,56
2687,60;16,49
2685,67;16,45
2683,74;16,43
2681,81;16,43
2679,88;16,44
2677,95;16,45
2676,02;16,46
2674,09;16,47
2672,16;16,50
2670,23;16,56
2668,30;16,66
2666,37;16,81
2664,44;16,99
2662,51;17,20
2660,58;17,41
2658,65;17,62
2656,72;17,83
2654,79;18,02
2652,86;18,20
2650,93;18,36
2649,00;18,51
2647,07;18,64
2645,14;18,77
2643,21;18,89
2641,28;19,01
2639,35;19,12
2637,42;19,22
2635,49;19,32
