Created as New Dataset;Amostra 395 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;5,40
3998,07;5,41
3996,14;5,42
3994,21;5,43
3992,28;5,44
3990,35;5,45
3988,42;5,46
3986,49;5,48
3984,56;5,49
3982,63;5,50
3980,70;5,52
3978,77;5,53
3976,84;5,54
3974,91;5,55
3972,98;5,55
3971,05;5,56
3969,12;5,57
3967,19;5,57
3965,26;5,58
3963,33;5,58
3961,40;5,59
3959,47;5,59
3957,54;5,59
3955,61;5,60
3953,68;5,60
3951,75;5,60
3949,82;5,60
3947,89;5,60
3945,96;5,60
3944,03;5,60
3942,10;5,60
3940,17;5,60
3938,24;5,60
3936,31;5,59
3934,38;5,59
3932,45;5,59
3930,52;5,59
3928,59;5,59
3926,66;5,58
3924,73;5,58
3922,80;5,58
3920,87;5,57
3918,94;5,57
3917,01;5,57
3915,08;5,57
3913,15;5,57
3911,22;5,57
3909,29;5,56
3907,36;5,55
3905,43;5,54
3903,50;5,53
3901,57;5,53
3899,64;5,52
3897,71;5,53
3895,78;5,53
3893,85;5,52
3891,92;5,52
3889,99;5,52
3888,06;5,51
3886,13;5,50
3884,20;5,50
3882,27;5,49
3880,34;5,49
3878,41;5,49
3876,48;5,48
3874,55;5,48
3872,62;5,47
3870,69;5,46
3868,76;5,45
3866,83;5,45
3864,90;5,44
3862,97;5,44
3861,04;5,44
3859,11;5,43
3857,18;5,42
3855,25;5,39
3853,32;5,38
3851,39;5,38
3849,46;5,37
3847,53;5,37
3845,60;5,37
3843,67;5,36
3841,74;5,35
3839,81;5,33
3837,88;5,32
3835,95;5,30
3834,02;5,30
3832,09;5,29
3830,16;5,29
3828,23;5,28
3826,30;5,27
3824,37;5,25
3822,44;5,23
3820,51;5,22
3818,58;5,21
3816,65;5,20
3814,72;5,19
3812,79;5,18
3810,86;5,17
3808,93;5,16
3807,00;5,15
3805,07;5,14
3803,14;5,12
3801,21;5,11
3799,28;5,09
3797,35;5,08
3795,42;5,07
3793,49;5,06
3791,56;5,05
3789,63;5,03
3787,70;5,02
3785,77;5,00
3783,84;4,98
3781,91;4,96
3779,98;4,95
3778,05;4,93
3776,12;4,91
3774,19;4,90
3772,26;4,88
3770,33;4,86
3768,40;4,84
3766,47;4,81
3764,54;4,79
3762,61;4,77
3760,68;4,75
3758,75;4,72
3756,82;4,70
3754,89;4,67
3752,96;4,65
3751,03;4,61
3749,10;4,58
3747,17;4,54
3745,24;4,51
3743,31;4,49
3741,38;4,46
3739,45;4,44
3737,52;4,41
3735,59;4,38
3733,66;4,34
3731,73;4,31
3729,80;4,28
3727,87;4,25
3725,94;4,21
3724,01;4,17
3722,08;4,13
3720,15;4,09
3718,22;4,05
3716,29;4,01
3714,36;3,97
3712,43;3,91
3710,50;3,86
3708,57;3,80
3706,64;3,74
3704,71;3,69
3702,78;3,63
3700,85;3,57
3698,92;3,50
3696,99;3,44
3695,06;3,37
3693,13;3,30
3691,20;3,23
3689,27;3,14
3687,34;3,06
3685,41;2,98
3683,48;2,91
3681,55;2,85
3679,62;2,78
3677,69;2,70
3675,76;2,62
3673,83;2,53
3671,90;2,45
3669,97;2,37
3668,04;2,29
3666,11;2,21
3664,18;2,14
3662,25;2,08
3660,32;2,01
3658,39;1,95
3656,46;1,88
3654,53;1,81
3652,60;1,75
3650,67;1,70
3648,74;1,64
3646,81;1,57
3644,88;1,51
3642,95;1,46
3641,02;1,42
3639,09;1,38
3637,16;1,33
3635,23;1,30
3633,30;1,26
3631,37;1,23
3629,44;1,19
3627,51;1,14
3625,58;1,10
3623,65;1,06
3621,72;1,04
3619,79;1,01
3617,86;0,98
3615,93;0,95
3614,00;0,92
3612,07;0,89
3610,14;0,87
3608,21;0,84
3606,28;0,81
3604,35;0,79
3602,42;0,77
3600,49;0,75
3598,56;0,74
3596,63;0,72
3594,70;0,70
3592,77;0,68
3590,84;0,66
3588,91;0,65
3586,98;0,62
3585,05;0,60
3583,12;0,58
3581,19;0,57
3579,26;0,56
3577,33;0,55
3575,40;0,53
3573,47;0,52
