Created as New Dataset;Amostra 394 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;4,52
3998,07;4,52
3996,14;4,53
3994,21;4,54
3992,28;4,54
3990,35;4,55
3988,42;4,56
3986,49;4,57
3984,56;4,58
3982,63;4,59
3980,70;4,60
3978,77;4,61
3976,84;4,62
3974,91;4,63
3972,98;4,63
3971,05;4,64
3969,12;4,64
3967,19;4,64
3965,26;4,65
3963,33;4,65
3961,40;4,65
3959,47;4,65
3957,54;4,66
3955,61;4,66
3953,68;4,66
3951,75;4,66
3949,82;4,65
3947,89;4,65
3945,96;4,65
3944,03;4,65
3942,10;4,65
3940,17;4,65
3938,24;4,65
3936,31;4,65
3934,38;4,64
3932,45;4,64
3930,52;4,64
3928,59;4,64
3926,66;4,63
3924,73;4,62
3922,80;4,62
3920,87;4,62
3918,94;4,61
3917,01;4,61
3915,08;4,61
3913,15;4,61
3911,22;4,61
3909,29;4,60
3907,36;4,59
3905,43;4,58
3903,50;4,57
3901,57;4,57
3899,64;4,56
3897,71;4,56
3895,78;4,56
3893,85;4,55
3891,92;4,55
3889,99;4,55
3888,06;4,54
3886,13;4,53
3884,20;4,52
3882,27;4,52
3880,34;4,51
3878,41;4,51
3876,48;4,50
3874,55;4,49
3872,62;4,49
3870,69;4,48
3868,76;4,47
3866,83;4,46
3864,90;4,46
3862,97;4,46
3861,04;4,45
3859,11;4,44
3857,18;4,43
3855,25;4,41
3853,32;4,40
3851,39;4,39
3849,46;4,39
3847,53;4,38
3845,60;4,38
3843,67;4,37
3841,74;4,36
3839,81;4,34
3837,88;4,33
3835,95;4,32
3834,02;4,31
3832,09;4,30
3830,16;4,29
3828,23;4,28
3826,30;4,27
3824,37;4,26
3822,44;4,24
3820,51;4,23
3818,58;4,21
3816,65;4,20
3814,72;4,19
3812,79;4,18
3810,86;4,17
3808,93;4,16
3807,00;4,15
3805,07;4,14
3803,14;4,12
3801,21;4,11
3799,28;4,09
3797,35;4,08
3795,42;4,07
3793,49;4,06
3791,56;4,04
3789,63;4,03
3787,70;4,01
3785,77;4,00
3783,84;3,98
3781,91;3,96
3779,98;3,94
3778,05;3,93
3776,12;3,91
3774,19;3,90
3772,26;3,88
3770,33;3,86
3768,40;3,84
3766,47;3,81
3764,54;3,79
3762,61;3,77
3760,68;3,75
3758,75;3,73
3756,82;3,71
3754,89;3,68
