Created as New Dataset;Amostra 413 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;10,08
3998,07;10,10
3996,14;10,11
3994,21;10,13
3992,28;10,15
3990,35;10,17
3988,42;10,20
3986,49;10,22
3984,56;10,24
3982,63;10,26
3980,70;10,29
3978,77;10,31
3976,84;10,32
3974,91;10,34
3972,98;10,35
3971,05;10,36
3969,12;10,37
3967,19;10,38
3965,26;10,39
3963,33;10,40
3961,40;10,40
3959,47;10,40
3957,54;10,41
3955,61;10,42
3953,68;10,42
3951,75;10,42
3949,82;10,42
3947,89;10,42
3945,96;10,42
3944,03;10,42
3942,10;10,42
3940,17;10,42
3938,24;10,42
3936,31;10,42
3934,38;10,42
3932,45;10,41
3930,52;10,41
3928,59;10,41
3926,66;10,41
3924,73;10,41
3922,80;10,40
3920,87;10,40
3918,94;10,39
3917,01;10,39
3915,08;10,39
3913,15;10,39
3911,22;10,40
3909,29;10,39
3907,36;10,38
3905,43;10,36
3903,50;10,35
3901,57;10,33
3899,64;10,33
3897,71;10,34
3895,78;10,35
3893,85;10,35
3891,92;10,35
3889,99;10,35
3888,06;10,33
3886,13;10,32
3884,20;10,32
3882,27;10,31
3880,34;10,31
3878,41;10,32
3876,48;10,31
3874,55;10,31
3872,62;10,30
3870,69;10,28
3868,76;10,28
3866,83;10,27
3864,90;10,26
3862,97;10,27
3861,04;10,26
3859,11;10,26
3857,18;10,24
3855,25;10,21
3853,32;10,20
3851,39;10,18
3849,46;10,18
3847,53;10,19
3845,60;10,19
3843,67;10,18
3841,74;10,17
3839,81;10,14
3837,88;10,12
3835,95;10,10
3834,02;10,10
3832,09;10,10
3830,16;10,09
3828,23;10,08
3826,30;10,07
3824,37;10,05
3822,44;10,02
3820,51;10,01
3818,58;9,98
3816,65;9,97
3814,72;9,97
3812,79;9,96
3810,86;9,96
3808,93;9,96
3807,00;9,94
3805,07;9,92
3803,14;9,89
3801,21;9,88
3799,28;9,86
3797,35;9,84
3795,42;9,84
3793,49;9,83
3791,56;9,81
3789,63;9,80
3787,70;9,78
3785,77;9,75
3783,84;9,73
3781,91;9,70
3779,98;9,68
3778,05;9,66
3776,12;9,64
3774,19;9,62
3772,26;9,59
3770,33;9,57
3768,40;9,53
3766,47;9,50
3764,54;9,47
3762,61;9,44
3760,68;9,41
3758,75;9,37
3756,82;9,33
3754,89;9,29
3752,96;9,25
3751,03;9,20
3749,10;9,15
3747,17;9,09
3745,24;9,05
3743,31;9,01
3741,38;8,96
3739,45;8,93
3737,52;8,88
3735,59;8,82
3733,66;8,76
3731,73;8,71
3729,80;8,66
3727,87;8,61
3725,94;8,55
3724,01;8,48
3722,08;8,42
3720,15;8,35
3718,22;8,27
3716,29;8,20
3714,36;8,11
3712,43;8,01
3710,50;7,89
3708,57;7,78
3706,64;7,67
3704,71;7,57
3702,78;7,45
3700,85;7,32
3698,92;7,18
3696,99;7,03
3695,06;6,89
3693,13;6,74
3691,20;6,57
3689,27;6,39
3687,34;6,20
3685,41;6,03
3683,48;5,87
3681,55;5,71
3679,62;5,53
3677,69;5,34
3675,76;5,13
3673,83;4,92
3671,90;4,72
3669,97;4,53
3668,04;4,33
3666,11;4,15
3664,18;3,98
3662,25;3,80
3660,32;3,63
3658,39;3,47
3656,46;3,30
3654,53;3,14
3652,60;2,99
3650,67;2,84
3648,74;2,69
3646,81;2,55
3644,88;2,43
3642,95;2,32
3641,02;2,22
3639,09;2,12
3637,16;2,03
3635,23;1,94
3633,30;1,86
3631,37;1,79
3629,44;1,71
3627,51;1,62
3625,58;1,55
3623,65;1,49
3621,72;1,43
3619,79;1,37
3617,86;1,31
3615,93;1,26
3614,00;1,21
3612,07;1,16
3610,14;1,11
3608,21;1,06
3606,28;1,02
3604,35;0,98
3602,42;0,94
3600,49;0,90
3598,56;0,87
3596,63;0,84
3594,70;0,80
3592,77;0,77
3590,84;0,74
3588,91;0,71
3586,98;0,67
3585,05;0,64
3583,12;0,62
3581,19;0,60
3579,26;0,57
3577,33;0,55
3575,40;0,53
3573,47;0,50
3571,54;0,48
3569,61;0,46
3567,68;0,44
3565,75;0,43
3563,82;0,40
3561,89;0,39
3559,96;0,37
3558,03;0,35
3556,10;0,34
3554,17;0,33
3552,24;0,31
3550,31;0,30
3548,38;0,28
