Created as New Dataset;Amostra 396 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;15,12
3998,07;15,14
3996,14;15,17
3994,21;15,20
3992,28;15,23
3990,35;15,26
3988,42;15,29
3986,49;15,33
3984,56;15,36
3982,63;15,40
3980,70;15,43
3978,77;15,46
3976,84;15,49
3974,91;15,52
3972,98;15,54
3971,05;15,57
3969,12;15,59
3967,19;15,61
3965,26;15,62
3963,33;15,64
3961,40;15,66
3959,47;15,67
3957,54;15,68
3955,61;15,69
3953,68;15,70
3951,75;15,71
3949,82;15,72
3947,89;15,73
3945,96;15,74
3944,03;15,74
3942,10;15,75
3940,17;15,76
3938,24;15,76
3936,31;15,77
3934,38;15,77
3932,45;15,78
3930,52;15,79
3928,59;15,80
3926,66;15,80
3924,73;15,80
3922,80;15,81
3920,87;15,81
3918,94;15,81
3917,01;15,82
3915,08;15,82
3913,15;15,82
3911,22;15,81
3909,29;15,81
3907,36;15,81
3905,43;15,81
3903,50;15,82
3901,57;15,83
3899,64;15,84
3897,71;15,83
3895,78;15,83
3893,85;15,83
3891,92;15,83
3889,99;15,83
3888,06;15,83
3886,13;15,83
3884,20;15,84
3882,27;15,84
3880,34;15,84
3878,41;15,84
3876,48;15,84
3874,55;15,84
3872,62;15,84
3870,69;15,85
3868,76;15,85
3866,83;15,85
3864,90;15,85
3862,97;15,85
3861,04;15,85
3859,11;15,84
3857,18;15,83
3855,25;15,82
3853,32;15,83
3851,39;15,82
3849,46;15,82
3847,53;15,81
3845,60;15,81
3843,67;15,80
3841,74;15,80
3839,81;15,80
3837,88;15,79
3835,95;15,78
3834,02;15,78
3832,09;15,77
3830,16;15,77
3828,23;15,76
3826,30;15,75
3824,37;15,74
3822,44;15,74
3820,51;15,74
3818,58;15,74
3816,65;15,73
3814,72;15,73
3812,79;15,72
3810,86;15,72
3808,93;15,72
3807,00;15,72
3805,07;15,72
3803,14;15,72
3801,21;15,71
3799,28;15,71
3797,35;15,70
3795,42;15,69
3793,49;15,68
3791,56;15,67
3789,63;15,66
3787,70;15,65
3785,77;15,64
3783,84;15,63
3781,91;15,63
3779,98;15,62
3778,05;15,62
3776,12;15,61
3774,19;15,60
3772,26;15,59
3770,33;15,59
3768,40;15,58
3766,47;15,56
3764,54;15,55
3762,61;15,54
3760,68;15,52
3758,75;15,51
3756,82;15,50
3754,89;15,49
3752,96;15,48
3751,03;15,47
3749,10;15,46
3747,17;15,44
3745,24;15,41
3743,31;15,39
3741,38;15,36
3739,45;15,35
3737,52;15,33
3735,59;15,30
3733,66;15,28
3731,73;15,24
3729,80;15,21
3727,87;15,18
3725,94;15,15
3724,01;15,12
3722,08;15,09
3720,15;15,05
3718,22;15,02
3716,29;14,98
3714,36;14,94
3712,43;14,90
3710,50;14,84
3708,57;14,78
3706,64;14,72
3704,71;14,65
3702,78;14,57
3700,85;14,48
3698,92;14,39
3696,99;14,29
3695,06;14,19
3693,13;14,10
3691,20;14,01
3689,27;13,93
3687,34;13,87
3685,41;13,81
3683,48;13,76
3681,55;13,70
3679,62;13,64
3677,69;13,58
3675,76;13,51
3673,83;13,44
3671,90;13,37
3669,97;13,29
3668,04;13,19
3666,11;13,10
3664,18;13,01
3662,25;12,90
3660,32;12,78
3658,39;12,66
3656,46;12,52
3654,53;12,37
3652,60;12,22
3650,67;12,06
3648,74;11,92
3646,81;11,79
3644,88;11,68
3642,95;11,59
3641,02;11,52
3639,09;11,46
3637,16;11,42
3635,23;11,39
3633,30;11,37
3631,37;11,34
3629,44;11,30
3627,51;11,26
3625,58;11,21
3623,65;11,15
3621,72;11,09
3619,79;11,02
3617,86;10,95
3615,93;10,88
3614,00;10,81
3612,07;10,74
3610,14;10,66
3608,21;10,59
3606,28;10,53
3604,35;10,48
3602,42;10,43
3600,49;10,39
3598,56;10,35
3596,63;10,31
3594,70;10,26
3592,77;10,21
3590,84;10,16
3588,91;10,09
3586,98;10,01
3585,05;9,94
3583,12;9,86
3581,19;9,79
3579,26;9,70
3577,33;9,62
3575,40;9,54
3573,47;9,45
3571,54;9,37
3569,61;9,29
3567,68;9,21
3565,75;9,13
3563,82;9,05
3561,89;8,97
3559,96;8,90
3558,03;8,82
3556,10;8,75
3554,17;8,68
3552,24;8,60
3550,31;8,53
3548,38;8,46
3546,45;8,39
3544,52;8,32
3542,59;8,25
3540,66;8,18
3538,73;8,12
3536,80;8,06
3534,87;8,00
3532,94;7,95
3531,01;7,90
3529,08;7,86
3527,15;7,82
3525,22;7,78
3523,29;7,75
3521,36;7,72
3519,43;7,70
3517,50;7,67
3515,57;7,66
3513,64;7,64
3511,71;7,62
3509,78;7,60
3507,85;7,59
3505,92;7,57
3503,99;7,55
3502,06;7,53
3500,13;7,51
3498,20;7,49
3496,27;7,46
3494,34;7,43
3492,41;7,39
3490,48;7,35
3488,55;7,30
3486,62;7,26
3484,69;7,20
3482,76;7,15
3480,83;7,09
3478,90;7,04
3476,97;6,99
3475,04;6,94
3473,11;6,91
3471,18;6,89
3469,25;6,88
3467,32;6,87
3465,39;6,87
3463,46;6,88
3461,53;6,90
3459,60;6,91
3457,67;6,93
3455,74;6,95
3453,81;6,97
3451,88;6,99
3449,95;7,01
3448,02;7,02
3446,09;7,04
3444,16;7,05
3442,23;7,06
3440,30;7,07
3438,37;7,07
3436,44;7,08
3434,51;7,09
3432,58;7,10
3430,65;7,11
3428,72;7,12
3426,79;7,13
3424,86;7,13
3422,93;7,14
3421,00;7,15
3419,07;7,16
3417,14;7,17
3415,21;7,18
3413,28;7,19
3411,35;7,20
3409,42;7,21
3407,49;7,22
3405,56;7,23
3403,63;7,25
3401,70;7,26
3399,77;7,27
3397,84;7,29
3395,91;7,31
3393,98;7,32
3392,05;7,34
3390,12;7,37
3388,19;7,40
3386,26;7,42
3384,33;7,45
3382,40;7,48
3380,47;7,52
3378,54;7,55
3376,61;7,58
3374,68;7,62
3372,75;7,65
3370,82;7,69
3368,89;7,73
3366,96;7,77
3365,03;7,81
3363,10;7,85
3361,17;7,90
3359,24;7,94
3357,31;7,99
3355,38;8,03
3353,45;8,08
3351,52;8,12
3349,59;8,17
3347,66;8,22
3345,73;8,27
3343,80;8,31
3341,87;8,36
3339,94;8,41
3338,01;8,46
3336,08;8,52
3334,15;8,57
3332,22;8,62
3330,29;8,67
3328,36;8,72
3326,43;8,77
3324,50;8,82
3322,57;8,87
3320,64;8,92
3318,71;8,97
3316,78;9,02
3314,85;9,06
3312,92;9,11
3310,99;9,15
3309,06;9,19
3307,13;9,23
3305,20;9,27
3303,27;9,32
3301,34;9,36
3299,41;9,40
3297,48;9,44
3295,55;9,48
3293,62;9,52
3291,69;9,56
3289,76;9,60
3287,83;9,64
3285,90;9,68
3283,97;9,72
3282,04;9,76
3280,11;9,80
3278,18;9,84
3276,25;9,88
3274,32;9,91
3272,39;9,95
3270,46;9,99
3268,53;10,02
3266,60;10,06
3264,67;10,10
3262,74;10,13
3260,81;10,17
3258,88;10,20
3256,95;10,24
3255,02;10,27
3253,09;10,31
3251,16;10,34
3249,23;10,38
3247,30;10,41
3245,37;10,45
3243,44;10,48
3241,51;10,51
3239,58;10,55
3237,65;10,58
3235,72;10,61
3233,79;10,64
3231,86;10,67
3229,93;10,70
3228,00;10,73
3226,07;10,76
3224,14;10,79
3222,21;10,81
3220,28;10,83
3218,35;10,86
3216,42;10,88
3214,49;10,90
3212,56;10,92
3210,63;10,94
3208,70;10,96
3206,77;10,98
3204,84;11,00
3202,91;11,02
3200,98;11,04
3199,05;11,07
3197,12;11,10
3195,19;11,13
3193,26;11,17
3191,33;11,21
3189,40;11,26
3187,47;11,31
3185,54;11,37
3183,61;11,43
3181,68;11,50
3179,75;11,57
3177,82;11,65
3175,89;11,72
3173,96;11,81
3172,03;11,89
3170,10;11,98
3168,17;12,07
3166,24;12,17
3164,31;12,26
3162,38;12,36
3160,45;12,47
3158,52;12,57
3156,59;12,67
3154,66;12,78
3152,73;12,88
3150,80;12,99
3148,87;13,10
3146,94;13,21
3145,01;13,32
3143,08;13,42
3141,15;13,53
3139,22;13,64
3137,29;13,74
3135,36;13,85
3133,43;13,95
3131,50;14,05
3129,57;14,14
3127,64;14,24
3125,71;14,33
3123,78;14,42
3121,85;14,50
3119,92;14,58
3117,99;14,66
3116,06;14,74
3114,13;14,81
3112,20;14,87
3110,27;14,93
3108,34;14,98
3106,41;15,02
3104,48;15,06
3102,55;15,10
3100,62;15,13
3098,69;15,16
3096,76;15,18
3094,83;15,19
3092,90;15,19
3090,97;15,17
3089,04;15,14
3087,11;15,10
3085,18;15,04
3083,25;14,96
3081,32;14,87
3079,39;14,75
3077,46;14,62
3075,53;14,48
3073,60;14,32
3071,67;14,16
3069,74;14,01
3067,81;13,86
3065,88;13,73
3063,95;13,62
3062,02;13,52
3060,09;13,44
3058,16;13,35
3056,23;13,25
3054,30;13,14
3052,37;13,01
3050,44;12,85
3048,51;12,67
3046,58;12,47
3044,65;12,25
3042,72;12,01
3040,79;11,75
3038,86;11,45
3036,93;11,12
3035,00;10,75
3033,07;10,33
3031,14;9,87
3029,21;9,35
3027,28;8,77
3025,35;8,13
3023,42;7,42
3021,49;6,65
3019,56;5,83
3017,63;4,98
3015,70;4,17
3013,77;3,44
3011,84;2,84
3009,91;2,37
3007,98;2,04
3006,05;1,82
3004,12;1,67
3002,19;1,57
3000,26;1,49
2998,33;1,39
2996,40;1,26
2994,47;1,09
2992,54;0,90
2990,61;0,70
2988,68;0,52
2986,75;0,37
2984,82;0,24
2982,89;0,15
2980,96;0,09
2979,03;0,06
2977,10;0,04
2975,17;0,03
2973,24;0,03
2971,31;0,03
2969,38;0,02
2967,45;0,02
2965,52;0,02
2963,59;0,02
2961,66;0,02
2959,73;0,02
2957,80;0,02
2955,87;0,02
2953,94;0,02
2952,01;0,02
2950,08;0,02
2948,15;0,02
2946,22;0,02
2944,29;0,02
2942,36;0,01
2940,43;0,01
2938,50;0,01
2936,57;0,01
2934,64;0,01
2932,71;0,01
2930,78;0,01
2928,85;0,01
2926,92;0,01
2924,99;0,01
2923,06;0,01
2921,13;0,01
2919,20;0,01
2917,27;0,01
2915,34;0,01
2913,41;0,01
2911,48;0,01
2909,55;0,01
2907,62;0,01
2905,69;0,01
2903,76;0,01
2901,83;0,01
2899,90;0,01
2897,97;0,01
2896,04;0,02
2894,11;0,02
2892,18;0,02
2890,25;0,02
2888,32;0,02
2886,39;0,02
2884,46;0,02
2882,53;0,02
2880,60;0,02
2878,67;0,02
2876,74;0,02
2874,81;0,02
2872,88;0,02
2870,95;0,02
2869,02;0,02
2867,09;0,02
2865,16;0,02
2863,23;0,02
2861,30;0,02
2859,37;0,02
2857,44;0,02
2855,51;0,02
2853,58;0,02
2851,65;0,02
2849,72;0,02
2847,79;0,02
2845,86;0,02
2843,93;0,02
2842,00;0,02
2840,07;0,02
2838,14;0,03
2836,21;0,04
2834,28;0,07
2832,35;0,13
2830,42;0,24
2828,49;0,39
2826,56;0,60
2824,63;0,85
2822,70;1,14
2820,77;1,47
2818,84;1,83
2816,91;2,23
2814,98;2,65
2813,05;3,10
2811,12;3,57
2809,19;4,06
2807,26;4,57
2805,33;5,10
2803,40;5,63
2801,47;6,17
2799,54;6,71
2797,61;7,25
2795,68;7,80
2793,75;8,34
2791,82;8,90
2789,89;9,46
2787,96;10,04
2786,03;10,62
2784,10;11,21
2782,17;11,80
2780,24;12,39
2778,31;12,95
2776,38;13,48
2774,45;13,97
2772,52;14,42
2770,59;14,82
2768,66;15,18
2766,73;15,48
2764,80;15,74
2762,87;15,95
2760,94;16,12
2759,01;16,28
2757,08;16,42
2755,15;16,54
2753,22;16,65
2751,29;16,72
2749,36;16,76
2747,43;16,76
2745,50;16,72
2743,57;16,63
2741,64;16,50
2739,71;16,31
2737,78;16,05
2735,85;15,75
2733,92;15,41
2731,99;15,11
2730,06;14,92
2728,13;14,89
2726,20;15,00
2724,27;15,20
2722,34;15,42
2720,41;15,67
2718,48;15,95
2716,55;16,26
2714,62;16,61
2712,69;16,99
2710,76;17,35
2708,83;17,66
2706,90;17,90
2704,97;18,07
2703,04;18,18
2701,11;18,24
2699,18;18,23
2697,25;18,18
2695,32;18,09
2693,39;17,96
2691,46;17,82
2689,53;17,67
2687,60;17,55
2685,67;17,45
2683,74;17,38
2681,81;17,34
2679,88;17,31
2677,95;17,31
2676,02;17,31
2674,09;17,32
2672,16;17,36
2670,23;17,43
2668,30;17,56
2666,37;17,73
2664,44;17,95
2662,51;18,20
2660,58;18,45
2658,65;18,70
2656,72;18,95
2654,79;19,18
2652,86;19,39
2650,93;19,58
