Created as New Dataset;Amostra 409 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;9,49
3998,07;9,51
3996,14;9,53
3994,21;9,56
3992,28;9,58
3990,35;9,61
3988,42;9,64
3986,49;9,67
3984,56;9,71
3982,63;9,74
3980,70;9,77
3978,77;9,79
3976,84;9,82
3974,91;9,84
3972,98;9,86
3971,05;9,88
3969,12;9,90
3967,19;9,92
3965,26;9,93
3963,33;9,95
3961,40;9,96
3959,47;9,98
3957,54;9,99
3955,61;10,00
3953,68;10,01
3951,75;10,03
3949,82;10,04
3947,89;10,05
3945,96;10,06
3944,03;10,07
3942,10;10,08
3940,17;10,08
3938,24;10,09
3936,31;10,10
3934,38;10,11
3932,45;10,12
3930,52;10,12
3928,59;10,13
3926,66;10,14
3924,73;10,14
3922,80;10,15
3920,87;10,16
3918,94;10,17
3917,01;10,17
3915,08;10,18
3913,15;10,18
3911,22;10,19
3909,29;10,19
3907,36;10,20
3905,43;10,21
3903,50;10,23
3901,57;10,25
3899,64;10,26
3897,71;10,26
3895,78;10,26
3893,85;10,26
3891,92;10,27
3889,99;10,27
3888,06;10,29
3886,13;10,30
3884,20;10,30
3882,27;10,31
3880,34;10,32
3878,41;10,32
3876,48;10,33
3874,55;10,33
3872,62;10,34
3870,69;10,36
3868,76;10,37
3866,83;10,38
3864,90;10,39
3862,97;10,39
3861,04;10,39
3859,11;10,39
3857,18;10,38
3855,25;10,38
3853,32;10,41
3851,39;10,43
3849,46;10,43
3847,53;10,42
3845,60;10,41
3843,67;10,41
3841,74;10,41
3839,81;10,42
3837,88;10,43
3835,95;10,44
3834,02;10,44
3832,09;10,44
3830,16;10,43
3828,23;10,43
3826,30;10,42
3824,37;10,42
3822,44;10,43
3820,51;10,44
3818,58;10,45
3816,65;10,46
3814,72;10,46
3812,79;10,45
3810,86;10,45
3808,93;10,45
3807,00;10,46
3805,07;10,46
3803,14;10,48
3801,21;10,48
3799,28;10,49
3797,35;10,49
3795,42;10,48
3793,49;10,48
3791,56;10,47
3789,63;10,46
3787,70;10,46
3785,77;10,46
3783,84;10,46
3781,91;10,46
3779,98;10,46
3778,05;10,46
3776,12;10,46
3774,19;10,46
3772,26;10,45
3770,33;10,45
3768,40;10,45
3766,47;10,45
3764,54;10,44
3762,61;10,43
3760,68;10,43
3758,75;10,42
3756,82;10,41
3754,89;10,41
3752,96;10,41
3751,03;10,41
3749,10;10,41
3747,17;10,40
3745,24;10,39
3743,31;10,37
3741,38;10,35
3739,45;10,33
3737,52;10,31
3735,59;10,29
3733,66;10,27
3731,73;10,25
3729,80;10,21
3727,87;10,18
3725,94;10,15
3724,01;10,12
3722,08;10,09
3720,15;10,06
3718,22;10,02
3716,29;9,98
3714,36;9,94
3712,43;9,90
3710,50;9,85
3708,57;9,80
3706,64;9,74
3704,71;9,67
3702,78;9,60
3700,85;9,52
3698,92;9,44
3696,99;9,36
3695,06;9,27
3693,13;9,18
3691,20;9,09
3689,27;8,99
3687,34;8,88
3685,41;8,77
3683,48;8,66
3681,55;8,54
3679,62;8,42
3677,69;8,31
3675,76;8,17
3673,83;8,03
3671,90;7,90
3669,97;7,74
3668,04;7,58
3666,11;7,43
3664,18;7,27
3662,25;7,11
3660,32;6,96
3658,39;6,81
3656,46;6,66
3654,53;6,50
3652,60;6,36
3650,67;6,21
3648,74;6,06
3646,81;5,90
3644,88;5,75
3642,95;5,61
3641,02;5,48
3639,09;5,35
3637,16;5,23
3635,23;5,12
3633,30;5,01
3631,37;4,91
3629,44;4,81
3627,51;4,69
3625,58;4,58
3623,65;4,48
3621,72;4,38
3619,79;4,28
3617,86;4,18
3615,93;4,08
3614,00;3,99
3612,07;3,90
3610,14;3,81
3608,21;3,72
3606,28;3,63
3604,35;3,55
3602,42;3,48
3600,49;3,41
3598,56;3,34
3596,63;3,27
3594,70;3,21
3592,77;3,14
3590,84;3,07
3588,91;3,00
3586,98;2,93
3585,05;2,85
3583,12;2,78
3581,19;2,72
3579,26;2,65
3577,33;2,59
3575,40;2,52
3573,47;2,46
3571,54;2,40
3569,61;2,34
3567,68;2,28
3565,75;2,22
3563,82;2,16
3561,89;2,10
3559,96;2,05
3558,03;2,00
3556,10;1,95
3554,17;1,90
3552,24;1,85
3550,31;1,80
3548,38;1,76
3546,45;1,71
3544,52;1,67
3542,59;1,63
3540,66;1,59
3538,73;1,55
3536,80;1,52
3534,87;1,48
3532,94;1,45
3531,01;1,42
3529,08;1,39
3527,15;1,36
3525,22;1,33
3523,29;1,30
3521,36;1,28
3519,43;1,25
3517,50;1,22
3515,57;1,20
3513,64;1,17
3511,71;1,15
3509,78;1,13
3507,85;1,11
3505,92;1,08
3503,99;1,06
3502,06;1,04
3500,13;1,02
3498,20;1,00
3496,27;0,98
3494,34;0,96
3492,41;0,95
3490,48;0,93
3488,55;0,91
3486,62;0,90
3484,69;0,89
3482,76;0,87
3480,83;0,86
3478,90;0,84
3476,97;0,83
3475,04;0,82
3473,11;0,81
3471,18;0,79
3469,25;0,78
3467,32;0,77
3465,39;0,76
3463,46;0,75
3461,53;0,74
3459,60;0,73
3457,67;0,72
3455,74;0,72
3453,81;0,71
3451,88;0,70
3449,95;0,69
3448,02;0,68
3446,09;0,67
3444,16;0,67
3442,23;0,66
3440,30;0,65
3438,37;0,64
3436,44;0,63
3434,51;0,63
3432,58;0,63
3430,65;0,62
3428,72;0,62
3426,79;0,62
3424,86;0,61
3422,93;0,61
3421,00;0,61
3419,07;0,60
3417,14;0,60
3415,21;0,60
3413,28;0,59
3411,35;0,59
3409,42;0,59
3407,49;0,60
3405,56;0,59
3403,63;0,59
3401,70;0,59
3399,77;0,59
3397,84;0,60
3395,91;0,61
3393,98;0,61
3392,05;0,61
3390,12;0,62
3388,19;0,62
3386,26;0,63
3384,33;0,63
3382,40;0,64
3380,47;0,65
3378,54;0,65
3376,61;0,66
3374,68;0,66
3372,75;0,67
3370,82;0,67
3368,89;0,68
3366,96;0,69
3365,03;0,70
3363,10;0,71
3361,17;0,72
3359,24;0,73
3357,31;0,74
3355,38;0,75
3353,45;0,76
3351,52;0,77
3349,59;0,79
3347,66;0,80
3345,73;0,81
3343,80;0,82
3341,87;0,83
3339,94;0,85
3338,01;0,86
3336,08;0,87
3334,15;0,89
3332,22;0,90
3330,29;0,91
3328,36;0,93
3326,43;0,94
3324,50;0,95
3322,57;0,97
3320,64;0,98
3318,71;1,00
3316,78;1,01
3314,85;1,02
3312,92;1,04
3310,99;1,05
3309,06;1,06
3307,13;1,07
3305,20;1,09
3303,27;1,10
3301,34;1,12
3299,41;1,13
3297,48;1,15
3295,55;1,16
3293,62;1,17
3291,69;1,19
3289,76;1,20
3287,83;1,22
