Created as New Dataset;Amostra 399 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;18,24
3998,07;18,27
3996,14;18,31
3994,21;18,35
3992,28;18,40
3990,35;18,45
3988,42;18,50
3986,49;18,55
3984,56;18,61
3982,63;18,66
3980,70;18,71
3978,77;18,76
3976,84;18,80
3974,91;18,84
3972,98;18,88
3971,05;18,91
3969,12;18,94
3967,19;18,97
3965,26;18,99
3963,33;19,02
3961,40;19,04
3959,47;19,06
3957,54;19,08
3955,61;19,09
3953,68;19,11
3951,75;19,13
3949,82;19,15
3947,89;19,16
3945,96;19,18
3944,03;19,19
3942,10;19,20
3940,17;19,21
3938,24;19,22
3936,31;19,22
3934,38;19,23
3932,45;19,24
3930,52;19,25
3928,59;19,26
3926,66;19,27
3924,73;19,27
3922,80;19,28
3920,87;19,29
3918,94;19,31
3917,01;19,32
3915,08;19,33
3913,15;19,33
3911,22;19,33
3909,29;19,33
3907,36;19,34
3905,43;19,36
3903,50;19,39
3901,57;19,41
3899,64;19,43
3897,71;19,43
3895,78;19,43
3893,85;19,43
3891,92;19,44
3889,99;19,45
3888,06;19,46
3886,13;19,48
3884,20;19,48
3882,27;19,50
3880,34;19,51
3878,41;19,52
3876,48;19,52
3874,55;19,52
3872,62;19,53
3870,69;19,56
3868,76;19,58
3866,83;19,59
3864,90;19,60
3862,97;19,60
3861,04;19,61
3859,11;19,61
3857,18;19,60
3855,25;19,59
3853,32;19,62
3851,39;19,65
3849,46;19,65
3847,53;19,64
3845,60;19,63
3843,67;19,62
3841,74;19,62
3839,81;19,63
3837,88;19,64
3835,95;19,65
3834,02;19,65
3832,09;19,65
3830,16;19,64
3828,23;19,63
3826,30;19,62
3824,37;19,62
3822,44;19,63
3820,51;19,63
3818,58;19,65
3816,65;19,66
3814,72;19,66
3812,79;19,66
3810,86;19,66
3808,93;19,66
3807,00;19,67
3805,07;19,68
3803,14;19,69
3801,21;19,70
3799,28;19,71
3797,35;19,71
3795,42;19,71
3793,49;19,70
3791,56;19,69
3789,63;19,67
3787,70;19,67
3785,77;19,66
3783,84;19,66
3781,91;19,66
3779,98;19,67
3778,05;19,67
3776,12;19,67
3774,19;19,66
3772,26;19,65
3770,33;19,65
3768,40;19,65
3766,47;19,64
3764,54;19,63
3762,61;19,61
3760,68;19,60
3758,75;19,59
3756,82;19,57
3754,89;19,56
3752,96;19,55
3751,03;19,54
3749,10;19,54
3747,17;19,52
3745,24;19,50
3743,31;19,47
3741,38;19,43
3739,45;19,39
3737,52;19,36
3735,59;19,32
3733,66;19,28
3731,73;19,24
3729,80;19,19
3727,87;19,14
3725,94;19,08
3724,01;19,02
3722,08;18,97
3720,15;18,91
3718,22;18,84
3716,29;18,77
3714,36;18,69
3712,43;18,61
3710,50;18,51
3708,57;18,41
3706,64;18,29
3704,71;18,16
3702,78;18,03
3700,85;17,88
3698,92;17,73
3696,99;17,56
3695,06;17,40
3693,13;17,22
3691,20;17,04
3689,27;16,84
3687,34;16,63
3685,41;16,41
3683,48;16,19
3681,55;15,95
3679,62;15,70
3677,69;15,45
3675,76;15,18
3673,83;14,89
3671,90;14,62
3669,97;14,31
3668,04;13,98
3666,11;13,67
3664,18;13,35
3662,25;13,03
3660,32;12,72
3658,39;12,41
3656,46;12,09
3654,53;11,77
3652,60;11,47
3650,67;11,16
3648,74;10,84
3646,81;10,53
3644,88;10,24
3642,95;9,97
3641,02;9,71
3639,09;9,46
3637,16;9,23
3635,23;9,01
3633,30;8,80
3631,37;8,60
3629,44;8,39
3627,51;8,16
3625,58;7,96
3623,65;7,76
3621,72;7,57
3619,79;7,38
3617,86;7,19
3615,93;7,02
3614,00;6,85
3612,07;6,68
3610,14;6,51
3608,21;6,35
3606,28;6,18
3604,35;6,03
3602,42;5,89
3600,49;5,76
3598,56;5,63
3596,63;5,50
3594,70;5,37
3592,77;5,24
3590,84;5,12
3588,91;4,99
3586,98;4,85
3585,05;4,72
3583,12;4,60
3581,19;4,48
3579,26;4,36
3577,33;4,24
3575,40;4,12
3573,47;4,00
3571,54;3,89
3569,61;3,79
3567,68;3,68
3565,75;3,57
3563,82;3,47
3561,89;3,36
3559,96;3,27
3558,03;3,18
3556,10;3,08
3554,17;3,00
3552,24;2,91
3550,31;2,82
3548,38;2,74
3546,45;2,65
3544,52;2,58
3542,59;2,51
3540,66;2,44
3538,73;2,37
3536,80;2,30
3534,87;2,24
3532,94;2,18
3531,01;2,12
3529,08;2,06
3527,15;2,01
3525,22;1,95
3523,29;1,89
3521,36;1,85
3519,43;1,80
3517,50;1,75
3515,57;1,70
3513,64;1,65
3511,71;1,61
3509,78;1,57
3507,85;1,53
3505,92;1,49
3503,99;1,44
3502,06;1,40
3500,13;1,37
3498,20;1,33
3496,27;1,30
3494,34;1,27
3492,41;1,24
3490,48;1,21
3488,55;1,18
3486,62;1,15
3484,69;1,13
3482,76;1,10
3480,83;1,08
3478,90;1,05
3476,97;1,03
3475,04;1,01
3473,11;0,99
3471,18;0,97
3469,25;0,94
3467,32;0,92
3465,39;0,91
3463,46;0,90
3461,53;0,88
3459,60;0,87
3457,67;0,86
3455,74;0,84
3453,81;0,83
3451,88;0,82
3449,95;0,80
3448,02;0,79
3446,09;0,78
3444,16;0,77
3442,23;0,76
3440,30;0,75
3438,37;0,73
3436,44;0,72
3434,51;0,71
3432,58;0,70
3430,65;0,70
3428,72;0,69
3426,79;0,69
3424,86;0,68
3422,93;0,68
3421,00;0,67
3419,07;0,67
3417,14;0,67
3415,21;0,66
3413,28;0,65
3411,35;0,65
3409,42;0,65
3407,49;0,65
3405,56;0,65
3403,63;0,65
3401,70;0,64
3399,77;0,64
3397,84;0,65
3395,91;0,66
3393,98;0,66
3392,05;0,66
3390,12;0,66
3388,19;0,67
3386,26;0,68
3384,33;0,68
3382,40;0,69
3380,47;0,69
3378,54;0,70
3376,61;0,71
3374,68;0,72
3372,75;0,72
3370,82;0,73
3368,89;0,73
3366,96;0,74
3365,03;0,76
3363,10;0,77
3361,17;0,78
3359,24;0,80
3357,31;0,81
3355,38;0,82
3353,45;0,83
3351,52;0,84
3349,59;0,85
3347,66;0,87
3345,73;0,89
3343,80;0,90
3341,87;0,91
3339,94;0,93
3338,01;0,94
3336,08;0,96
3334,15;0,98
3332,22;1,00
3330,29;1,02
3328,36;1,03
3326,43;1,05
3324,50;1,07
3322,57;1,08
3320,64;1,10
3318,71;1,12
3316,78;1,14
3314,85;1,16
3312,92;1,17
3310,99;1,19
3309,06;1,20
3307,13;1,22
3305,20;1,24
3303,27;1,26
3301,34;1,29
3299,41;1,31
3297,48;1,32
3295,55;1,34
3293,62;1,36
3291,69;1,38
3289,76;1,40
3287,83;1,42
3285,90;1,44
3283,97;1,46
3282,04;1,48
3280,11;1,50
3278,18;1,53
3276,25;1,55
3274,32;1,57
3272,39;1,59
3270,46;1,61
3268,53;1,64
3266,60;1,66
3264,67;1,69
3262,74;1,72
3260,81;1,74
3258,88;1,77
3256,95;1,80
3255,02;1,83
3253,09;1,86
3251,16;1,89
3249,23;1,92
3247,30;1,95
3245,37;1,99
3243,44;2,02
3241,51;2,06
3239,58;2,10
3237,65;2,14
3235,72;2,17
3233,79;2,21
3231,86;2,26
3229,93;2,30
3228,00;2,34
3226,07;2,39
3224,14;2,44
3222,21;2,48
3220,28;2,53
3218,35;2,58
3216,42;2,63
3214,49;2,68
3212,56;2,73
3210,63;2,78
3208,70;2,84
3206,77;2,89
3204,84;2,95
3202,91;3,01
3200,98;3,07
3199,05;3,13
3197,12;3,19
3195,19;3,26
3193,26;3,33
3191,33;3,40
3189,40;3,47
3187,47;3,55
3185,54;3,63
3183,61;3,71
3181,68;3,79
3179,75;3,88
3177,82;3,97
3175,89;4,07
3173,96;4,17
3172,03;4,26
3170,10;4,36
3168,17;4,47
3166,24;4,58
3164,31;4,69
3162,38;4,80
3160,45;4,91
3158,52;5,03
3156,59;5,14
3154,66;5,26
3152,73;5,38
3150,80;5,51
3148,87;5,63
3146,94;5,76
3145,01;5,89
3143,08;6,02
3141,15;6,14
3139,22;6,27
3137,29;6,41
3135,36;6,54
3133,43;6,67
3131,50;6,80
3129,57;6,93
3127,64;7,06
3125,71;7,19
3123,78;7,32
3121,85;7,44
3119,92;7,57
3117,99;7,69
3116,06;7,82
3114,13;7,94
3112,20;8,06
3110,27;8,17
3108,34;8,28
3106,41;8,39
3104,48;8,50
3102,55;8,60
3100,62;8,71
3098,69;8,80
3096,76;8,90
3094,83;8,98
3092,90;9,06
3090,97;9,12
3089,04;9,18
3087,11;9,22
3085,18;9,27
3083,25;9,30
3081,32;9,33
3079,39;9,36
3077,46;9,37
3075,53;9,38
3073,60;9,38
3071,67;9,37
3069,74;9,36
3067,81;9,34
3065,88;9,32
3063,95;9,30
3062,02;9,28
3060,09;9,26
3058,16;9,25
3056,23;9,23
3054,30;9,20
3052,37;9,16
3050,44;9,11
3048,51;9,05
3046,58;8,98
3044,65;8,89
3042,72;8,80
3040,79;8,69
3038,86;8,57
3036,93;8,43
3035,00;8,26
3033,07;8,08
3031,14;7,87
3029,21;7,64
3027,28;7,41
3025,35;7,16
3023,42;6,89
3021,49;6,61
3019,56;6,31
3017,63;5,99
3015,70;5,65
3013,77;5,30
3011,84;4,93
3009,91;4,54
3007,98;4,14
3006,05;3,72
3004,12;3,30
3002,19;2,87
3000,26;2,46
2998,33;2,06
2996,40;1,69
2994,47;1,35
2992,54;1,06
2990,61;0,81
2988,68;0,60
2986,75;0,42
2984,82;0,29
2982,89;0,18
2980,96;0,11
2979,03;0,06
2977,10;0,04
2975,17;0,03
2973,24;0,03
2971,31;0,02
2969,38;0,02
2967,45;0,02
2965,52;0,02
2963,59;0,02
2961,66;0,02
2959,73;0,02
2957,80;0,01
2955,87;0,01
2953,94;0,01
2952,01;0,01
2950,08;0,01
2948,15;0,01
2946,22;0,01
2944,29;0,01
2942,36;0,01
2940,43;0,01
2938,50;0,01
2936,57;0,01
2934,64;0,01
2932,71;0,01
2930,78;0,01
2928,85;0,01
2926,92;0,01
2924,99;0,01
2923,06;0,01
2921,13;0,01
2919,20;0,01
2917,27;0,01
2915,34;0,01
2913,41;0,01
2911,48;0,01
2909,55;0,01
2907,62;0,01
2905,69;0,01
2903,76;0,01
2901,83;0,01
2899,90;0,01
2897,97;0,01
2896,04;0,01
2894,11;0,01
2892,18;0,01
2890,25;0,01
2888,32;0,01
2886,39;0,01
2884,46;0,01
2882,53;0,01
2880,60;0,01
2878,67;0,01
2876,74;0,01
2874,81;0,01
2872,88;0,01
2870,95;0,01
2869,02;0,01
2867,09;0,01
2865,16;0,01
2863,23;0,02
2861,30;0,02
2859,37;0,02
2857,44;0,02
2855,51;0,02
2853,58;0,02
2851,65;0,02
2849,72;0,02
2847,79;0,02
2845,86;0,02
2843,93;0,02
2842,00;0,02
2840,07;0,02
2838,14;0,03
2836,21;0,05
2834,28;0,10
2832,35;0,20
2830,42;0,35
2828,49;0,56
2826,56;0,82
2824,63;1,12
2822,70;1,45
2820,77;1,81
2818,84;2,20
2816,91;2,61
2814,98;3,04
2813,05;3,49
2811,12;3,97
2809,19;4,47
2807,26;4,98
2805,33;5,51
2803,40;6,04
2801,47;6,58
2799,54;7,11
2797,61;7,64
2795,68;8,17
2793,75;8,71
2791,82;9,25
2789,89;9,79
2787,96;10,35
2786,03;10,91
2784,10;11,48
2782,17;12,04
2780,24;12,59
2778,31;13,13
2776,38;13,63
2774,45;14,10
2772,52;14,52
2770,59;14,91
2768,66;15,25
2766,73;15,55
2764,80;15,79
2762,87;15,99
2760,94;16,15
2759,01;16,29
2757,08;16,42
2755,15;16,54
2753,22;16,63
2751,29;16,69
2749,36;16,71
2747,43;16,68
2745,50;16,61
2743,57;16,50
2741,64;16,34
2739,71;16,11
2737,78;15,83
2735,85;15,48
2733,92;15,11
2731,99;14,76
2730,06;14,53
2728,13;14,45
2726,20;14,52
2724,27;14,67
2722,34;14,87
2720,41;15,11
2718,48;15,39
2716,55;15,72
2714,62;16,10
2712,69;16,50
2710,76;16,87
2708,83;17,19
2706,90;17,45
2704,97;17,64
2703,04;17,77
2701,11;17,84
2699,18;17,87
2697,25;17,86
2695,32;17,81
2693,39;17,73
2691,46;17,64
2689,53;17,54
2687,60;17,47
2685,67;17,42
2683,74;17,40
2681,81;17,39
2679,88;17,40
2677,95;17,42
2676,02;17,43
2674,09;17,45
2672,16;17,48
2670,23;17,54
2668,30;17,66
2666,37;17,83
2664,44;18,03
2662,51;18,25
2660,58;18,48
2658,65;18,71
2656,72;18,94
2654,79;19,15
2652,86;19,35
2650,93;19,53
2649,00;19,69
2647,07;19,85
2645,14;19,99
2643,21;20,13
2641,28;20,26
2639,35;20,38
2637,42;20,50
2635,49;20,61
2633,56;20,72
2631,63;20,82
2629,70;20,92
2627,77;21,02
2625,84;21,11
2623,91;21,21
2621,98;21,31
2620,05;21,41
2618,12;21,52
2616,19;21,62
2614,26;21,74
2612,33;21,85
2610,40;21,97
2608,47;22,10
2606,54;22,23
2604,61;22,38
2602,68;22,53
2600,75;22,69
2598,82;22,87
2596,89;23,05
2594,96;23,25
2593,03;23,45
2591,10;23,67
2589,17;23,88
2587,24;24,11
2585,31;24,35
2583,38;24,59
2581,45;24,84
2579,52;25,09
2577,59;25,34
2575,66;25,60
2573,73;25,85
2571,80;26,10
2569,87;26,34
2567,94;26,58
2566,01;26,80
2564,08;27,01
2562,15;27,21
2560,22;27,40
2558,29;27,58
2556,36;27,75
2554,43;27,91
2552,50;28,05
2550,57;28,19
2548,64;28,32
2546,71;28,45
2544,78;28,57
2542,85;28,68
2540,92;28,79
2538,99;28,90
2537,06;28,99
2535,13;29,09
2533,20;29,19
2531,27;29,30
2529,34;29,42
2527,41;29,55
2525,48;29,69
2523,55;29,83
2521,62;29,97
2519,69;30,10
2517,76;30,24
2515,83;30,37
2513,90;30,49
2511,97;30,62
2510,04;30,73
2508,11;30,85
2506,18;30,95
2504,25;31,05
2502,32;31,15
2500,39;31,25
2498,46;31,34
2496,53;31,42
2494,60;31,50
2492,67;31,58
2490,74;31,65
2488,81;31,71
2486,88;31,78
2484,95;31,83
2483,02;31,88
2481,09;31,93
2479,16;31,98
2477,23;32,02
2475,30;32,06
2473,37;32,10
2471,44;32,14
2469,51;32,18
2467,58;32,21
2465,65;32,24
2463,72;32,26
2461,79;32,28
2459,86;32,30
2457,93;32,32
2456,00;32,33
2454,07;32,34
2452,14;32,35
2450,21;32,36
2448,28;32,36
2446,35;32,37
2444,42;32,36
2442,49;32,36
2440,56;32,35
2438,63;32,34
2436,70;32,33
2434,77;32,31
2432,84;32,29
2430,91;32,27
2428,98;32,25
2427,05;32,22
2425,12;32,21
2423,19;32,20
2421,26;32,19
2419,33;32,17
2417,40;32,16
2415,47;32,14
2413,54;32,12
2411,61;32,11
2409,68;32,11
2407,75;32,10
2405,82;32,10
2403,89;32,11
2401,96;32,11
2400,03;32,13
2398,10;32,15
2396,17;32,17
2394,24;32,19
2392,31;32,22
2390,38;32,24
2388,45;32,25
2386,52;32,27
2384,59;32,29
2382,66;32,30
2380,73;32,31
2378,80;32,32
2376,87;32,32
2374,94;32,33
2373,01;32,34
2371,08;32,12
2369,15;32,15
2367,22;32,15
2365,29;32,13
2363,36;32,11
2361,43;32,09
2359,50;32,07
2357,57;32,05
2355,64;32,03
2353,71;32,02
2351,78;32,01
2349,85;32,01
2347,92;32,03
2345,99;32,00
2344,06;31,97
2342,13;31,97
2340,20;31,94
2338,27;31,84
2336,34;31,73
2334,41;31,73
2332,48;31,86
2330,55;32,02
2328,62;32,13
2326,69;32,19
2324,76;32,22
2322,83;32,24
2320,90;32,28
2318,97;32,35
2317,04;32,41
2315,11;32,45
2313,18;32,49
2311,25;32,54
2309,32;32,61
2307,39;32,67
2305,46;32,74
2303,53;32,79
2301,60;32,85
2299,67;32,90
2297,74;32,95
2295,81;32,99
2293,88;33,04
2291,95;33,08
2290,02;33,13
2288,09;33,17
2286,16;33,21
2284,23;33,25
2282,30;33,29
2280,37;33,33
2278,44;33,38
2276,51;33,43
2274,58;33,48
2272,65;33,52
2270,72;33,55
2268,79;33,59
2266,86;33,63
2264,93;33,66
2263,00;33,70
2261,07;33,74
2259,14;33,77
2257,21;33,81
2255,28;33,84
2253,35;33,88
2251,42;33,91
2249,49;33,94
2247,56;33,96
2245,63;33,99
2243,70;34,01
2241,77;34,03
2239,84;34,05
2237,91;34,07
2235,98;34,08
2234,05;34,09
2232,12;34,10
2230,19;34,11
2228,26;34,12
2226,33;34,12
2224,40;34,13
2222,47;34,13
2220,54;34,14
2218,61;34,14
2216,68;34,14
2214,75;34,14
2212,82;34,14
2210,89;34,13
2208,96;34,13
2207,03;34,13
2205,10;34,13
2203,17;34,13
2201,24;34,13
2199,31;34,12
2197,38;34,12
2195,45;34,11
2193,52;34,10
2191,59;34,09
2189,66;34,08
2187,73;34,07
2185,80;34,07
2183,87;34,07
2181,94;34,08
2180,01;34,10
2178,08;34,12
2176,15;34,13
2174,22;34,15
2172,29;34,17
2170,36;34,20
2168,43;34,22
2166,50;34,24
2164,57;34,26
2162,64;34,28
2160,71;34,30
2158,78;34,33
2156,85;34,35
2154,92;34,38
2152,99;34,41
2151,06;34,46
2149,13;34,51
2147,20;34,58
2145,27;34,67
2143,34;34,76
2141,41;34,85
2139,48;34,93
2137,55;35,00
2135,62;35,07
2133,69;35,13
2131,76;35,18
2129,83;35,23
2127,90;35,28
2125,97;35,32
2124,04;35,37
2122,11;35,41
2120,18;35,45
2118,25;35,49
