Created as New Dataset;Amostra 395 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;12,80
3998,07;12,83
3996,14;12,85
3994,21;12,87
3992,28;12,90
3990,35;12,93
3988,42;12,97
3986,49;13,00
3984,56;13,03
3982,63;13,07
3980,70;13,10
3978,77;13,13
3976,84;13,15
3974,91;13,18
3972,98;13,20
3971,05;13,22
3969,12;13,24
3967,19;13,25
3965,26;13,27
3963,33;13,28
3961,40;13,29
3959,47;13,31
3957,54;13,31
3955,61;13,32
3953,68;13,33
3951,75;13,34
3949,82;13,35
3947,89;13,36
3945,96;13,37
3944,03;13,37
3942,10;13,38
3940,17;13,39
3938,24;13,39
3936,31;13,39
3934,38;13,40
3932,45;13,40
3930,52;13,40
3928,59;13,41
3926,66;13,41
3924,73;13,41
3922,80;13,41
3920,87;13,42
3918,94;13,42
3917,01;13,43
3915,08;13,43
3913,15;13,43
3911,22;13,43
3909,29;13,43
3907,36;13,43
3905,43;13,44
3903,50;13,45
3901,57;13,47
3899,64;13,48
3897,71;13,48
3895,78;13,47
3893,85;13,47
3891,92;13,47
3889,99;13,47
3888,06;13,48
3886,13;13,48
3884,20;13,48
3882,27;13,49
3880,34;13,49
3878,41;13,49
3876,48;13,48
3874,55;13,48
3872,62;13,48
3870,69;13,49
3868,76;13,50
3866,83;13,50
3864,90;13,50
3862,97;13,50
3861,04;13,50
3859,11;13,49
3857,18;13,47
3855,25;13,46
3853,32;13,48
3851,39;13,49
3849,46;13,48
3847,53;13,47
3845,60;13,45
3843,67;13,43
3841,74;13,43
3839,81;13,42
3837,88;13,42
3835,95;13,41
3834,02;13,41
3832,09;13,40
3830,16;13,38
3828,23;13,36
3826,30;13,34
3824,37;13,33
3822,44;13,32
3820,51;13,31
3818,58;13,31
3816,65;13,30
3814,72;13,29
3812,79;13,28
3810,86;13,26
3808,93;13,25
3807,00;13,24
3805,07;13,23
3803,14;13,22
3801,21;13,21
3799,28;13,20
3797,35;13,19
3795,42;13,17
3793,49;13,14
3791,56;13,11
3789,63;13,09
3787,70;13,06
3785,77;13,04
3783,84;13,02
3781,91;13,00
3779,98;12,98
3778,05;12,96
3776,12;12,94
3774,19;12,91
3772,26;12,88
3770,33;12,86
3768,40;12,83
3766,47;12,80
3764,54;12,76
3762,61;12,73
3760,68;12,69
3758,75;12,65
3756,82;12,61
3754,89;12,57
3752,96;12,53
3751,03;12,49
3749,10;12,45
3747,17;12,40
3745,24;12,35
3743,31;12,28
3741,38;12,21
3739,45;12,14
3737,52;12,07
3735,59;11,99
3733,66;11,92
3731,73;11,84
3729,80;11,75
3727,87;11,66
3725,94;11,57
3724,01;11,48
3722,08;11,38
3720,15;11,28
3718,22;11,16
3716,29;11,03
3714,36;10,90
3712,43;10,75
3710,50;10,59
3708,57;10,42
3706,64;10,24
3704,71;10,06
3702,78;9,86
3700,85;9,65
3698,92;9,43
3696,99;9,20
3695,06;8,97
3693,13;8,73
3691,20;8,48
3689,27;8,20
3687,34;7,91
3685,41;7,63
3683,48;7,35
3681,55;7,07
3679,62;6,78
3677,69;6,49
3675,76;6,16
3673,83;5,84
3671,90;5,56
3669,97;5,24
3668,04;4,93
3666,11;4,64
3664,18;4,37
3662,25;4,10
3660,32;3,85
3658,39;3,62
3656,46;3,38
3654,53;3,16
3652,60;2,97
3650,67;2,78
3648,74;2,59
3646,81;2,41
3644,88;2,25
3642,95;2,11
3641,02;1,98
3639,09;1,86
3637,16;1,75
3635,23;1,65
3633,30;1,56
3631,37;1,48
3629,44;1,40
3627,51;1,31
3625,58;1,24
3623,65;1,17
3621,72;1,11
3619,79;1,05
3617,86;0,99
3615,93;0,94
3614,00;0,89
3612,07;0,85
3610,14;0,80
3608,21;0,76
3606,28;0,71
3604,35;0,67
3602,42;0,64
3600,49;0,61
3598,56;0,58
3596,63;0,55
3594,70;0,52
3592,77;0,50
3590,84;0,47
3588,91;0,45
3586,98;0,42
3585,05;0,39
3583,12;0,37
3581,19;0,36
3579,26;0,34
3577,33;0,33
3575,40;0,31
3573,47;0,29
3571,54;0,28
3569,61;0,27
3567,68;0,26
3565,75;0,24
3563,82;0,23
3561,89;0,21
3559,96;0,20
3558,03;0,20
3556,10;0,19
3554,17;0,18
3552,24;0,17
3550,31;0,16
3548,38;0,15
3546,45;0,14
3544,52;0,13
3542,59;0,13
3540,66;0,13
3538,73;0,12
3536,80;0,11
3534,87;0,11
3532,94;0,11
3531,01;0,11
3529,08;0,11
3527,15;0,10
3525,22;0,09
3523,29;0,09
3521,36;0,09
3519,43;0,09
3517,50;0,08
3515,57;0,07
3513,64;0,07
3511,71;0,07
3509,78;0,07
3507,85;0,06
3505,92;0,05
3503,99;0,05
3502,06;0,04
3500,13;0,04
3498,20;0,04
3496,27;0,04
3494,34;0,04
3492,41;0,03
3490,48;0,03
3488,55;0,03
3486,62;0,03
3484,69;0,03
3482,76;0,03
3480,83;0,03
3478,90;0,03
3476,97;0,03
3475,04;0,04
3473,11;0,04
3471,18;0,03
3469,25;0,03
3467,32;0,03
3465,39;0,03
3463,46;0,04
3461,53;0,04
3459,60;0,04
3457,67;0,04
3455,74;0,04
3453,81;0,04
3451,88;0,04
3449,95;0,04
3448,02;0,04
3446,09;0,04
3444,16;0,04
3442,23;0,04
3440,30;0,04
3438,37;0,03
3436,44;0,02
3434,51;0,03
3432,58;0,03
3430,65;0,03
3428,72;0,03
3426,79;0,03
3424,86;0,03
3422,93;0,03
3421,00;0,03
3419,07;0,03
3417,14;0,03
3415,21;0,02
3413,28;0,02
3411,35;0,02
3409,42;0,02
3407,49;0,03
3405,56;0,03
3403,63;0,02
3401,70;0,02
