Created as New Dataset;Amostra 397 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;6,73
3998,07;6,74
3996,14;6,75
3994,21;6,77
3992,28;6,78
3990,35;6,79
3988,42;6,81
3986,49;6,83
3984,56;6,85
3982,63;6,86
3980,70;6,88
3978,77;6,90
3976,84;6,91
3974,91;6,92
3972,98;6,93
3971,05;6,94
3969,12;6,95
3967,19;6,95
3965,26;6,96
3963,33;6,97
3961,40;6,97
3959,47;6,98
3957,54;6,98
3955,61;6,98
3953,68;6,99
3951,75;6,99
3949,82;6,99
3947,89;6,99
3945,96;6,99
3944,03;6,99
3942,10;6,99
3940,17;7,00
3938,24;7,00
3936,31;7,00
3934,38;7,00
3932,45;6,99
3930,52;6,99
3928,59;7,00
3926,66;6,99
3924,73;6,99
3922,80;6,99
3920,87;6,99
3918,94;6,99
3917,01;6,99
3915,08;6,99
3913,15;6,99
3911,22;6,99
3909,29;6,99
3907,36;6,99
3905,43;6,99
3903,50;6,99
3901,57;6,99
3899,64;6,98
3897,71;6,98
3895,78;6,98
3893,85;6,99
3891,92;6,98
3889,99;6,99
3888,06;6,99
3886,13;6,98
3884,20;6,98
3882,27;6,97
3880,34;6,97
3878,41;6,97
3876,48;6,97
3874,55;6,96
3872,62;6,97
3870,69;6,97
3868,76;6,97
3866,83;6,96
3864,90;6,95
3862,97;6,95
3861,04;6,94
3859,11;6,94
3857,18;6,95
3855,25;6,96
3853,32;6,96
3851,39;6,95
3849,46;6,92
3847,53;6,89
3845,60;6,88
3843,67;6,88
3841,74;6,88
3839,81;6,88
3837,88;6,87
3835,95;6,86
3834,02;6,85
3832,09;6,83
3830,16;6,82
3828,23;6,80
3826,30;6,79
3824,37;6,79
3822,44;6,78
3820,51;6,77
3818,58;6,77
3816,65;6,75
3814,72;6,73
3812,79;6,72
3810,86;6,70
3808,93;6,70
3807,00;6,69
3805,07;6,69
3803,14;6,68
3801,21;6,66
3799,28;6,65
3797,35;6,63
3795,42;6,60
3793,49;6,58
3791,56;6,56
3789,63;6,54
3787,70;6,52
3785,77;6,50
3783,84;6,49
3781,91;6,47
3779,98;6,45
3778,05;6,43
3776,12;6,41
3774,19;6,39
3772,26;6,38
3770,33;6,36
3768,40;6,33
3766,47;6,31
3764,54;6,28
3762,61;6,25
3760,68;6,22
3758,75;6,20
3756,82;6,17
3754,89;6,15
3752,96;6,13
3751,03;6,10
3749,10;6,07
3747,17;6,03
3745,24;5,98
3743,31;5,93
3741,38;5,88
3739,45;5,82
3737,52;5,78
3735,59;5,73
3733,66;5,68
3731,73;5,62
3729,80;5,57
3727,87;5,51
3725,94;5,45
3724,01;5,39
3722,08;5,32
3720,15;5,26
3718,22;5,20
3716,29;5,13
3714,36;5,06
3712,43;4,97
3710,50;4,88
3708,57;4,77
3706,64;4,66
3704,71;4,56
3702,78;4,45
3700,85;4,33
3698,92;4,21
3696,99;4,08
3695,06;3,96
3693,13;3,83
3691,20;3,71
3689,27;3,56
3687,34;3,40
3685,41;3,25
3683,48;3,11
