Created as New Dataset;Amostra 398 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;19,65
3998,07;19,69
3996,14;19,73
3994,21;19,77
3992,28;19,82
3990,35;19,88
3988,42;19,93
3986,49;19,98
3984,56;20,03
3982,63;20,09
3980,70;20,14
3978,77;20,19
3976,84;20,24
3974,91;20,29
3972,98;20,33
3971,05;20,37
3969,12;20,41
3967,19;20,45
3965,26;20,48
3963,33;20,52
3961,40;20,56
3959,47;20,60
3957,54;20,64
3955,61;20,67
3953,68;20,70
3951,75;20,73
3949,82;20,76
3947,89;20,79
3945,96;20,81
3944,03;20,83
3942,10;20,85
3940,17;20,86
3938,24;20,87
3936,31;20,89
3934,38;20,90
3932,45;20,92
3930,52;20,94
3928,59;20,95
3926,66;20,96
3924,73;20,98
3922,80;20,99
3920,87;21,01
3918,94;21,03
3917,01;21,04
3915,08;21,05
3913,15;21,06
3911,22;21,07
3909,29;21,08
3907,36;21,09
3905,43;21,11
3903,50;21,14
3901,57;21,16
3899,64;21,18
3897,71;21,19
3895,78;21,19
3893,85;21,20
3891,92;21,20
3889,99;21,22
3888,06;21,24
3886,13;21,25
3884,20;21,27
3882,27;21,28
3880,34;21,30
3878,41;21,32
3876,48;21,33
3874,55;21,35
3872,62;21,37
3870,69;21,41
3868,76;21,44
3866,83;21,46
3864,90;21,49
3862,97;21,50
3861,04;21,52
3859,11;21,53
3857,18;21,54
3855,25;21,55
3853,32;21,59
3851,39;21,62
3849,46;21,63
3847,53;21,63
3845,60;21,63
3843,67;21,63
3841,74;21,64
3839,81;21,66
3837,88;21,68
3835,95;21,70
3834,02;21,71
3832,09;21,72
3830,16;21,73
3828,23;21,73
3826,30;21,73
3824,37;21,74
3822,44;21,75
3820,51;21,77
3818,58;21,79
3816,65;21,81
3814,72;21,82
3812,79;21,83
3810,86;21,83
3808,93;21,84
3807,00;21,86
3805,07;21,88
3803,14;21,90
3801,21;21,93
3799,28;21,94
3797,35;21,96
3795,42;21,96
3793,49;21,96
3791,56;21,97
3789,63;21,97
3787,70;21,98
3785,77;21,99
3783,84;22,01
3781,91;22,03
3779,98;22,04
3778,05;22,06
3776,12;22,07
3774,19;22,08
3772,26;22,09
3770,33;22,10
3768,40;22,10
3766,47;22,11
3764,54;22,11
3762,61;22,11
3760,68;22,11
3758,75;22,11
3756,82;22,11
3754,89;22,11
3752,96;22,12
3751,03;22,12
3749,10;22,13
3747,17;22,13
3745,24;22,12
3743,31;22,09
3741,38;22,05
3739,45;22,02
3737,52;21,99
3735,59;21,95
3733,66;21,92
3731,73;21,88
3729,80;21,84
3727,87;21,80
3725,94;21,76
3724,01;21,73
3722,08;21,70
3720,15;21,66
3718,22;21,62
3716,29;21,57
3714,36;21,50
3712,43;21,42
3710,50;21,31
3708,57;21,20
3706,64;21,06
3704,71;20,92
3702,78;20,76
3700,85;20,57
3698,92;20,37
3696,99;20,16
3695,06;19,95
3693,13;19,76
3691,20;19,59
3689,27;19,42
3687,34;19,25
3685,41;19,08
3683,48;18,90
3681,55;18,70
3679,62;18,48
3677,69;18,26
3675,76;18,00
3673,83;17,72
3671,90;17,45
3669,97;17,13
3668,04;16,78
3666,11;16,45
3664,18;16,12
3662,25;15,78
3660,32;15,44
3658,39;15,10
3656,46;14,74
3654,53;14,39
3652,60;14,06
3650,67;13,72
3648,74;13,35
3646,81;13,00
3644,88;12,67
3642,95;12,36
3641,02;12,06
3639,09;11,78
3637,16;11,51
3635,23;11,25
3633,30;11,01
3631,37;10,78
3629,44;10,54
3627,51;10,28
3625,58;10,06
3623,65;9,85
3621,72;9,64
3619,79;9,43
3617,86;9,22
3615,93;9,03
3614,00;8,84
3612,07;8,65
3610,14;8,46
3608,21;8,27
3606,28;8,09
3604,35;7,92
3602,42;7,76
3600,49;7,60
3598,56;7,45
3596,63;7,30
3594,70;7,15
3592,77;6,99
3590,84;6,85
3588,91;6,70
3586,98;6,53
3585,05;6,37
3583,12;6,22
3581,19;6,07
3579,26;5,92
3577,33;5,77
3575,40;5,63
3573,47;5,49
3571,54;5,35
3569,61;5,22
3567,68;5,09
3565,75;4,96
3563,82;4,84
3561,89;4,72
3559,96;4,60
3558,03;4,49
3556,10;4,39
3554,17;4,28
3552,24;4,18
3550,31;4,09
