Created as New Dataset;Amostra 397 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;20,40
3998,07;20,45
3996,14;20,49
3994,21;20,54
3992,28;20,59
3990,35;20,65
3988,42;20,70
3986,49;20,76
3984,56;20,82
3982,63;20,88
3980,70;20,93
3978,77;20,98
3976,84;21,03
3974,91;21,08
3972,98;21,12
3971,05;21,16
3969,12;21,21
3967,19;21,25
3965,26;21,29
3963,33;21,33
3961,40;21,37
3959,47;21,41
3957,54;21,45
3955,61;21,49
3953,68;21,52
3951,75;21,55
3949,82;21,58
3947,89;21,61
3945,96;21,63
3944,03;21,66
3942,10;21,68
3940,17;21,69
3938,24;21,71
3936,31;21,72
3934,38;21,74
3932,45;21,75
3930,52;21,77
3928,59;21,79
3926,66;21,81
3924,73;21,82
3922,80;21,83
3920,87;21,85
3918,94;21,87
3917,01;21,89
3915,08;21,90
3913,15;21,91
3911,22;21,92
3909,29;21,93
3907,36;21,94
3905,43;21,96
3903,50;21,99
3901,57;22,02
3899,64;22,04
3897,71;22,05
3895,78;22,06
3893,85;22,07
3891,92;22,08
3889,99;22,09
3888,06;22,11
3886,13;22,13
3884,20;22,14
3882,27;22,16
3880,34;22,18
3878,41;22,20
3876,48;22,22
3874,55;22,24
3872,62;22,26
3870,69;22,30
3868,76;22,33
3866,83;22,36
3864,90;22,38
3862,97;22,40
3861,04;22,42
3859,11;22,43
3857,18;22,44
3855,25;22,45
3853,32;22,49
3851,39;22,52
3849,46;22,54
3847,53;22,55
3845,60;22,55
3843,67;22,55
3841,74;22,57
3839,81;22,59
3837,88;22,61
3835,95;22,63
3834,02;22,65
3832,09;22,66
3830,16;22,66
3828,23;22,67
3826,30;22,67
3824,37;22,68
3822,44;22,70
3820,51;22,72
3818,58;22,74
3816,65;22,77
3814,72;22,78
3812,79;22,79
3810,86;22,80
3808,93;22,81
3807,00;22,83
3805,07;22,86
3803,14;22,88
3801,21;22,91
3799,28;22,93
3797,35;22,95
3795,42;22,96
3793,49;22,96
3791,56;22,97
3789,63;22,98
3787,70;22,99
3785,77;23,01
3783,84;23,03
3781,91;23,05
3779,98;23,07
3778,05;23,09
3776,12;23,11
3774,19;23,12
3772,26;23,13
3770,33;23,15
3768,40;23,16
3766,47;23,17
3764,54;23,17
3762,61;23,18
3760,68;23,18
3758,75;23,19
3756,82;23,19
3754,89;23,20
3752,96;23,21
3751,03;23,23
3749,10;23,24
