Created as New Dataset;Amostra 398 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;23,06
3998,07;23,11
3996,14;23,16
3994,21;23,22
3992,28;23,28
3990,35;23,35
3988,42;23,41
3986,49;23,48
3984,56;23,55
3982,63;23,62
3980,70;23,69
3978,77;23,75
3976,84;23,81
3974,91;23,86
3972,98;23,91
3971,05;23,96
3969,12;24,00
3967,19;24,03
3965,26;24,07
3963,33;24,10
3961,40;24,13
3959,47;24,16
3957,54;24,18
3955,61;24,21
3953,68;24,23
3951,75;24,26
3949,82;24,29
3947,89;24,31
3945,96;24,33
3944,03;24,35
3942,10;24,36
3940,17;24,37
3938,24;24,39
3936,31;24,40
3934,38;24,42
3932,45;24,43
3930,52;24,44
3928,59;24,46
3926,66;24,47
3924,73;24,48
3922,80;24,49
3920,87;24,51
3918,94;24,52
3917,01;24,54
3915,08;24,54
3913,15;24,55
3911,22;24,56
3909,29;24,56
3907,36;24,58
3905,43;24,61
3903,50;24,65
3901,57;24,69
3899,64;24,71
3897,71;24,72
3895,78;24,72
3893,85;24,73
3891,92;24,73
3889,99;24,74
3888,06;24,77
3886,13;24,80
3884,20;24,81
3882,27;24,84
3880,34;24,85
3878,41;24,85
3876,48;24,87
3874,55;24,89
3872,62;24,90
3870,69;24,95
3868,76;24,97
3866,83;25,00
3864,90;25,02
3862,97;25,03
3861,04;25,04
3859,11;25,04
3857,18;25,03
3855,25;25,04
3853,32;25,10
3851,39;25,15
3849,46;25,15
3847,53;25,14
3845,60;25,13
3843,67;25,13
3841,74;25,14
3839,81;25,17
3837,88;25,20
3835,95;25,21
3834,02;25,22
3832,09;25,23
3830,16;25,22
3828,23;25,22
3826,30;25,22
3824,37;25,23
3822,44;25,26
3820,51;25,28
3818,58;25,31
3816,65;25,35
3814,72;25,35
3812,79;25,36
3810,86;25,37
3808,93;25,38
3807,00;25,41
3805,07;25,45
3803,14;25,49
3801,21;25,53
3799,28;25,55
3797,35;25,56
3795,42;25,56
3793,49;25,55
3791,56;25,55
3789,63;25,55
3787,70;25,56
3785,77;25,58
3783,84;25,60
3781,91;25,62
3779,98;25,65
3778,05;25,67
3776,12;25,69
3774,19;25,71
3772,26;25,73
3770,33;25,75
3768,40;25,77
3766,47;25,80
3764,54;25,80
3762,61;25,81
3760,68;25,83
3758,75;25,83
3756,82;25,85
3754,89;25,87
3752,96;25,90
3751,03;25,94
3749,10;25,97
3747,17;25,99
3745,24;26,00
3743,31;25,98
3741,38;25,97
3739,45;25,97
3737,52;25,97
3735,59;25,96
3733,66;25,96
3731,73;25,94
3729,80;25,92
3727,87;25,89
3725,94;25,86
3724,01;25,84
3722,08;25,83
3720,15;25,81
3718,22;25,79
3716,29;25,77
3714,36;25,75
3712,43;25,74
3710,50;25,71
3708,57;25,67
3706,64;25,61
3704,71;25,54
3702,78;25,47
3700,85;25,40
3698,92;25,32
3696,99;25,25
3695,06;25,16
3693,13;25,09
3691,20;25,01
3689,27;24,93
3687,34;24,85
3685,41;24,76
3683,48;24,65
3681,55;24,54
3679,62;24,43
3677,69;24,33
3675,76;24,22
3673,83;24,09
3671,90;23,97
3669,97;23,80
3668,04;23,59
3666,11;23,40
3664,18;23,21
3662,25;23,00
3660,32;22,80
3658,39;22,61
3656,46;22,41
3654,53;22,20
3652,60;22,01
3650,67;21,79
3648,74;21,53
3646,81;21,26
3644,88;20,99
3642,95;20,75
3641,02;20,52
3639,09;20,34
3637,16;20,18
3635,23;20,04
3633,30;19,90
3631,37;19,77
3629,44;19,62
3627,51;19,44
3625,58;19,28
3623,65;19,11
3621,72;18,94
3619,79;18,77
3617,86;18,60
3615,93;18,45
3614,00;18,30
3612,07;18,14
3610,14;17,99
3608,21;17,84
3606,28;17,69
3604,35;17,56
3602,42;17,45
3600,49;17,34
3598,56;17,25
3596,63;17,16
3594,70;17,07
3592,77;16,96
3590,84;16,86
3588,91;16,74
3586,98;16,59
3585,05;16,45
3583,12;16,31
3581,19;16,17
3579,26;16,02
3577,33;15,88
