Created as New Dataset;Amostra 404 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;6,30
3998,07;6,31
3996,14;6,33
3994,21;6,35
3992,28;6,37
3990,35;6,39
3988,42;6,42
3986,49;6,44
3984,56;6,46
3982,63;6,49
3980,70;6,51
3978,77;6,53
3976,84;6,55
3974,91;6,57
3972,98;6,59
3971,05;6,61
3969,12;6,62
3967,19;6,63
3965,26;6,65
3963,33;6,66
3961,40;6,67
3959,47;6,68
3957,54;6,70
3955,61;6,71
3953,68;6,72
3951,75;6,73
3949,82;6,74
3947,89;6,74
3945,96;6,75
3944,03;6,76
3942,10;6,77
3940,17;6,78
3938,24;6,79
3936,31;6,80
3934,38;6,80
3932,45;6,81
3930,52;6,82
3928,59;6,83
3926,66;6,84
3924,73;6,84
3922,80;6,85
3920,87;6,86
3918,94;6,86
3917,01;6,87
3915,08;6,88
3913,15;6,90
3911,22;6,91
3909,29;6,91
3907,36;6,91
3905,43;6,91
3903,50;6,91
3901,57;6,92
3899,64;6,94
3897,71;6,95
3895,78;6,96
3893,85;6,97
3891,92;6,99
3889,99;6,99
3888,06;7,00
3886,13;7,01
3884,20;7,01
3882,27;7,02
3880,34;7,03
3878,41;7,05
3876,48;7,06
3874,55;7,06
3872,62;7,07
3870,69;7,08
3868,76;7,09
3866,83;7,10
3864,90;7,11
3862,97;7,13
3861,04;7,14
3859,11;7,14
3857,18;7,14
3855,25;7,14
3853,32;7,15
3851,39;7,16
3849,46;7,18
3847,53;7,20
3845,60;7,20
3843,67;7,20
3841,74;7,20
3839,81;7,21
3837,88;7,21
3835,95;7,22
3834,02;7,24
3832,09;7,25
3830,16;7,26
3828,23;7,27
3826,30;7,27
3824,37;7,27
3822,44;7,28
3820,51;7,28
3818,58;7,29
3816,65;7,31
3814,72;7,33
3812,79;7,34
3810,86;7,35
3808,93;7,36
3807,00;7,37
3805,07;7,37
3803,14;7,38
3801,21;7,40
3799,28;7,41
3797,35;7,42
3795,42;7,44
3793,49;7,45
3791,56;7,46
3789,63;7,47
3787,70;7,47
3785,77;7,48
3783,84;7,48
3781,91;7,49
3779,98;7,50
3778,05;7,51
3776,12;7,52
3774,19;7,53
3772,26;7,54
3770,33;7,54
3768,40;7,54
3766,47;7,55
3764,54;7,56
3762,61;7,56
3760,68;7,56
3758,75;7,57
3756,82;7,57
3754,89;7,57
3752,96;7,56
3751,03;7,57
3749,10;7,56
3747,17;7,56
3745,24;7,57
3743,31;7,57
3741,38;7,58
3739,45;7,58
3737,52;7,58
3735,59;7,57
3733,66;7,58
3731,73;7,59
3729,80;7,59
3727,87;7,59
3725,94;7,59
3724,01;7,58
3722,08;7,58
3720,15;7,58
3718,22;7,57
3716,29;7,56
3714,36;7,54
3712,43;7,53
3710,50;7,51
3708,57;7,49
3706,64;7,47
3704,71;7,45
3702,78;7,43
3700,85;7,40
3698,92;7,36
3696,99;7,32
3695,06;7,27
3693,13;7,23
3691,20;7,18
3689,27;7,13
3687,34;7,07
3685,41;7,03
3683,48;6,98
3681,55;6,92
3679,62;6,85
3677,69;6,78
3675,76;6,69
3673,83;6,61
3671,90;6,53
3669,97;6,45
3668,04;6,36
3666,11;6,27
3664,18;6,18
3662,25;6,09
3660,32;5,99
3658,39;5,89
3656,46;5,78
3654,53;5,67
3652,60;5,57
3650,67;5,46
3648,74;5,35
3646,81;5,25
3644,88;5,16
3642,95;5,08
3641,02;4,99
3639,09;4,91
3637,16;4,82
3635,23;4,73
3633,30;4,65
3631,37;4,57
3629,44;4,49
3627,51;4,40
3625,58;4,33
3623,65;4,26
3621,72;4,19
3619,79;4,12
3617,86;4,04
3615,93;3,97
3614,00;3,91
3612,07;3,84
3610,14;3,78
3608,21;3,72
3606,28;3,66
3604,35;3,61
3602,42;3,56
3600,49;3,51
3598,56;3,46
3596,63;3,42
3594,70;3,37
3592,77;3,32
3590,84;3,27
3588,91;3,22
3586,98;3,16
3585,05;3,10
3583,12;3,06
3581,19;3,01
3579,26;2,96
3577,33;2,91
3575,40;2,86
3573,47;2,80
3571,54;2,75
3569,61;2,70
3567,68;2,65
3565,75;2,60
3563,82;2,55
3561,89;2,50
3559,96;2,46
3558,03;2,41
3556,10;2,37
3554,17;2,33
3552,24;2,28
3550,31;2,24
3548,38;2,20
3546,45;2,15
3544,52;2,11
3542,59;2,08
3540,66;2,04
3538,73;2,01
