Created as New Dataset;Amostra 398 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;7,13
3998,07;7,14
3996,14;7,15
3994,21;7,16
3992,28;7,18
3990,35;7,20
3988,42;7,21
3986,49;7,23
3984,56;7,25
3982,63;7,27
3980,70;7,29
3978,77;7,30
3976,84;7,32
3974,91;7,33
3972,98;7,34
3971,05;7,35
3969,12;7,35
3967,19;7,36
3965,26;7,37
3963,33;7,38
3961,40;7,38
3959,47;7,39
3957,54;7,39
3955,61;7,39
3953,68;7,39
3951,75;7,40
3949,82;7,40
3947,89;7,40
3945,96;7,40
3944,03;7,40
3942,10;7,40
3940,17;7,41
3938,24;7,41
3936,31;7,41
3934,38;7,41
3932,45;7,40
3930,52;7,40
3928,59;7,40
3926,66;7,40
3924,73;7,40
3922,80;7,40
3920,87;7,39
3918,94;7,39
3917,01;7,39
3915,08;7,39
3913,15;7,40
3911,22;7,40
3909,29;7,40
3907,36;7,39
3905,43;7,38
3903,50;7,37
3901,57;7,37
3899,64;7,37
3897,71;7,38
3895,78;7,38
3893,85;7,38
3891,92;7,38
3889,99;7,38
3888,06;7,37
3886,13;7,37
3884,20;7,37
3882,27;7,36
3880,34;7,36
3878,41;7,36
3876,48;7,36
3874,55;7,36
3872,62;7,35
3870,69;7,34
3868,76;7,34
3866,83;7,33
3864,90;7,33
3862,97;7,34
3861,04;7,34
3859,11;7,33
3857,18;7,32
3855,25;7,30
3853,32;7,29
3851,39;7,28
3849,46;7,28
3847,53;7,28
3845,60;7,28
3843,67;7,28
3841,74;7,26
3839,81;7,24
3837,88;7,23
3835,95;7,22
3834,02;7,21
3832,09;7,21
3830,16;7,20
3828,23;7,20
3826,30;7,19
3824,37;7,17
3822,44;7,15
3820,51;7,13
3818,58;7,12
3816,65;7,11
3814,72;7,11
3812,79;7,10
3810,86;7,10
3808,93;7,09
3807,00;7,08
3805,07;7,06
3803,14;7,04
3801,21;7,03
3799,28;7,01
3797,35;7,00
3795,42;7,00
3793,49;6,99
3791,56;6,97
3789,63;6,95
3787,70;6,94
3785,77;6,92
3783,84;6,90
3781,91;6,88
3779,98;6,85
3778,05;6,84
3776,12;6,82
3774,19;6,80
3772,26;6,77
3770,33;6,75
3768,40;6,72
3766,47;6,70
3764,54;6,67
3762,61;6,64
3760,68;6,62
3758,75;6,58
3756,82;6,55
3754,89;6,51
3752,96;6,47
3751,03;6,43
3749,10;6,39
3747,17;6,34
3745,24;6,30
3743,31;6,26
3741,38;6,23
3739,45;6,18
3737,52;6,14
3735,59;6,09
3733,66;6,03
3731,73;5,98
3729,80;5,94
3727,87;5,89
3725,94;5,83
3724,01;5,76
3722,08;5,70
3720,15;5,63
3718,22;5,57
3716,29;5,49
3714,36;5,41
3712,43;5,31
3710,50;5,21
3708,57;5,10
3706,64;5,00
3704,71;4,90
3702,78;4,78
3700,85;4,66
3698,92;4,53
3696,99;4,40
3695,06;4,27
3693,13;4,13
3691,20;3,99
3689,27;3,82
3687,34;3,66
3685,41;3,51
3683,48;3,36
3681,55;3,22
3679,62;3,07
3677,69;2,91
3675,76;2,74
3673,83;2,57
3671,90;2,42
3669,97;2,26
3668,04;2,11
3666,11;1,98
3664,18;1,85
3662,25;1,72
3660,32;1,61
3658,39;1,50
3656,46;1,39
3654,53;1,29
3652,60;1,21
3650,67;1,12
3648,74;1,03
3646,81;0,95
3644,88;0,88
3642,95;0,82
3641,02;0,77
3639,09;0,72
3637,16;0,68
3635,23;0,64
3633,30;0,60
3631,37;0,57
3629,44;0,53
3627,51;0,49
3625,58;0,46
3623,65;0,43
3621,72;0,41
3619,79;0,39
3617,86;0,37
3615,93;0,35
3614,00;0,33
3612,07;0,31
3610,14;0,30
3608,21;0,28
3606,28;0,26
3604,35;0,25
3602,42;0,24
3600,49;0,22
3598,56;0,21
3596,63;0,21
3594,70;0,20
3592,77;0,19
3590,84;0,18
3588,91;0,17
3586,98;0,16
3585,05;0,15
3583,12;0,14
3581,19;0,14
3579,26;0,14
3577,33;0,13
3575,40;0,13
3573,47;0,12
3571,54;0,12
3569,61;0,11
3567,68;0,11
3565,75;0,11
3563,82;0,10
3561,89;0,10
3559,96;0,09
3558,03;0,09
3556,10;0,09
3554,17;0,09
3552,24;0,08
3550,31;0,08
3548,38;0,08
3546,45;0,07
3544,52;0,06
3542,59;0,06
3540,66;0,07
3538,73;0,07
3536,80;0,06
3534,87;0,06
3532,94;0,07
3531,01;0,07
3529,08;0,06
3527,15;0,06
3525,22;0,05
3523,29;0,05
3521,36;0,06
3519,43;0,06
3517,50;0,05
3515,57;0,05
3513,64;0,05
3511,71;0,05
3509,78;0,05
3507,85;0,04
3505,92;0,04
3503,99;0,04
3502,06;0,03
3500,13;0,03
3498,20;0,03
3496,27;0,03
3494,34;0,03
3492,41;0,03
3490,48;0,03
3488,55;0,03
3486,62;0,03
3484,69;0,03
3482,76;0,03
3480,83;0,03
3478,90;0,03
3476,97;0,03
3475,04;0,03
3473,11;0,03
3471,18;0,03
3469,25;0,02
3467,32;0,02
3465,39;0,03
3463,46;0,03
3461,53;0,03
3459,60;0,03
3457,67;0,03
3455,74;0,03
3453,81;0,04
3451,88;0,04
3449,95;0,03
3448,02;0,03
3446,09;0,03
3444,16;0,04
3442,23;0,03
3440,30;0,03
3438,37;0,03
3436,44;0,02
3434,51;0,03
3432,58;0,03
3430,65;0,03
3428,72;0,03
3426,79;0,03
3424,86;0,03
3422,93;0,03
3421,00;0,03
3419,07;0,02
3417,14;0,02
3415,21;0,02
3413,28;0,02
3411,35;0,02
3409,42;0,02
3407,49;0,02
3405,56;0,02
3403,63;0,02
3401,70;0,02
3399,77;0,02
3397,84;0,02
3395,91;0,02
3393,98;0,02
3392,05;0,02
3390,12;0,02
3388,19;0,03
3386,26;0,02
3384,33;0,02
3382,40;0,02
3380,47;0,02
3378,54;0,02
3376,61;0,02
3374,68;0,02
3372,75;0,02
3370,82;0,02
3368,89;0,02
3366,96;0,02
3365,03;0,02
3363,10;0,02
3361,17;0,02
3359,24;0,02
3357,31;0,02
3355,38;0,02
3353,45;0,02
3351,52;0,02
3349,59;0,02
3347,66;0,02
3345,73;0,02
3343,80;0,02
3341,87;0,02
3339,94;0,02
3338,01;0,02
3336,08;0,02
3334,15;0,02
3332,22;0,02
3330,29;0,02
3328,36;0,02
3326,43;0,02
3324,50;0,02
3322,57;0,02
3320,64;0,02
3318,71;0,02
3316,78;0,02
3314,85;0,02
3312,92;0,02
3310,99;0,02
3309,06;0,02
3307,13;0,02
3305,20;0,02
3303,27;0,02
3301,34;0,02
3299,41;0,02
3297,48;0,02
3295,55;0,02
3293,62;0,02
3291,69;0,02
3289,76;0,02
3287,83;0,02
3285,90;0,03
3283,97;0,03
3282,04;0,03
3280,11;0,02
3278,18;0,03
3276,25;0,03
3274,32;0,03
3272,39;0,02
3270,46;0,03
3268,53;0,03
3266,60;0,03
3264,67;0,03
3262,74;0,03
3260,81;0,03
3258,88;0,03
3256,95;0,03
3255,02;0,03
3253,09;0,03
3251,16;0,03
3249,23;0,03
3247,30;0,03
3245,37;0,04
3243,44;0,04
3241,51;0,04
3239,58;0,04
3237,65;0,04
3235,72;0,04
3233,79;0,04
3231,86;0,04
3229,93;0,05
3228,00;0,05
3226,07;0,05
3224,14;0,05
3222,21;0,05
3220,28;0,06
3218,35;0,06
3216,42;0,06
3214,49;0,06
3212,56;0,06
3210,63;0,07
3208,70;0,07
3206,77;0,07
3204,84;0,08
3202,91;0,08
3200,98;0,08
3199,05;0,09
3197,12;0,09
3195,19;0,10
3193,26;0,10
3191,33;0,11
3189,40;0,11
3187,47;0,12
3185,54;0,13
3183,61;0,13
3181,68;0,14
