Created as New Dataset;Amostra 400 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;15,12
3998,07;15,14
3996,14;15,17
3994,21;15,20
3992,28;15,23
3990,35;15,27
3988,42;15,31
3986,49;15,35
3984,56;15,39
3982,63;15,43
3980,70;15,47
3978,77;15,50
3976,84;15,53
3974,91;15,56
3972,98;15,59
3971,05;15,61
3969,12;15,63
3967,19;15,65
3965,26;15,66
3963,33;15,68
3961,40;15,69
3959,47;15,70
3957,54;15,72
3955,61;15,73
3953,68;15,74
3951,75;15,75
3949,82;15,76
3947,89;15,77
3945,96;15,78
3944,03;15,79
3942,10;15,80
3940,17;15,80
3938,24;15,81
3936,31;15,81
3934,38;15,81
3932,45;15,82
3930,52;15,83
3928,59;15,83
3926,66;15,84
3924,73;15,84
3922,80;15,85
3920,87;15,85
3918,94;15,86
3917,01;15,87
3915,08;15,88
3913,15;15,88
3911,22;15,88
3909,29;15,88
3907,36;15,88
3905,43;15,89
3903,50;15,91
3901,57;15,93
3899,64;15,95
3897,71;15,95
3895,78;15,96
3893,85;15,96
3891,92;15,96
3889,99;15,97
3888,06;15,97
3886,13;15,98
3884,20;15,99
3882,27;16,00
3880,34;16,01
3878,41;16,02
3876,48;16,02
3874,55;16,02
3872,62;16,03
3870,69;16,04
3868,76;16,05
3866,83;16,06
3864,90;16,07
3862,97;16,08
3861,04;16,08
3859,11;16,07
3857,18;16,05
3855,25;16,04
3853,32;16,06
3851,39;16,09
3849,46;16,09
3847,53;16,08
3845,60;16,07
3843,67;16,06
3841,74;16,06
3839,81;16,06
3837,88;16,06
3835,95;16,06
3834,02;16,06
3832,09;16,05
3830,16;16,04
3828,23;16,03
3826,30;16,01
3824,37;16,00
3822,44;15,99
3820,51;15,99
3818,58;15,99
3816,65;15,99
3814,72;15,98
3812,79;15,98
3810,86;15,97
3808,93;15,96
3807,00;15,95
3805,07;15,95
3803,14;15,95
3801,21;15,94
3799,28;15,93
3797,35;15,93
3795,42;15,91
3793,49;15,89
3791,56;15,86
3789,63;15,84
3787,70;15,82
3785,77;15,80
3783,84;15,78
3781,91;15,76
3779,98;15,74
3778,05;15,73
3776,12;15,71
3774,19;15,68
3772,26;15,65
3770,33;15,63
3768,40;15,60
3766,47;15,57
3764,54;15,54
3762,61;15,50
3760,68;15,47
3758,75;15,43
3756,82;15,39
3754,89;15,35
3752,96;15,31
3751,03;15,26
3749,10;15,22
3747,17;15,17
3745,24;15,11
3743,31;15,04
3741,38;14,98
3739,45;14,91
3737,52;14,83
3735,59;14,75
3733,66;14,67
3731,73;14,58
3729,80;14,48
3727,87;14,39
3725,94;14,28
3724,01;14,17
3722,08;14,06
3720,15;13,94
3718,22;13,81
3716,29;13,68
3714,36;13,54
3712,43;13,39
3710,50;13,20
3708,57;13,00
3706,64;12,80
3704,71;12,59
3702,78;12,36
3700,85;12,11
3698,92;11,85
3696,99;11,58
3695,06;11,30
3693,13;11,03
3691,20;10,73
3689,27;10,39
3687,34;10,03
3685,41;9,70
3683,48;9,36
3681,55;9,02
3679,62;8,67
3677,69;8,32
3675,76;7,91
3673,83;7,50
3671,90;7,14
3669,97;6,73
3668,04;6,33
3666,11;5,97
3664,18;5,62
3662,25;5,27
3660,32;4,94
3658,39;4,63
3656,46;4,31
3654,53;4,01
3652,60;3,76
3650,67;3,50
3648,74;3,23
3646,81;2,98
3644,88;2,77
3642,95;2,58
3641,02;2,41
3639,09;2,25
3637,16;2,11
3635,23;1,97
3633,30;1,85
3631,37;1,75
3629,44;1,64
3627,51;1,52
3625,58;1,42
3623,65;1,33
3621,72;1,26
3619,79;1,18
3617,86;1,11
3615,93;1,05
3614,00;0,99
3612,07;0,94
3610,14;0,88
3608,21;0,83
3606,28;0,78
3604,35;0,73
3602,42;0,69
3600,49;0,66
3598,56;0,62
3596,63;0,59
3594,70;0,56
3592,77;0,53
3590,84;0,51
3588,91;0,49
3586,98;0,45
3585,05;0,42
3583,12;0,40
3581,19;0,39
3579,26;0,37
3577,33;0,35
3575,40;0,34
3573,47;0,32
3571,54;0,30
3569,61;0,29
3567,68;0,28
3565,75;0,27
3563,82;0,25
3561,89;0,24
3559,96;0,23
3558,03;0,22
3556,10;0,21
3554,17;0,20
3552,24;0,19
3550,31;0,18
3548,38;0,17
3546,45;0,16
3544,52;0,15
3542,59;0,15
3540,66;0,15
3538,73;0,14
3536,80;0,14
3534,87;0,13
3532,94;0,13
3531,01;0,13
3529,08;0,13
3527,15;0,12
3525,22;0,11
3523,29;0,11
3521,36;0,11
3519,43;0,10
3517,50;0,10
3515,57;0,09
3513,64;0,09
3511,71;0,09
3509,78;0,09
3507,85;0,08
3505,92;0,07
3503,99;0,06
3502,06;0,06
3500,13;0,06
3498,20;0,05
3496,27;0,05
3494,34;0,05
3492,41;0,05
3490,48;0,05
3488,55;0,05
3486,62;0,04
3484,69;0,05
3482,76;0,05
3480,83;0,04
3478,90;0,04
3476,97;0,04
3475,04;0,05
3473,11;0,05
3471,18;0,04
3469,25;0,04
3467,32;0,04
3465,39;0,04
3463,46;0,05
3461,53;0,04
3459,60;0,04
3457,67;0,05
3455,74;0,05
3453,81;0,05
3451,88;0,05
3449,95;0,05
3448,02;0,05
3446,09;0,05
3444,16;0,05
3442,23;0,05
3440,30;0,05
3438,37;0,04
3436,44;0,03
3434,51;0,03
3432,58;0,04
3430,65;0,04
3428,72;0,04
3426,79;0,04
3424,86;0,04
3422,93;0,04
3421,00;0,04
3419,07;0,04
3417,14;0,04
3415,21;0,03
3413,28;0,03
3411,35;0,03
3409,42;0,03
3407,49;0,03
3405,56;0,03
3403,63;0,03
3401,70;0,03
3399,77;0,03
3397,84;0,03
3395,91;0,03
3393,98;0,03
3392,05;0,03
3390,12;0,03
3388,19;0,03
3386,26;0,04
3384,33;0,04
3382,40;0,03
3380,47;0,03
3378,54;0,03
3376,61;0,03
3374,68;0,03
3372,75;0,03
3370,82;0,03
3368,89;0,03
3366,96;0,03
3365,03;0,03
3363,10;0,03
3361,17;0,03
3359,24;0,03
3357,31;0,04
3355,38;0,04
3353,45;0,03
3351,52;0,03
3349,59;0,04
3347,66;0,04
3345,73;0,04
3343,80;0,04
3341,87;0,04
3339,94;0,04
3338,01;0,04
3336,08;0,04
3334,15;0,04
3332,22;0,05
3330,29;0,05
3328,36;0,05
3326,43;0,05
3324,50;0,05
3322,57;0,05
3320,64;0,05
3318,71;0,06
3316,78;0,06
3314,85;0,06
3312,92;0,06
3310,99;0,06
3309,06;0,06
3307,13;0,06
3305,20;0,07
3303,27;0,07
3301,34;0,07
3299,41;0,08
3297,48;0,08
3295,55;0,08
3293,62;0,08
3291,69;0,09
3289,76;0,09
3287,83;0,09
3285,90;0,09
3283,97;0,10
3282,04;0,10
3280,11;0,10
3278,18;0,11
3276,25;0,11
3274,32;0,11
3272,39;0,11
3270,46;0,12
3268,53;0,12
3266,60;0,13
3264,67;0,13
3262,74;0,14
3260,81;0,14
3258,88;0,14
3256,95;0,15
3255,02;0,15
3253,09;0,16
3251,16;0,16
3249,23;0,17
3247,30;0,17
3245,37;0,18
3243,44;0,19
3241,51;0,19
3239,58;0,20
3237,65;0,21
3235,72;0,22
3233,79;0,23
3231,86;0,23
3229,93;0,24
3228,00;0,25
3226,07;0,27
3224,14;0,28
3222,21;0,29
3220,28;0,30
3218,35;0,31
3216,42;0,33
3214,49;0,34
3212,56;0,35
3210,63;0,37
3208,70;0,39
3206,77;0,40
3204,84;0,42
3202,91;0,44
3200,98;0,46
3199,05;0,48
3197,12;0,50
3195,19;0,52
3193,26;0,55
3191,33;0,57
3189,40;0,60
3187,47;0,62
3185,54;0,65
3183,61;0,68
3181,68;0,72
3179,75;0,75
3177,82;0,78
3175,89;0,82
3173,96;0,86
3172,03;0,90
3170,10;0,94
3168,17;0,99
3166,24;1,03
3164,31;1,08
3162,38;1,13
3160,45;1,18
3158,52;1,24
3156,59;1,29
3154,66;1,35
3152,73;1,41
3150,80;1,47
3148,87;1,53
3146,94;1,60
3145,01;1,67
3143,08;1,74
3141,15;1,80
3139,22;1,87
3137,29;1,95
3135,36;2,03
3133,43;2,11
3131,50;2,18
3129,57;2,27
3127,64;2,35
3125,71;2,43
3123,78;2,51
3121,85;2,59
3119,92;2,68
3117,99;2,77
3116,06;2,86
3114,13;2,95
3112,20;3,04
3110,27;3,13
3108,34;3,21
3106,41;3,30
3104,48;3,39
3102,55;3,48
3100,62;3,57
3098,69;3,66
3096,76;3,75
3094,83;3,83
3092,90;3,91
3090,97;3,99
3089,04;4,06
3087,11;4,13
3085,18;4,20
3083,25;4,27
3081,32;4,33
3079,39;4,39
3077,46;4,44
3075,53;4,49
3073,60;4,54
3071,67;4,58
3069,74;4,62
3067,81;4,66
3065,88;4,69
3063,95;4,73
3062,02;4,76
3060,09;4,80
3058,16;4,83
3056,23;4,87
3054,30;4,89
3052,37;4,91
3050,44;4,93
3048,51;4,94
3046,58;4,94
3044,65;4,93
3042,72;4,91
3040,79;4,89
3038,86;4,86
3036,93;4,81
3035,00;4,76
3033,07;4,68
3031,14;4,59
3029,21;4,49
3027,28;4,37
3025,35;4,25
3023,42;4,12
3021,49;3,97
3019,56;3,80
3017,63;3,63
3015,70;3,44
3013,77;3,24
3011,84;3,03
3009,91;2,82
3007,98;2,59
3006,05;2,35
3004,12;2,10
3002,19;1,85
3000,26;1,60
2998,33;1,35
2996,40;1,12
2994,47;0,91
2992,54;0,72
2990,61;0,55
2988,68;0,41
2986,75;0,29
2984,82;0,19
2982,89;0,12
2980,96;0,07
2979,03;0,04
2977,10;0,02
2975,17;0,01
2973,24;0,01
2971,31;0,01
2969,38;0,01
2967,45;0,01
2965,52;0,01
2963,59;0,01
2961,66;0,01
2959,73;0,01
2957,80;0,01
2955,87;0,01
2953,94;0,01
2952,01;0,00
2950,08;0,00
2948,15;0,00
2946,22;0,00
2944,29;0,00
2942,36;0,00
2940,43;0,00
2938,50;0,00
2936,57;0,00
2934,64;0,00
2932,71;0,00
2930,78;0,00
2928,85;0,00
2926,92;0,00
2924,99;0,00
2923,06;0,00
2921,13;0,00
2919,20;0,00
2917,27;0,00
2915,34;0,00
2913,41;0,00
2911,48;0,00
2909,55;0,00
2907,62;0,00
2905,69;0,00
2903,76;0,00
2901,83;0,00
2899,90;0,00
2897,97;0,00
2896,04;0,00
2894,11;0,00
2892,18;0,00
2890,25;0,00
2888,32;0,00
2886,39;0,00
2884,46;0,00
2882,53;0,00
2880,60;0,00
2878,67;0,00
2876,74;0,00
2874,81;0,00
2872,88;0,00
2870,95;0,00
2869,02;0,00
2867,09;0,00
2865,16;0,01
2863,23;0,01
2861,30;0,01
2859,37;0,01
2857,44;0,01
2855,51;0,01
2853,58;0,01
2851,65;0,01
2849,72;0,01
2847,79;0,01
2845,86;0,01
2843,93;0,02
2842,00;0,01
2840,07;0,01
2838,14;0,02
2836,21;0,03
2834,28;0,07
2832,35;0,15
2830,42;0,27
2828,49;0,44
2826,56;0,66
2824,63;0,91
2822,70;1,19
2820,77;1,50
2818,84;1,83
2816,91;2,18
2814,98;2,55
2813,05;2,94
2811,12;3,35
2809,19;3,78
2807,26;4,22
2805,33;4,67
2803,40;5,13
2801,47;5,59
2799,54;6,05
2797,61;6,51
2795,68;6,98
2793,75;7,44
2791,82;7,91
2789,89;8,39
2787,96;8,88
2786,03;9,38
2784,10;9,88
2782,17;10,38
2780,24;10,86
2778,31;11,34
2776,38;11,78
2774,45;12,20
2772,52;12,58
2770,59;12,93
2768,66;13,23
2766,73;13,50
2764,80;13,72
2762,87;13,90
2760,94;14,04
2759,01;14,17
2757,08;14,29
2755,15;14,40
2753,22;14,49
2751,29;14,54
2749,36;14,57
2747,43;14,55
2745,50;14,50
2743,57;14,40
2741,64;14,26
2739,71;14,07
2737,78;13,82
2735,85;13,52
2733,92;13,19
2731,99;12,88
2730,06;12,67
2728,13;12,61
2726,20;12,67
2724,27;12,81
2722,34;12,99
2720,41;13,21
2718,48;13,46
2716,55;13,76
2714,62;14,10
2712,69;14,46
2710,76;14,80
2708,83;15,08
2706,90;15,31
2704,97;15,49
2703,04;15,60
2701,11;15,67
2699,18;15,70
2697,25;15,69
2695,32;15,64
2693,39;15,57
2691,46;15,49
2689,53;15,41
2687,60;15,34
2685,67;15,30
2683,74;15,28
2681,81;15,27
2679,88;15,28
2677,95;15,29
2676,02;15,30
2674,09;15,31
2672,16;15,33
2670,23;15,39
2668,30;15,49
2666,37;15,64
2664,44;15,82
2662,51;16,02
2660,58;16,23
2658,65;16,44
2656,72;16,65
2654,79;16,84
2652,86;17,02
2650,93;17,18
