Created as New Dataset;Amostra 394 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;9,92
3998,07;9,93
3996,14;9,95
3994,21;9,97
3992,28;9,99
3990,35;10,02
3988,42;10,05
3986,49;10,07
3984,56;10,10
3982,63;10,12
3980,70;10,15
3978,77;10,18
3976,84;10,20
3974,91;10,21
3972,98;10,23
3971,05;10,25
3969,12;10,26
3967,19;10,28
3965,26;10,29
3963,33;10,30
3961,40;10,31
3959,47;10,32
3957,54;10,33
3955,61;10,34
3953,68;10,34
3951,75;10,35
3949,82;10,35
3947,89;10,36
3945,96;10,37
3944,03;10,37
3942,10;10,37
3940,17;10,38
3938,24;10,38
3936,31;10,38
3934,38;10,38
3932,45;10,38
3930,52;10,39
3928,59;10,39
3926,66;10,39
3924,73;10,39
3922,80;10,39
3920,87;10,39
3918,94;10,40
3917,01;10,40
3915,08;10,40
3913,15;10,41
3911,22;10,41
3909,29;10,41
3907,36;10,41
3905,43;10,41
3903,50;10,41
3901,57;10,41
3899,64;10,41
3897,71;10,42
3895,78;10,42
3893,85;10,42
3891,92;10,42
3889,99;10,42
3888,06;10,42
3886,13;10,42
3884,20;10,42
3882,27;10,42
3880,34;10,42
3878,41;10,42
3876,48;10,42
3874,55;10,42
3872,62;10,42
3870,69;10,43
3868,76;10,43
3866,83;10,43
3864,90;10,43
3862,97;10,42
3861,04;10,43
3859,11;10,42
3857,18;10,43
3855,25;10,44
3853,32;10,44
3851,39;10,44
3849,46;10,42
3847,53;10,40
3845,60;10,39
3843,67;10,39
3841,74;10,38
3839,81;10,38
3837,88;10,38
3835,95;10,37
3834,02;10,37
3832,09;10,36
3830,16;10,35
3828,23;10,34
3826,30;10,33
3824,37;10,32
3822,44;10,31
3820,51;10,31
3818,58;10,31
3816,65;10,30
3814,72;10,30
3812,79;10,29
3810,86;10,29
3808,93;10,28
3807,00;10,28
3805,07;10,28
3803,14;10,27
3801,21;10,26
3799,28;10,25
3797,35;10,24
3795,42;10,23
