Created as New Dataset;Amostra 395 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;26,54
3998,07;26,58
3996,14;26,63
3994,21;26,68
3992,28;26,73
3990,35;26,79
3988,42;26,85
3986,49;26,91
3984,56;26,97
3982,63;27,02
3980,70;27,07
3978,77;27,12
3976,84;27,16
3974,91;27,19
3972,98;27,23
3971,05;27,26
3969,12;27,29
3967,19;27,32
3965,26;27,34
3963,33;27,36
3961,40;27,38
3959,47;27,40
3957,54;27,42
3955,61;27,43
3953,68;27,44
3951,75;27,45
3949,82;27,46
3947,89;27,47
3945,96;27,48
3944,03;27,49
3942,10;27,49
3940,17;27,50
3938,24;27,51
3936,31;27,52
3934,38;27,52
3932,45;27,52
3930,52;27,53
3928,59;27,54
3926,66;27,54
3924,73;27,54
3922,80;27,54
3920,87;27,54
3918,94;27,53
3917,01;27,54
3915,08;27,54
3913,15;27,54
3911,22;27,53
3909,29;27,52
3907,36;27,51
3905,43;27,50
3903,50;27,50
3901,57;27,51
3899,64;27,51
3897,71;27,51
3895,78;27,51
3893,85;27,50
3891,92;27,50
3889,99;27,50
3888,06;27,49
3886,13;27,48
3884,20;27,48
3882,27;27,47
3880,34;27,47
3878,41;27,47
3876,48;27,47
3874,55;27,45
3872,62;27,44
3870,69;27,44
3868,76;27,44
3866,83;27,44
3864,90;27,44
3862,97;27,43
3861,04;27,43
3859,11;27,41
3857,18;27,38
3855,25;27,33
3853,32;27,32
3851,39;27,32
3849,46;27,33
3847,53;27,32
3845,60;27,31
3843,67;27,29
3841,74;27,27
3839,81;27,24
3837,88;27,22
3835,95;27,20
3834,02;27,19
3832,09;27,19
3830,16;27,17
3828,23;27,15
3826,30;27,13
3824,37;27,10
3822,44;27,08
3820,51;27,06
3818,58;27,04
3816,65;27,03
3814,72;27,02
3812,79;27,01
3810,86;27,00
3808,93;26,99
3807,00;26,97
3805,07;26,95
3803,14;26,94
3801,21;26,92
3799,28;26,90
3797,35;26,89
3795,42;26,87
3793,49;26,85
3791,56;26,82
3789,63;26,79
3787,70;26,76
3785,77;26,73
3783,84;26,70
3781,91;26,68
3779,98;26,65
3778,05;26,63
3776,12;26,60
