Created as New Dataset;Amostra 400 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;0,80
3998,07;0,80
3996,14;0,80
3994,21;0,80
3992,28;0,80
3990,35;0,80
3988,42;0,80
3986,49;0,80
3984,56;0,80
3982,63;0,80
3980,70;0,80
3978,77;0,80
3976,84;0,80
3974,91;0,80
3972,98;0,81
3971,05;0,81
3969,12;0,80
3967,19;0,80
3965,26;0,80
3963,33;0,80
3961,40;0,80
3959,47;0,80
3957,54;0,80
3955,61;0,80
3953,68;0,80
3951,75;0,80
3949,82;0,80
3947,89;0,80
3945,96;0,79
3944,03;0,79
3942,10;0,79
3940,17;0,79
3938,24;0,79
3936,31;0,79
3934,38;0,79
3932,45;0,79
3930,52;0,79
3928,59;0,79
3926,66;0,79
3924,73;0,78
3922,80;0,78
3920,87;0,78
3918,94;0,78
3917,01;0,78
3915,08;0,77
3913,15;0,77
3911,22;0,77
3909,29;0,77
3907,36;0,77
3905,43;0,77
3903,50;0,76
3901,57;0,76
3899,64;0,76
3897,71;0,76
3895,78;0,76
3893,85;0,76
3891,92;0,75
3889,99;0,75
3888,06;0,75
3886,13;0,75
3884,20;0,74
3882,27;0,74
3880,34;0,74
3878,41;0,74
3876,48;0,74
3874,55;0,73
3872,62;0,73
3870,69;0,73
3868,76;0,73
3866,83;0,73
3864,90;0,72
3862,97;0,72
3861,04;0,72
3859,11;0,72
3857,18;0,71
3855,25;0,71
3853,32;0,71
3851,39;0,70
3849,46;0,70
3847,53;0,70
3845,60;0,70
3843,67;0,69
3841,74;0,69
3839,81;0,69
3837,88;0,68
3835,95;0,68
3834,02;0,67
3832,09;0,67
3830,16;0,67
3828,23;0,67
3826,30;0,66
3824,37;0,66
3822,44;0,65
3820,51;0,65
3818,58;0,65
3816,65;0,64
3814,72;0,64
3812,79;0,64
3810,86;0,63
3808,93;0,63
3807,00;0,63
3805,07;0,62
3803,14;0,62
3801,21;0,61
3799,28;0,61
3797,35;0,61
3795,42;0,60
3793,49;0,60
3791,56;0,59
3789,63;0,59
3787,70;0,58
3785,77;0,58
3783,84;0,57
3781,91;0,57
3779,98;0,56
3778,05;0,56
3776,12;0,55
3774,19;0,55
3772,26;0,54
3770,33;0,54
3768,40;0,53
3766,47;0,52
3764,54;0,52
3762,61;0,51
3760,68;0,51
3758,75;0,50
3756,82;0,50
3754,89;0,49
3752,96;0,48
3751,03;0,48
3749,10;0,47
3747,17;0,46
3745,24;0,45
3743,31;0,44
3741,38;0,44
3739,45;0,43
3737,52;0,42
3735,59;0,41
3733,66;0,40
3731,73;0,40
3729,80;0,39
3727,87;0,38
3725,94;0,37
3724,01;0,36
3722,08;0,36
3720,15;0,35
3718,22;0,34
3716,29;0,33
3714,36;0,32
3712,43;0,31
3710,50;0,29
