Created as New Dataset;Amostra 399 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;23,66
3998,07;23,71
3996,14;23,76
3994,21;23,82
3992,28;23,88
3990,35;23,95
3988,42;24,02
3986,49;24,09
3984,56;24,16
3982,63;24,23
3980,70;24,30
3978,77;24,37
3976,84;24,43
3974,91;24,48
3972,98;24,53
3971,05;24,58
3969,12;24,62
3967,19;24,66
3965,26;24,69
3963,33;24,73
3961,40;24,76
3959,47;24,79
3957,54;24,82
3955,61;24,84
3953,68;24,87
3951,75;24,90
3949,82;24,93
3947,89;24,95
3945,96;24,97
3944,03;24,99
3942,10;25,01
3940,17;25,02
3938,24;25,03
3936,31;25,04
3934,38;25,06
3932,45;25,08
3930,52;25,09
3928,59;25,11
3926,66;25,12
3924,73;25,13
3922,80;25,15
3920,87;25,17
3918,94;25,19
3917,01;25,20
3915,08;25,20
3913,15;25,21
3911,22;25,22
3909,29;25,23
3907,36;25,25
3905,43;25,28
3903,50;25,32
3901,57;25,36
3899,64;25,38
3897,71;25,39
3895,78;25,39
3893,85;25,40
3891,92;25,40
3889,99;25,42
3888,06;25,45
3886,13;25,48
3884,20;25,49
3882,27;25,52
3880,34;25,53
3878,41;25,54
3876,48;25,56
3874,55;25,58
3872,62;25,60
3870,69;25,64
3868,76;25,66
3866,83;25,69
3864,90;25,72
3862,97;25,72
3861,04;25,74
3859,11;25,74
3857,18;25,74
3855,25;25,75
3853,32;25,80
3851,39;25,85
3849,46;25,86
3847,53;25,85
3845,60;25,84
3843,67;25,84
3841,74;25,86
3839,81;25,88
3837,88;25,91
3835,95;25,93
3834,02;25,95
3832,09;25,95
3830,16;25,95
3828,23;25,95
3826,30;25,95
3824,37;25,96
3822,44;25,99
3820,51;26,01
3818,58;26,04
3816,65;26,09
3814,72;26,10
3812,79;26,10
3810,86;26,12
3808,93;26,13
3807,00;26,17
3805,07;26,20
3803,14;26,25
3801,21;26,28
3799,28;26,31
3797,35;26,33
3795,42;26,33
3793,49;26,32
3791,56;26,32
3789,63;26,33
3787,70;26,34
3785,77;26,36
3783,84;26,38
3781,91;26,41
3779,98;26,43
3778,05;26,46
3776,12;26,48
3774,19;26,51
3772,26;26,53
3770,33;26,55
3768,40;26,57
3766,47;26,60
3764,54;26,61
3762,61;26,62
3760,68;26,64
3758,75;26,65
3756,82;26,67
3754,89;26,69
3752,96;26,73
3751,03;26,76
3749,10;26,80
3747,17;26,82
3745,24;26,83
3743,31;26,82
3741,38;26,82
3739,45;26,81
3737,52;26,81
3735,59;26,81
3733,66;26,80
3731,73;26,79
3729,80;26,77
3727,87;26,75
3725,94;26,73
3724,01;26,71
3722,08;26,70
3720,15;26,69
3718,22;26,67
3716,29;26,65
3714,36;26,63
3712,43;26,62
3710,50;26,59
3708,57;26,55
3706,64;26,50
3704,71;26,44
3702,78;26,37
3700,85;26,29
3698,92;26,22
3696,99;26,15
3695,06;26,07
3693,13;25,99
3691,20;25,91
3689,27;25,83
3687,34;25,76
3685,41;25,67
3683,48;25,56
3681,55;25,45
3679,62;25,33
3677,69;25,23
3675,76;25,12
3673,83;24,99
3671,90;24,87
3669,97;24,70
3668,04;24,50
3666,11;24,31
3664,18;24,11
3662,25;23,90
3660,32;23,69
3658,39;23,50
3656,46;23,29
3654,53;23,08
3652,60;22,88
3650,67;22,65
3648,74;22,39
3646,81;22,11
3644,88;21,84
3642,95;21,59
3641,02;21,37
3639,09;21,18
3637,16;21,02
3635,23;20,87
3633,30;20,73
3631,37;20,59
3629,44;20,44
3627,51;20,26
3625,58;20,10
3623,65;19,92
3621,72;19,74
3619,79;19,57
3617,86;19,40
3615,93;19,25
3614,00;19,09
3612,07;18,93
3610,14;18,78
3608,21;18,62
3606,28;18,47
3604,35;18,33
3602,42;18,22
3600,49;18,11
3598,56;18,02
3596,63;17,93
3594,70;17,83
3592,77;17,72
3590,84;17,62
3588,91;17,50
3586,98;17,35
3585,05;17,20
3583,12;17,06
3581,19;16,91
3579,26;16,76
3577,33;16,61
3575,40;16,46
3573,47;16,31
3571,54;16,17
3569,61;16,04
3567,68;15,90
3565,75;15,75
3563,82;15,60
3561,89;15,45
3559,96;15,30
3558,03;15,16
3556,10;15,02
3554,17;14,89
3552,24;14,76
3550,31;14,63
3548,38;14,50
3546,45;14,37
3544,52;14,24
3542,59;14,12
3540,66;14,00
3538,73;13,88
3536,80;13,76
3534,87;13,65
3532,94;13,54
3531,01;13,44
3529,08;13,33
3527,15;13,23
3525,22;13,12
3523,29;13,01
3521,36;12,91
3519,43;12,81
3517,50;12,71
3515,57;12,60
3513,64;12,50
3511,71;12,40
3509,78;12,31
3507,85;12,21
3505,92;12,12
3503,99;12,02
3502,06;11,93
3500,13;11,84
3498,20;11,75
3496,27;11,66
3494,34;11,57
3492,41;11,49
3490,48;11,41
3488,55;11,33
3486,62;11,25
3484,69;11,17
3482,76;11,10
3480,83;11,02
3478,90;10,95
3476,97;10,88
3475,04;10,81
3473,11;10,74
3471,18;10,68
3469,25;10,61
3467,32;10,56
3465,39;10,51
3463,46;10,46
3461,53;10,40
3459,60;10,35
3457,67;10,31
3455,74;10,26
3453,81;10,21
3451,88;10,17
3449,95;10,13
3448,02;10,09
3446,09;10,05
3444,16;10,01
3442,23;9,97
3440,30;9,93
3438,37;9,89
3436,44;9,86
3434,51;9,84
3432,58;9,82
3430,65;9,80
3428,72;9,78
3426,79;9,76
3424,86;9,75
3422,93;9,74
3421,00;9,72
3419,07;9,71
3417,14;9,70
3415,21;9,69
3413,28;9,68
3411,35;9,67
3409,42;9,67
3407,49;9,68
3405,56;9,68
3403,63;9,68
3401,70;9,68
3399,77;9,70
3397,84;9,72
3395,91;9,75
3393,98;9,77
3392,05;9,79
3390,12;9,82
3388,19;9,86
3386,26;9,90
3384,33;9,93
3382,40;9,97
3380,47;10,01
3378,54;10,05
3376,61;10,09
3374,68;10,13
3372,75;10,18
3370,82;10,22
3368,89;10,26
3366,96;10,32
