Created as New Dataset;Amostra 399 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;1,25
3998,07;1,25
3996,14;1,25
3994,21;1,25
3992,28;1,26
3990,35;1,26
3988,42;1,26
3986,49;1,26
3984,56;1,26
3982,63;1,26
3980,70;1,27
3978,77;1,27
3976,84;1,27
3974,91;1,27
3972,98;1,27
3971,05;1,27
3969,12;1,27
3967,19;1,27
3965,26;1,27
3963,33;1,27
3961,40;1,27
3959,47;1,27
3957,54;1,27
3955,61;1,27
3953,68;1,27
3951,75;1,27
3949,82;1,26
3947,89;1,26
3945,96;1,26
3944,03;1,26
3942,10;1,26
3940,17;1,26
3938,24;1,25
3936,31;1,25
3934,38;1,25
3932,45;1,25
3930,52;1,25
3928,59;1,25
3926,66;1,25
3924,73;1,24
3922,80;1,24
3920,87;1,24
3918,94;1,24
3917,01;1,24
3915,08;1,24
3913,15;1,23
3911,22;1,23
3909,29;1,23
3907,36;1,23
3905,43;1,22
3903,50;1,22
3901,57;1,21
3899,64;1,21
3897,71;1,21
3895,78;1,21
3893,85;1,21
3891,92;1,21
3889,99;1,21
3888,06;1,20
3886,13;1,20
3884,20;1,19
3882,27;1,19
3880,34;1,19
3878,41;1,19
3876,48;1,19
3874,55;1,18
3872,62;1,18
3870,69;1,18
3868,76;1,17
3866,83;1,17
3864,90;1,17
3862,97;1,17
3861,04;1,16
3859,11;1,16
3857,18;1,16
3855,25;1,15
3853,32;1,15
3851,39;1,14
3849,46;1,14
3847,53;1,14
3845,60;1,13
3843,67;1,13
3841,74;1,13
3839,81;1,12
3837,88;1,12
3835,95;1,11
3834,02;1,10
3832,09;1,10
3830,16;1,10
3828,23;1,10
3826,30;1,09
3824,37;1,09
3822,44;1,08
3820,51;1,07
3818,58;1,07
3816,65;1,06
3814,72;1,06
3812,79;1,05
3810,86;1,05
3808,93;1,05
3807,00;1,04
3805,07;1,04
3803,14;1,03
3801,21;1,02
3799,28;1,01
3797,35;1,01
3795,42;1,00
3793,49;1,00
3791,56;0,99
3789,63;0,99
3787,70;0,98
3785,77;0,98
3783,84;0,97
3781,91;0,96
3779,98;0,95
3778,05;0,95
3776,12;0,94
3774,19;0,94
3772,26;0,93
3770,33;0,92
3768,40;0,91
3766,47;0,90
3764,54;0,89
3762,61;0,89
3760,68;0,88
3758,75;0,87
3756,82;0,86
3754,89;0,85
3752,96;0,84
3751,03;0,83
3749,10;0,82
3747,17;0,80
3745,24;0,79
3743,31;0,78
3741,38;0,77
3739,45;0,76
3737,52;0,75
3735,59;0,74
3733,66;0,73
3731,73;0,72
3729,80;0,71
3727,87;0,70
3725,94;0,68
3724,01;0,67
3722,08;0,66
3720,15;0,64
3718,22;0,63
3716,29;0,61
3714,36;0,60
3712,43;0,58
3710,50;0,56
3708,57;0,54
3706,64;0,52
3704,71;0,51
3702,78;0,49
3700,85;0,47
3698,92;0,45
3696,99;0,43
3695,06;0,41
3693,13;0,39
3691,20;0,37
3689,27;0,35
3687,34;0,32
3685,41;0,30
3683,48;0,29
3681,55;0,27
3679,62;0,26
3677,69;0,24
3675,76;0,23
3673,83;0,21
3671,90;0,19
3669,97;0,18
3668,04;0,17
3666,11;0,15
3664,18;0,14
3662,25;0,14
3660,32;0,13
3658,39;0,12
3656,46;0,11
3654,53;0,11
3652,60;0,10
3650,67;0,10
3648,74;0,10
3646,81;0,09
3644,88;0,08
3642,95;0,08
3641,02;0,08
3639,09;0,08
3637,16;0,07
3635,23;0,07
3633,30;0,07
3631,37;0,07
3629,44;0,07
3627,51;0,07
3625,58;0,06
3623,65;0,06
3621,72;0,06
3619,79;0,06
3617,86;0,06
3615,93;0,06
3614,00;0,06
3612,07;0,06
3610,14;0,06
3608,21;0,06
3606,28;0,06
3604,35;0,05
3602,42;0,05
3600,49;0,05
3598,56;0,05
3596,63;0,05
3594,70;0,05
3592,77;0,05
3590,84;0,05
3588,91;0,05
3586,98;0,05
3585,05;0,05
3583,12;0,05
3581,19;0,05
3579,26;0,05
3577,33;0,05
3575,40;0,05
3573,47;0,05
3571,54;0,05
3569,61;0,05
3567,68;0,05
3565,75;0,05
3563,82;0,04
3561,89;0,04
