Created as New Dataset;Amostra 406 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;7,28
3998,07;7,29
3996,14;7,30
3994,21;7,31
3992,28;7,32
3990,35;7,34
3988,42;7,35
3986,49;7,37
3984,56;7,38
3982,63;7,40
3980,70;7,41
3978,77;7,43
3976,84;7,44
3974,91;7,45
3972,98;7,46
3971,05;7,47
3969,12;7,47
3967,19;7,48
3965,26;7,48
3963,33;7,49
3961,40;7,49
3959,47;7,49
3957,54;7,49
3955,61;7,49
3953,68;7,50
3951,75;7,50
3949,82;7,50
3947,89;7,50
3945,96;7,50
3944,03;7,49
3942,10;7,49
3940,17;7,49
3938,24;7,49
3936,31;7,49
3934,38;7,49
3932,45;7,48
3930,52;7,48
3928,59;7,48
3926,66;7,48
3924,73;7,47
3922,80;7,47
3920,87;7,47
3918,94;7,46
3917,01;7,46
3915,08;7,46
3913,15;7,46
3911,22;7,46
3909,29;7,46
3907,36;7,44
3905,43;7,43
3903,50;7,42
3901,57;7,41
3899,64;7,41
3897,71;7,41
3895,78;7,42
3893,85;7,42
3891,92;7,41
3889,99;7,41
3888,06;7,40
3886,13;7,39
3884,20;7,38
3882,27;7,38
3880,34;7,38
3878,41;7,38
3876,48;7,37
3874,55;7,37
3872,62;7,36
3870,69;7,35
3868,76;7,34
3866,83;7,33
3864,90;7,33
3862,97;7,33
3861,04;7,33
3859,11;7,32
3857,18;7,30
3855,25;7,28
3853,32;7,26
3851,39;7,25
3849,46;7,26
3847,53;7,26
3845,60;7,26
3843,67;7,25
3841,74;7,23
3839,81;7,21
3837,88;7,19
3835,95;7,18
3834,02;7,17
3832,09;7,17
3830,16;7,17
3828,23;7,16
3826,30;7,14
3824,37;7,12
3822,44;7,10
3820,51;7,08
3818,58;7,06
3816,65;7,06
3814,72;7,05
3812,79;7,05
3810,86;7,04
3808,93;7,03
3807,00;7,01
3805,07;6,99
3803,14;6,97
3801,21;6,96
3799,28;6,95
3797,35;6,93
3795,42;6,93
3793,49;6,91
3791,56;6,90
3789,63;6,88
3787,70;6,86
3785,77;6,84
3783,84;6,82
3781,91;6,80
3779,98;6,78
3778,05;6,76
3776,12;6,74
3774,19;6,72
3772,26;6,70
3770,33;6,67
3768,40;6,64
3766,47;6,62
3764,54;6,59
3762,61;6,56
3760,68;6,54
3758,75;6,51
3756,82;6,47
3754,89;6,43
3752,96;6,39
3751,03;6,35
3749,10;6,31
3747,17;6,27
3745,24;6,23
3743,31;6,20
3741,38;6,16
3739,45;6,13
3737,52;6,09
3735,59;6,04
3733,66;5,99
3731,73;5,95
3729,80;5,91
3727,87;5,86
3725,94;5,81
3724,01;5,75
3722,08;5,70
3720,15;5,64
3718,22;5,57
3716,29;5,51
3714,36;5,43
3712,43;5,35
3710,50;5,26
3708,57;5,17
3706,64;5,09
3704,71;5,00
3702,78;4,90
3700,85;4,80
3698,92;4,68
3696,99;4,57
3695,06;4,45
3693,13;4,33
3691,20;4,20
3689,27;4,06
3687,34;3,92
3685,41;3,79
3683,48;3,66
3681,55;3,53
3679,62;3,40
3677,69;3,26
3675,76;3,11
3673,83;2,95
3671,90;2,82
3669,97;2,68
3668,04;2,54
3666,11;2,41
3664,18;2,29
3662,25;2,16
3660,32;2,04
3658,39;1,93
3656,46;1,82
3654,53;1,72
3652,60;1,62
3650,67;1,53
3648,74;1,43
3646,81;1,34
3644,88;1,27
3642,95;1,20
3641,02;1,13
3639,09;1,07
3637,16;1,02
3635,23;0,96
3633,30;0,92
3631,37;0,87
3629,44;0,83
3627,51;0,78
3625,58;0,74
3623,65;0,70
3621,72;0,67
3619,79;0,64
3617,86;0,61
3615,93;0,57
3614,00;0,55
3612,07;0,52
3610,14;0,50
3608,21;0,47
3606,28;0,44
3604,35;0,42
3602,42;0,40
3600,49;0,39
3598,56;0,37
3596,63;0,35
3594,70;0,34
3592,77;0,32
3590,84;0,31
3588,91;0,29
3586,98;0,27
3585,05;0,26
3583,12;0,24
3581,19;0,24
3579,26;0,23
3577,33;0,22
3575,40;0,20
3573,47;0,19
3571,54;0,19
3569,61;0,18
3567,68;0,17
3565,75;0,16
3563,82;0,15
3561,89;0,14
3559,96;0,14
3558,03;0,13
3556,10;0,13
3554,17;0,12
3552,24;0,12
3550,31;0,11
3548,38;0,10
3546,45;0,09
3544,52;0,09
3542,59;0,09
3540,66;0,09
3538,73;0,08
3536,80;0,08
3534,87;0,08
3532,94;0,08
3531,01;0,07
3529,08;0,07
3527,15;0,07
3525,22;0,06
3523,29;0,06
3521,36;0,05
3519,43;0,05
3517,50;0,05
3515,57;0,05
3513,64;0,04
3511,71;0,04
3509,78;0,04
3507,85;0,03
3505,92;0,03
3503,99;0,03
3502,06;0,03
3500,13;0,03
3498,20;0,02
3496,27;0,02
3494,34;0,02
3492,41;0,02
3490,48;0,02
3488,55;0,02
3486,62;0,02
3484,69;0,02
3482,76;0,02
3480,83;0,02
3478,90;0,02
3476,97;0,02
3475,04;0,02
3473,11;0,02
3471,18;0,02
3469,25;0,02
3467,32;0,02
3465,39;0,02
3463,46;0,02
3461,53;0,02
3459,60;0,02
3457,67;0,02
3455,74;0,02
3453,81;0,02
3451,88;0,02
3449,95;0,02
3448,02;0,02
3446,09;0,02
3444,16;0,03
3442,23;0,02
3440,30;0,02
3438,37;0,02
3436,44;0,02
3434,51;0,02
3432,58;0,02
3430,65;0,02
3428,72;0,02
3426,79;0,02
3424,86;0,02
3422,93;0,02
3421,00;0,02
3419,07;0,02
3417,14;0,02
3415,21;0,02
3413,28;0,02
3411,35;0,02
3409,42;0,02
3407,49;0,02
3405,56;0,01
3403,63;0,01
3401,70;0,01
3399,77;0,01
3397,84;0,01
3395,91;0,01
3393,98;0,01
3392,05;0,01
3390,12;0,01
3388,19;0,02
3386,26;0,02
3384,33;0,02
3382,40;0,02
3380,47;0,02
3378,54;0,02
3376,61;0,02
3374,68;0,02
3372,75;0,01
3370,82;0,01
3368,89;0,01
3366,96;0,02
3365,03;0,02
3363,10;0,02
3361,17;0,02
3359,24;0,02
3357,31;0,02
3355,38;0,02
3353,45;0,02
3351,52;0,02
3349,59;0,02
3347,66;0,02
3345,73;0,02
3343,80;0,02
3341,87;0,02
3339,94;0,02
3338,01;0,02
3336,08;0,02
3334,15;0,02
3332,22;0,02
3330,29;0,02
3328,36;0,02
3326,43;0,02
3324,50;0,02
3322,57;0,02
3320,64;0,03
3318,71;0,02
3316,78;0,02
3314,85;0,02
3312,92;0,02
3310,99;0,02
3309,06;0,02
3307,13;0,03
3305,20;0,03
3303,27;0,03
3301,34;0,03
3299,41;0,03
3297,48;0,03
3295,55;0,03
3293,62;0,03
3291,69;0,03
3289,76;0,03
3287,83;0,03
3285,90;0,04
3283,97;0,04
3282,04;0,04
3280,11;0,04
3278,18;0,04
3276,25;0,04
3274,32;0,04
3272,39;0,04
3270,46;0,04
3268,53;0,04
3266,60;0,04
3264,67;0,05
3262,74;0,05
3260,81;0,05
3258,88;0,05
3256,95;0,05
3255,02;0,05
3253,09;0,06
3251,16;0,06
3249,23;0,06
3247,30;0,06
3245,37;0,07
3243,44;0,07
3241,51;0,07
3239,58;0,07
3237,65;0,08
3235,72;0,08
3233,79;0,08
3231,86;0,09
3229,93;0,09
3228,00;0,09
3226,07;0,10
3224,14;0,10
3222,21;0,11
3220,28;0,11
3218,35;0,12
3216,42;0,12
3214,49;0,13
3212,56;0,13
3210,63;0,14
3208,70;0,15
3206,77;0,15
3204,84;0,16
3202,91;0,17
3200,98;0,18
3199,05;0,19
3197,12;0,20
3195,19;0,21
3193,26;0,22
3191,33;0,23
3189,40;0,24
3187,47;0,25
3185,54;0,27
3183,61;0,28
3181,68;0,29
3179,75;0,31
3177,82;0,33
3175,89;0,34
3173,96;0,36
3172,03;0,38
3170,10;0,40
3168,17;0,42
3166,24;0,45
3164,31;0,47
3162,38;0,49
3160,45;0,52
3158,52;0,55
3156,59;0,58
3154,66;0,60
3152,73;0,63
3150,80;0,67
3148,87;0,70
3146,94;0,74
3145,01;0,77
3143,08;0,81
3141,15;0,85
3139,22;0,89
3137,29;0,93
3135,36;0,98
3133,43;1,02
3131,50;1,07
3129,57;1,12
3127,64;1,17
3125,71;1,22
3123,78;1,27
3121,85;1,32
3119,92;1,37
3117,99;1,42
3116,06;1,48
3114,13;1,54
3112,20;1,60
3110,27;1,66
3108,34;1,72
3106,41;1,78
3104,48;1,85
3102,55;1,91
3100,62;1,97
3098,69;2,03
3096,76;2,10
3094,83;2,16
3092,90;2,22
3090,97;2,28
3089,04;2,34
3087,11;2,40
3085,18;2,46
3083,25;2,51
3081,32;2,57
3079,39;2,62
3077,46;2,67
3075,53;2,72
3073,60;2,77
3071,67;2,81
3069,74;2,86
3067,81;2,90
3065,88;2,94
3063,95;2,98
3062,02;3,02
3060,09;3,07
3058,16;3,11
3056,23;3,15
3054,30;3,20
3052,37;3,23
3050,44;3,26
3048,51;3,29
3046,58;3,31
3044,65;3,32
3042,72;3,33
3040,79;3,34
3038,86;3,34
3036,93;3,33
3035,00;3,31
3033,07;3,28
3031,14;3,24
3029,21;3,19
3027,28;3,13
3025,35;3,06
3023,42;2,99
3021,49;2,90
3019,56;2,80
3017,63;2,69
3015,70;2,56
3013,77;2,43
3011,84;2,29
3009,91;2,13
3007,98;1,97
3006,05;1,79
3004,12;1,61
3002,19;1,42
3000,26;1,23
2998,33;1,05
2996,40;0,87
2994,47;0,71
2992,54;0,56
2990,61;0,43
2988,68;0,32
2986,75;0,23
2984,82;0,16
2982,89;0,10
2980,96;0,06
2979,03;0,03
2977,10;0,02
2975,17;0,01
2973,24;0,01
2971,31;0,01
2969,38;0,01
2967,45;0,01
2965,52;0,01
2963,59;0,01
2961,66;0,01
2959,73;0,01
2957,80;0,01
2955,87;0,01
2953,94;0,01
2952,01;0,01
2950,08;0,01
2948,15;0,00
2946,22;0,00
2944,29;0,00
2942,36;0,00
2940,43;0,00
2938,50;0,00
2936,57;0,00
2934,64;0,00
2932,71;0,01
2930,78;0,01
2928,85;0,00
2926,92;0,00
2924,99;0,00
2923,06;0,00
2921,13;0,00
2919,20;0,00
2917,27;0,00
2915,34;0,00
2913,41;0,00
2911,48;0,00
2909,55;0,00
2907,62;0,00
2905,69;0,00
2903,76;0,00
2901,83;0,00
2899,90;0,01
2897,97;0,00
2896,04;0,00
2894,11;0,00
2892,18;0,00
2890,25;0,00
2888,32;0,00
2886,39;0,00
2884,46;0,00
2882,53;0,00
2880,60;0,00
2878,67;0,01
2876,74;0,01
2874,81;0,01
2872,88;0,01
2870,95;0,01
2869,02;0,00
2867,09;0,01
2865,16;0,01
2863,23;0,01
2861,30;0,01
2859,37;0,01
2857,44;0,01
2855,51;0,01
2853,58;0,01
2851,65;0,01
2849,72;0,01
2847,79;0,01
2845,86;0,01
2843,93;0,01
2842,00;0,01
2840,07;0,01
2838,14;0,01
2836,21;0,03
2834,28;0,07
2832,35;0,13
2830,42;0,24
2828,49;0,38
2826,56;0,56
2824,63;0,77
2822,70;1,00
2820,77;1,25
2818,84;1,52
2816,91;1,80
2814,98;2,10
2813,05;2,42
2811,12;2,75
2809,19;3,09
2807,26;3,45
2805,33;3,81
2803,40;4,18
2801,47;4,55
2799,54;4,92
2797,61;5,29
2795,68;5,66
2793,75;6,03
2791,82;6,40
2789,89;6,78
2787,96;7,17
2786,03;7,56
2784,10;7,95
2782,17;8,35
2780,24;8,73
2778,31;9,10
2776,38;9,45
2774,45;9,78
2772,52;10,08
2770,59;10,36
2768,66;10,60
2766,73;10,81
2764,80;11,00
2762,87;11,14
2760,94;11,26
2759,01;11,37
2757,08;11,47
2755,15;11,56
2753,22;11,64
2751,29;11,69
2749,36;11,71
2747,43;11,71
2745,50;11,68
2743,57;11,62
2741,64;11,52
2739,71;11,38
2737,78;11,20
2735,85;10,97
2733,92;10,72
2731,99;10,49
2730,06;10,34
2728,13;10,29
2726,20;10,34
2724,27;10,45
2722,34;10,59
2720,41;10,76
2718,48;10,96
2716,55;11,19
2714,62;11,46
2712,69;11,74
2710,76;12,01
2708,83;12,24
2706,90;12,42
2704,97;12,56
2703,04;12,66
2701,11;12,72
2699,18;12,75
2697,25;12,75
2695,32;12,72
2693,39;12,68
2691,46;12,63
2689,53;12,57
2687,60;12,53
2685,67;12,50
2683,74;12,49
2681,81;12,49
2679,88;12,49
2677,95;12,50
2676,02;12,51
2674,09;12,51
2672,16;12,53
2670,23;12,57
2668,30;12,64
2666,37;12,75
2664,44;12,89
2662,51;13,04
2660,58;13,19
2658,65;13,35
2656,72;13,51
2654,79;13,66
2652,86;13,80
2650,93;13,92
2649,00;14,03
2647,07;14,14
2645,14;14,23
2643,21;14,32
2641,28;14,41
2639,35;14,49
2637,42;14,57
2635,49;14,65
2633,56;14,72
2631,63;14,79
2629,70;14,86
2627,77;14,92
2625,84;14,99
2623,91;15,05
2621,98;15,12
2620,05;15,18
2618,12;15,25
2616,19;15,32
2614,26;15,39
2612,33;15,47
2610,40;15,54
2608,47;15,63
2606,54;15,72
2604,61;15,81
2602,68;15,91
2600,75;16,01
2598,82;16,13
2596,89;16,25
2594,96;16,37
2593,03;16,51
2591,10;16,64
2589,17;16,79
2587,24;16,93
2585,31;17,09
2583,38;17,24
2581,45;17,40
2579,52;17,57
2577,59;17,73
2575,66;17,90
2573,73;18,06
2571,80;18,22
2569,87;18,37
2567,94;18,52
2566,01;18,67
2564,08;18,80
2562,15;18,93
2560,22;19,05
2558,29;19,16
2556,36;19,27
2554,43;19,37
2552,50;19,46
2550,57;19,55
2548,64;19,63
2546,71;19,70
2544,78;19,78
2542,85;19,84
2540,92;19,91
2538,99;19,97
2537,06;20,03
2535,13;20,09
2533,20;20,15
2531,27;20,21
2529,34;20,28
2527,41;20,36
2525,48;20,44
2523,55;20,52
2521,62;20,61
2519,69;20,69
2517,76;20,76
2515,83;20,84
2513,90;20,91
2511,97;20,98
2510,04;21,05
2508,11;21,11
2506,18;21,17
2504,25;21,23
2502,32;21,28
2500,39;21,33
2498,46;21,38
2496,53;21,43
2494,60;21,47
2492,67;21,51
2490,74;21,54
2488,81;21,58
2486,88;21,61
2484,95;21,63
2483,02;21,66
2481,09;21,68
2479,16;21,70
2477,23;21,71
2475,30;21,73
2473,37;21,75
2471,44;21,76
2469,51;21,77
2467,58;21,78
2465,65;21,79
2463,72;21,79
2461,79;21,80
2459,86;21,80
2457,93;21,80
2456,00;21,80
2454,07;21,80
2452,14;21,79
2450,21;21,78
2448,28;21,77
2446,35;21,76
2444,42;21,75
2442,49;21,74
2440,56;21,72
2438,63;21,70
2436,70;21,68
2434,77;21,66
2432,84;21,64
2430,91;21,62
2428,98;21,59
2427,05;21,57
2425,12;21,54
2423,19;21,52
2421,26;21,50
2419,33;21,48
2417,40;21,45
2415,47;21,43
2413,54;21,41
2411,61;21,39
2409,68;21,37
2407,75;21,35
2405,82;21,34
2403,89;21,33
2401,96;21,33
2400,03;21,32
2398,10;21,32
2396,17;21,32
2394,24;21,33
2392,31;21,33
2390,38;21,33
2388,45;21,32
2386,52;21,31
2384,59;21,28
2382,66;21,24
2380,73;21,18
2378,80;21,12
2376,87;21,07
2374,94;21,03
2373,01;21,01
2371,08;21,01
2369,15;21,00
2367,22;20,98
2365,29;20,95
2363,36;20,91
2361,43;20,86
2359,50;20,82
2357,57;20,78
2355,64;20,74
2353,71;20,70
2351,78;20,67
2349,85;20,65
2347,92;20,66
2345,99;20,66
2344,06;20,61
2342,13;20,55
2340,20;20,47
2338,27;20,31
2336,34;20,15
2334,41;20,14
2332,48;20,28
2330,55;20,44
2328,62;20,55
2326,69;20,60
2324,76;20,60
2322,83;20,60
2320,90;20,62
2318,97;20,66
2317,04;20,70
2315,11;20,72
2313,18;20,74
2311,25;20,77
2309,32;20,81
2307,39;20,86
2305,46;20,91
2303,53;20,94
2301,60;20,98
2299,67;21,00
2297,74;21,03
2295,81;21,05
2293,88;21,06
2291,95;21,07
2290,02;21,08
2288,09;21,09
2286,16;21,10
2284,23;21,12
2282,30;21,13
2280,37;21,15
2278,44;21,17
2276,51;21,18
2274,58;21,19
2272,65;21,20
2270,72;21,20
2268,79;21,20
2266,86;21,21
2264,93;21,21
2263,00;21,22
2261,07;21,23
2259,14;21,23
2257,21;21,24
2255,28;21,24
2253,35;21,24
2251,42;21,24
2249,49;21,25
2247,56;21,24
2245,63;21,24
2243,70;21,24
2241,77;21,24
2239,84;21,23
2237,91;21,22
2235,98;21,21
2234,05;21,20
2232,12;21,19
2230,19;21,17
2228,26;21,16
2226,33;21,15
2224,40;21,13
2222,47;21,12
2220,54;21,10
2218,61;21,09
2216,68;21,08
2214,75;21,06
2212,82;21,04
2210,89;21,02
2208,96;21,01
2207,03;20,99
2205,10;20,97
2203,17;20,96
2201,24;20,94
2199,31;20,92
2197,38;20,91
2195,45;20,89
2193,52;20,87
2191,59;20,85
2189,66;20,84
2187,73;20,82
2185,80;20,80
2183,87;20,79
2181,94;20,78
2180,01;20,78
2178,08;20,78
2176,15;20,78
2174,22;20,79
2172,29;20,79
2170,36;20,79
2168,43;20,79
2166,50;20,80
2164,57;20,80
2162,64;20,81
2160,71;20,81
2158,78;20,82
2156,85;20,83
2154,92;20,84
2152,99;20,85
2151,06;20,87
2149,13;20,90
2147,20;20,94
2145,27;20,99
2143,34;21,04
2141,41;21,09
2139,48;21,13
2137,55;21,18
2135,62;21,21
2133,69;21,25
2131,76;21,28
2129,83;21,31
2127,90;21,35
2125,97;21,38
2124,04;21,41
2122,11;21,44
2120,18;21,47
2118,25;21,50
2116,32;21,53
2114,39;21,56
2112,46;21,60
2110,53;21,63
2108,60;21,67
2106,67;21,70
2104,74;21,74
2102,81;21,78
2100,88;21,81
2098,95;21,85
2097,02;21,90
2095,09;21,93
2093,16;21,98
2091,23;22,02
2089,30;22,06
2087,37;22,10
2085,44;22,14
2083,51;22,18
2081,58;22,23
2079,65;22,27
2077,72;22,31
2075,79;22,35
2073,86;22,40
2071,93;22,44
2070,00;22,48
2068,07;22,53
2066,14;22,57
2064,21;22,60
2062,28;22,64
2060,35;22,68
2058,42;22,72
2056,49;22,75
2054,56;22,79
2052,63;22,82
2050,70;22,86
2048,77;22,89
2046,84;22,92
2044,91;22,96
2042,98;22,99
2041,05;23,02
2039,12;23,06
2037,19;23,10
2035,26;23,14
2033,33;23,20
2031,40;23,25
2029,47;23,31
2027,54;23,38
2025,61;23,45
2023,68;23,54
2021,75;23,64
2019,82;23,76
2017,89;23,88
2015,96;24,00
2014,03;24,14
2012,10;24,27
2010,17;24,39
2008,24;24,50
2006,31;24,60
2004,38;24,69
2002,45;24,78
2000,52;24,86
1998,59;24,93
1996,66;25,01
1994,73;25,08
1992,80;25,14
1990,87;25,20
1988,94;25,26
1987,01;25,32
1985,08;25,39
1983,15;25,44
1981,22;25,50
1979,29;25,55
1977,36;25,60
1975,43;25,65
1973,50;25,69
1971,57;25,73
1969,64;25,78
1967,71;25,81
1965,78;25,85
1963,85;25,89
1961,92;25,93
1959,99;25,96
1958,06;25,99
1956,13;26,01
1954,20;26,04
1952,27;26,07
1950,34;26,10
1948,41;26,12
1946,48;26,14
1944,55;26,16
1942,62;26,16
1940,69;26,15
1938,76;26,17
1936,83;26,21
1934,90;26,25
1932,97;26,30
1931,04;26,33
1929,11;26,36
1927,18;26,38
1925,25;26,41
1923,32;26,41
1921,39;26,40
1919,46;26,43
1917,53;26,45
1915,60;26,45
1913,67;26,47
1911,74;26,49
1909,81;26,51
1907,88;26,51
1905,95;26,53
1904,02;26,54
1902,09;26,55
1900,16;26,55
1898,23;26,55
1896,30;26,56
1894,37;26,54
1892,44;26,54
1890,51;26,56
1888,58;26,56
1886,65;26,57
1884,72;26,58
1882,79;26,59
1880,86;26,60
1878,93;26,60
1877,00;26,62
1875,07;26,62
1873,14;26,58
1871,21;26,57
1869,28;26,61
1867,35;26,63
1865,42;26,67
1863,49;26,69
1861,56;26,70
1859,63;26,70
1857,70;26,70
1855,77;26,69
1853,84;26,69
1851,91;26,67
1849,98;26,63
1848,05;26,52
1846,12;26,53
1844,19;26,57
1842,26;26,53
1840,33;26,53
1838,40;26,51
1836,47;26,47
1834,54;26,37
1832,61;26,28
1830,68;26,27
1828,75;26,22
1826,82;26,19
1824,89;26,15
1822,96;26,07
1821,03;26,03
1819,10;25,95
1817,17;25,85
1815,24;25,73
1813,31;25,63
1811,38;25,52
1809,45;25,41
1807,52;25,27
1805,59;25,13
1803,66;24,91
1801,73;24,70
1799,80;24,51
1797,87;24,30
1795,94;24,03
1794,01;23,89
1792,08;23,71
1790,15;23,47
1788,22;23,26
1786,29;23,02
1784,36;22,70
1782,43;22,40
1780,50;22,07
1778,57;21,68
1776,64;21,22
1774,71;20,83
1772,78;20,54
1770,85;20,14
1768,92;19,71
1766,99;19,11
1765,06;18,41
1763,13;17,50
1761,20;16,12
1759,27;14,38
1757,34;12,21
1755,41;9,68
1753,48;7,50
1751,55;5,69
1749,62;4,47
1747,69;3,96
1745,76;4,01
1743,83;4,44
1741,90;5,16
1739,97;6,04
1738,04;6,85
1736,11;7,45
1734,18;8,02
1732,25;8,42
1730,32;8,74
1728,39;9,10
1726,46;9,51
1724,53;9,90
1722,60;10,14
1720,67;10,21
1718,74;10,19
1716,81;10,00
1714,88;9,70
1712,95;9,34
1711,02;8,94
1709,09;8,55
1707,16;8,23
1705,23;7,91
1703,30;7,64
1701,37;7,53
1699,44;7,36
1697,51;7,29
1695,58;7,21
1693,65;7,07
1691,72;6,94
1689,79;6,73
1687,86;6,47
1685,93;6,29
1684,00;6,06
1682,07;5,81
1680,14;5,58
