Created as New Dataset;Amostra 405 por Laboratório data segunda-feira, setembro 23 2024
cm-1;%T
4000,00;8,37
3998,07;8,38
3996,14;8,39
3994,21;8,40
3992,28;8,42
3990,35;8,43
3988,42;8,45
3986,49;8,47
3984,56;8,49
3982,63;8,51
3980,70;8,53
3978,77;8,54
3976,84;8,56
3974,91;8,57
3972,98;8,58
3971,05;8,59
3969,12;8,60
3967,19;8,61
3965,26;8,61
3963,33;8,62
3961,40;8,62
3959,47;8,63
3957,54;8,63
3955,61;8,64
3953,68;8,64
3951,75;8,64
3949,82;8,65
3947,89;8,65
3945,96;8,65
3944,03;8,65
3942,10;8,66
3940,17;8,66
3938,24;8,66
3936,31;8,66
3934,38;8,66
3932,45;8,66
3930,52;8,66
3928,59;8,66
3926,66;8,66
3924,73;8,66
3922,80;8,66
3920,87;8,66
3918,94;8,66
3917,01;8,66
3915,08;8,66
3913,15;8,66
3911,22;8,66
3909,29;8,66
3907,36;8,65
3905,43;8,65
3903,50;8,65
3901,57;8,66
3899,64;8,66
3897,71;8,66
3895,78;8,65
3893,85;8,65
3891,92;8,65
3889,99;8,65
3888,06;8,65
3886,13;8,64
3884,20;8,64
3882,27;8,64
3880,34;8,64
3878,41;8,64
3876,48;8,63
3874,55;8,63
3872,62;8,62
3870,69;8,62
3868,76;8,62
3866,83;8,61
3864,90;8,61
3862,97;8,61
3861,04;8,61
3859,11;8,60
3857,18;8,57
3855,25;8,55
3853,32;8,54
3851,39;8,55
3849,46;8,55
3847,53;8,54
3845,60;8,54
3843,67;8,53
3841,74;8,51
3839,81;8,50
3837,88;8,49
3835,95;8,48
3834,02;8,47
3832,09;8,46
3830,16;8,45
3828,23;8,44
3826,30;8,42
3824,37;8,40
3822,44;8,39
3820,51;8,37
3818,58;8,36
3816,65;8,35
3814,72;8,34
3812,79;8,33
3810,86;8,31
3808,93;8,30
3807,00;8,28
3805,07;8,27
3803,14;8,25
3801,21;8,23
3799,28;8,22
3797,35;8,21
3795,42;8,19
3793,49;8,17
3791,56;8,15
3789,63;8,13
3787,70;8,11
3785,77;8,09
3783,84;8,06
3781,91;8,04
3779,98;8,02
3778,05;8,00
3776,12;7,97
3774,19;7,95
3772,26;7,92
3770,33;7,90
3768,40;7,87
3766,47;7,84
3764,54;7,81
3762,61;7,78
3760,68;7,74
3758,75;7,71
3756,82;7,67
3754,89;7,64
3752,96;7,60
3751,03;7,56
3749,10;7,51
3747,17;7,47
3745,24;7,43
3743,31;7,38
3741,38;7,33
3739,45;7,29
3737,52;7,24
3735,59;7,19
3733,66;7,13
3731,73;7,07
3729,80;7,01
3727,87;6,95
3725,94;6,88
3724,01;6,81
3722,08;6,74
3720,15;6,66
3718,22;6,58
3716,29;6,49
3714,36;6,40
3712,43;6,30
3710,50;6,19
3708,57;6,08
3706,64;5,96
3704,71;5,84
3702,78;5,71
3700,85;5,58
3698,92;5,43
3696,99;5,29
3695,06;5,13
3693,13;4,98
3691,20;4,82
3689,27;4,64
3687,34;4,46
3685,41;4,28
3683,48;4,11
3681,55;3,93
3679,62;3,76
3677,69;3,59
3675,76;3,40
3673,83;3,21
3671,90;3,03
3669,97;2,85
3668,04;2,67
3666,11;2,51
3664,18;2,36
3662,25;2,21
3660,32;2,07
3658,39;1,94
3656,46;1,82
3654,53;1,69
3652,60;1,59
3650,67;1,48
3648,74;1,38
3646,81;1,28
3644,88;1,19
3642,95;1,12
3641,02;1,05
3639,09;0,98
3637,16;0,92
3635,23;0,87
3633,30;0,82
3631,37;0,77
3629,44;0,73
3627,51;0,68
3625,58;0,64
3623,65;0,60
3621,72;0,57
3619,79;0,54
3617,86;0,51
3615,93;0,48
3614,00;0,45
3612,07;0,43
3610,14;0,40
3608,21;0,38
3606,28;0,36
3604,35;0,33
3602,42;0,32
3600,49;0,30
3598,56;0,28
3596,63;0,27
3594,70;0,26
3592,77;0,24
3590,84;0,23
3588,91;0,22
3586,98;0,21
3585,05;0,19
3583,12;0,18
3581,19;0,17
3579,26;0,17
3577,33;0,16
3575,40;0,15
3573,47;0,15
3571,54;0,14
3569,61;0,13
3567,68;0,13
3565,75;0,12
3563,82;0,12
3561,89;0,11
3559,96;0,10
3558,03;0,10
3556,10;0,10
3554,17;0,09
3552,24;0,09
3550,31;0,08
3548,38;0,08
3546,45;0,07
3544,52;0,07
