Created as New Dataset;Amostra 402 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;57,91
3998,07;58,00
3996,14;58,11
3994,21;58,24
3992,28;58,40
3990,35;58,56
3988,42;58,74
3986,49;58,93
3984,56;59,12
3982,63;59,31
3980,70;59,49
3978,77;59,66
3976,84;59,81
3974,91;59,94
3972,98;60,06
3971,05;60,16
3969,12;60,25
3967,19;60,33
3965,26;60,41
3963,33;60,49
3961,40;60,56
3959,47;60,63
3957,54;60,68
3955,61;60,74
3953,68;60,80
3951,75;60,86
3949,82;60,92
3947,89;60,96
3945,96;61,00
3944,03;61,03
3942,10;61,04
3940,17;61,04
3938,24;61,03
3936,31;61,05
3934,38;61,09
3932,45;61,11
3930,52;61,12
3928,59;61,12
3926,66;61,13
3924,73;61,13
3922,80;61,16
3920,87;61,17
3918,94;61,17
3917,01;61,16
3915,08;61,14
3913,15;61,12
3911,22;61,11
3909,29;61,14
3907,36;61,21
3905,43;61,29
3903,50;61,36
3901,57;61,41
3899,64;61,37
3897,71;61,34
3895,78;61,34
3893,85;61,37
3891,92;61,38
3889,99;61,42
3888,06;61,49
3886,13;61,48
3884,20;61,56
3882,27;61,64
3880,34;61,62
3878,41;61,67
3876,48;61,71
3874,55;61,74
3872,62;61,87
3870,69;61,90
3868,76;61,93
3866,83;62,01
3864,90;62,00
3862,97;62,05
3861,04;62,06
3859,11;62,08
3857,18;62,17
3855,25;62,23
3853,32;62,19
3851,39;62,24
3849,46;62,22
3847,53;62,19
3845,60;62,23
3843,67;62,28
3841,74;62,36
3839,81;62,41
3837,88;62,40
3835,95;62,43
3834,02;62,43
3832,09;62,40
3830,16;62,41
3828,23;62,41
3826,30;62,42
3824,37;62,51
3822,44;62,54
3820,51;62,56
3818,58;62,66
3816,65;62,60
3814,72;62,61
3812,79;62,67
3810,86;62,69
3808,93;62,77
3807,00;62,81
3805,07;62,94
3803,14;63,02
3801,21;63,03
3799,28;63,17
3797,35;63,17
3795,42;63,17
3793,49;63,20
3791,56;63,20
3789,63;63,24
3787,70;63,31
3785,77;63,37
3783,84;63,44
3781,91;63,52
3779,98;63,57
3778,05;63,63
3776,12;63,68
3774,19;63,71
3772,26;63,80
3770,33;63,85
3768,40;63,92
3766,47;63,96
3764,54;63,96
3762,61;64,02
3760,68;64,05
3758,75;64,11
3756,82;64,17
3754,89;64,24
3752,96;64,31
3751,03;64,36
3749,10;64,41
3747,17;64,51
3745,24;64,45
3743,31;64,41
3741,38;64,46
3739,45;64,46
3737,52;64,58
3735,59;64,66
3733,66;64,67
3731,73;64,58
3729,80;64,57
3727,87;64,60
3725,94;64,64
3724,01;64,68
3722,08;64,65
3720,15;64,62
3718,22;64,58
3716,29;64,59
3714,36;64,63
3712,43;64,64
3710,50;64,63
3708,57;64,59
3706,64;64,51
3704,71;64,47
3702,78;64,42
3700,85;64,35
3698,92;64,29
3696,99;64,19
3695,06;64,14
3693,13;64,14
3691,20;64,11
3689,27;64,02
3687,34;63,91
3685,41;63,80
3683,48;63,66
3681,55;63,58
3679,62;63,52
3677,69;63,47
3675,76;63,25
3673,83;63,04
3671,90;62,76
3669,97;62,29
3668,04;61,79
3666,11;61,10
3664,18;60,21
3662,25;59,02
3660,32;57,36
3658,39;54,99
3656,46;51,57
3654,53;47,95
3652,60;45,04
3650,67;43,25
3648,74;43,32
3646,81;45,14
3644,88;47,76
3642,95;50,47
3641,02;52,90
3639,09;54,82
3637,16;56,22
3635,23;57,22
3633,30;57,92
3631,37;58,42
3629,44;58,72
3627,51;58,91
3625,58;58,97
3623,65;58,96
3621,72;58,98
3619,79;58,95
3617,86;58,90
3615,93;58,84
3614,00;58,76
3612,07;58,71
3610,14;58,67
3608,21;58,62
3606,28;58,61
3604,35;58,64
3602,42;58,73
3600,49;58,88
3598,56;59,07
3596,63;59,24
3594,70;59,37
3592,77;59,46
3590,84;59,54
3588,91;59,60
3586,98;59,59
3585,05;59,54
3583,12;59,44
3581,19;59,35
3579,26;59,28
3577,33;59,19
3575,40;59,09
3573,47;59,00
3571,54;58,93
3569,61;58,91
3567,68;58,87
3565,75;58,78
3563,82;58,63
3561,89;58,46
3559,96;58,32
3558,03;58,18
3556,10;58,06
3554,17;57,94
3552,24;57,81
3550,31;57,69
3548,38;57,56
3546,45;57,42
3544,52;57,26
3542,59;57,09
3540,66;56,91
3538,73;56,75
3536,80;56,59
3534,87;56,44
3532,94;56,29
3531,01;56,14
3529,08;56,00
3527,15;55,85
3525,22;55,70
3523,29;55,52
3521,36;55,34
3519,43;55,16
3517,50;54,98
3515,57;54,81
3513,64;54,64
3511,71;54,49
3509,78;54,33
3507,85;54,17
3505,92;54,00
3503,99;53,83
3502,06;53,66
3500,13;53,48
3498,20;53,30
3496,27;53,13
3494,34;52,96
3492,41;52,78
3490,48;52,62
3488,55;52,46
3486,62;52,30
3484,69;52,13
3482,76;51,97
3480,83;51,81
3478,90;51,64
3476,97;51,46
3475,04;51,29
3473,11;51,13
3471,18;50,97
3469,25;50,82
3467,32;50,68
3465,39;50,55
3463,46;50,42
3461,53;50,30
3459,60;50,20
3457,67;50,10
3455,74;50,01
3453,81;49,92
3451,88;49,85
3449,95;49,77
3448,02;49,69
3446,09;49,60
3444,16;49,48
3442,23;49,37
3440,30;49,26
3438,37;49,17
3436,44;49,10
3434,51;49,05
3432,58;49,03
3430,65;49,03
3428,72;49,02
3426,79;49,02
3424,86;49,02
3422,93;49,02
3421,00;49,02
3419,07;49,02
3417,14;49,01
3415,21;49,00
3413,28;48,99
3411,35;48,98
3409,42;48,97
