Created as New Dataset;Amostra 413 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;67,92
3998,07;68,02
3996,14;68,14
3994,21;68,26
3992,28;68,40
3990,35;68,56
3988,42;68,72
3986,49;68,88
3984,56;69,05
3982,63;69,22
3980,70;69,39
3978,77;69,54
3976,84;69,67
3974,91;69,80
3972,98;69,91
3971,05;70,01
3969,12;70,11
3967,19;70,19
3965,26;70,26
3963,33;70,33
3961,40;70,39
3959,47;70,45
3957,54;70,50
3955,61;70,55
3953,68;70,59
3951,75;70,63
3949,82;70,67
3947,89;70,70
3945,96;70,73
3944,03;70,76
3942,10;70,78
3940,17;70,80
3938,24;70,81
3936,31;70,82
3934,38;70,83
3932,45;70,84
3930,52;70,85
3928,59;70,86
3926,66;70,87
3924,73;70,88
3922,80;70,89
3920,87;70,90
3918,94;70,91
3917,01;70,92
3915,08;70,93
3913,15;70,95
3911,22;70,96
3909,29;70,97
3907,36;70,99
3905,43;71,01
3903,50;71,04
3901,57;71,06
3899,64;71,09
3897,71;71,12
3895,78;71,15
3893,85;71,17
3891,92;71,19
3889,99;71,22
3888,06;71,24
3886,13;71,26
3884,20;71,29
3882,27;71,32
3880,34;71,35
3878,41;71,38
3876,48;71,41
3874,55;71,44
3872,62;71,49
3870,69;71,52
3868,76;71,56
3866,83;71,60
3864,90;71,64
3862,97;71,68
3861,04;71,71
3859,11;71,75
3857,18;71,78
3855,25;71,80
3853,32;71,83
3851,39;71,85
3849,46;71,87
3847,53;71,90
3845,60;71,92
3843,67;71,94
3841,74;71,96
3839,81;71,98
3837,88;71,99
3835,95;72,02
3834,02;72,05
3832,09;72,08
3830,16;72,10
3828,23;72,12
3826,30;72,13
3824,37;72,16
3822,44;72,18
3820,51;72,23
3818,58;72,28
3816,65;72,33
3814,72;72,40
3812,79;72,45
3810,86;72,52
3808,93;72,58
3807,00;72,65
3805,07;72,72
3803,14;72,77
3801,21;72,84
3799,28;72,91
3797,35;72,95
3795,42;73,00
3793,49;73,04
3791,56;73,08
3789,63;73,12
3787,70;73,16
3785,77;73,21
3783,84;73,26
3781,91;73,32
3779,98;73,38
3778,05;73,46
3776,12;73,52
3774,19;73,59
3772,26;73,65
3770,33;73,70
3768,40;73,75
3766,47;73,79
3764,54;73,84
3762,61;73,88
3760,68;73,93
3758,75;73,97
3756,82;74,02
3754,89;74,07
3752,96;74,12
3751,03;74,17
3749,10;74,22
3747,17;74,26
3745,24;74,29
3743,31;74,32
3741,38;74,34
3739,45;74,36
3737,52;74,40
3735,59;74,44
3733,66;74,47
3731,73;74,51
3729,80;74,56
3727,87;74,60
3725,94;74,64
3724,01;74,69
3722,08;74,73
3720,15;74,76
3718,22;74,78
3716,29;74,80
3714,36;74,83
3712,43;74,85
3710,50;74,87
3708,57;74,88
3706,64;74,89
3704,71;74,91
3702,78;74,91
3700,85;74,91
3698,92;74,90
3696,99;74,90
3695,06;74,90
3693,13;74,91
3691,20;74,91
3689,27;74,89
3687,34;74,89
3685,41;74,90
3683,48;74,90
3681,55;74,89
3679,62;74,88
3677,69;74,86
3675,76;74,82
3673,83;74,80
3671,90;74,76
3669,97;74,71
3668,04;74,65
3666,11;74,57
3664,18;74,48
3662,25;74,38
3660,32;74,28
3658,39;74,16
3656,46;74,01
3654,53;73,86
3652,60;73,72
3650,67;73,59
3648,74;73,51
3646,81;73,46
3644,88;73,45
3642,95;73,44
3641,02;73,42
3639,09;73,38
3637,16;73,33
3635,23;73,28
3633,30;73,23
3631,37;73,17
3629,44;73,08
3627,51;72,99
3625,58;72,90
3623,65;72,80
3621,72;72,70
3619,79;72,58
3617,86;72,47
3615,93;72,38
3614,00;72,33
3612,07;72,31
3610,14;72,32
3608,21;72,37
3606,28;72,46
3604,35;72,58
3602,42;72,74
3600,49;72,94
3598,56;73,15
3596,63;73,36
3594,70;73,55
3592,77;73,69
3590,84;73,80
3588,91;73,87
3586,98;73,91
3585,05;73,94
3583,12;73,96
3581,19;73,97
3579,26;73,96
3577,33;73,94
3575,40;73,91
3573,47;73,88
3571,54;73,86
3569,61;73,83
3567,68;73,81
3565,75;73,79
3563,82;73,76
3561,89;73,72
3559,96;73,69
3558,03;73,64
3556,10;73,60
3554,17;73,54
3552,24;73,48
3550,31;73,42
3548,38;73,34
3546,45;73,27
3544,52;73,20
3542,59;73,13
3540,66;73,07
3538,73;73,00
3536,80;72,92
3534,87;72,86
3532,94;72,80
3531,01;72,73
3529,08;72,66
3527,15;72,58
3525,22;72,49
3523,29;72,41
3521,36;72,35
3519,43;72,27
3517,50;72,19
3515,57;72,10
3513,64;72,01
3511,71;71,93
3509,78;71,85
3507,85;71,77
3505,92;71,68
3503,99;71,58
3502,06;71,49
3500,13;71,40
3498,20;71,31
3496,27;71,21
3494,34;71,11
3492,41;71,01
3490,48;70,90
3488,55;70,79
3486,62;70,69
3484,69;70,59
3482,76;70,49
3480,83;70,40
3478,90;70,31
3476,97;70,23
3475,04;70,14
3473,11;70,05
3471,18;69,94
3469,25;69,84
3467,32;69,76
3465,39;69,69
3463,46;69,62
3461,53;69,55
3459,60;69,49
3457,67;69,43
3455,74;69,37
3453,81;69,32
3451,88;69,28
3449,95;69,23
3448,02;69,18
3446,09;69,14
3444,16;69,10
3442,23;69,06
3440,30;69,02
3438,37;68,98
3436,44;68,94
3434,51;68,91
3432,58;68,88
3430,65;68,85
3428,72;68,82
3426,79;68,80
3424,86;68,77
3422,93;68,74
3421,00;68,70
3419,07;68,67
3417,14;68,63
3415,21;68,59
3413,28;68,57
3411,35;68,53
