Created as New Dataset;Amostra 403 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;61,22
3998,07;61,32
3996,14;61,43
3994,21;61,57
3992,28;61,73
3990,35;61,90
3988,42;62,09
3986,49;62,29
3984,56;62,49
3982,63;62,69
3980,70;62,88
3978,77;63,06
3976,84;63,22
3974,91;63,36
3972,98;63,48
3971,05;63,58
3969,12;63,67
3967,19;63,76
3965,26;63,84
3963,33;63,93
3961,40;64,00
3959,47;64,07
3957,54;64,12
3955,61;64,18
3953,68;64,24
3951,75;64,31
3949,82;64,37
3947,89;64,41
3945,96;64,45
3944,03;64,48
3942,10;64,49
3940,17;64,49
3938,24;64,48
3936,31;64,50
3934,38;64,55
3932,45;64,56
3930,52;64,57
3928,59;64,57
3926,66;64,58
3924,73;64,58
3922,80;64,60
3920,87;64,61
3918,94;64,61
3917,01;64,59
3915,08;64,57
3913,15;64,54
3911,22;64,54
3909,29;64,58
3907,36;64,66
3905,43;64,74
3903,50;64,81
3901,57;64,84
3899,64;64,77
3897,71;64,75
3895,78;64,76
3893,85;64,80
3891,92;64,81
3889,99;64,86
3888,06;64,92
3886,13;64,90
3884,20;65,00
3882,27;65,07
3880,34;65,04
3878,41;65,11
3876,48;65,13
3874,55;65,18
3872,62;65,33
3870,69;65,34
3868,76;65,39
3866,83;65,46
3864,90;65,44
3862,97;65,50
3861,04;65,50
3859,11;65,54
3857,18;65,64
3855,25;65,69
3853,32;65,63
3851,39;65,70
3849,46;65,65
3847,53;65,64
3845,60;65,69
3843,67;65,75
3841,74;65,85
3839,81;65,88
3837,88;65,87
3835,95;65,90
3834,02;65,89
3832,09;65,84
3830,16;65,86
3828,23;65,86
3826,30;65,88
3824,37;65,99
3822,44;66,01
3820,51;66,04
3818,58;66,14
3816,65;66,04
3814,72;66,07
3812,79;66,12
3810,86;66,14
3808,93;66,23
3807,00;66,27
3805,07;66,44
3803,14;66,49
3801,21;66,51
3799,28;66,66
3797,35;66,63
3795,42;66,64
3793,49;66,67
3791,56;66,66
3789,63;66,71
3787,70;66,79
3785,77;66,85
3783,84;66,93
3781,91;67,02
3779,98;67,06
3778,05;67,13
3776,12;67,17
3774,19;67,21
3772,26;67,31
3770,33;67,36
3768,40;67,44
3766,47;67,46
3764,54;67,47
3762,61;67,54
3760,68;67,57
3758,75;67,64
3756,82;67,71
3754,89;67,79
3752,96;67,86
3751,03;67,92
3749,10;67,99
3747,17;68,09
3745,24;67,99
