Created as New Dataset;Amostra 404 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;60,87
3998,07;60,97
3996,14;61,08
3994,21;61,22
3992,28;61,38
3990,35;61,55
3988,42;61,74
3986,49;61,94
3984,56;62,14
3982,63;62,34
3980,70;62,53
3978,77;62,71
3976,84;62,87
3974,91;63,01
3972,98;63,13
3971,05;63,24
3969,12;63,33
3967,19;63,41
3965,26;63,50
3963,33;63,58
3961,40;63,66
3959,47;63,73
3957,54;63,78
3955,61;63,84
3953,68;63,91
3951,75;63,97
3949,82;64,03
3947,89;64,07
3945,96;64,11
3944,03;64,13
3942,10;64,14
3940,17;64,15
3938,24;64,14
3936,31;64,17
3934,38;64,20
3932,45;64,22
3930,52;64,22
3928,59;64,22
3926,66;64,23
3924,73;64,23
3922,80;64,26
3920,87;64,26
3918,94;64,27
3917,01;64,25
3915,08;64,23
3913,15;64,20
3911,22;64,20
3909,29;64,24
3907,36;64,32
3905,43;64,40
3903,50;64,46
3901,57;64,49
3899,64;64,42
3897,71;64,39
3895,78;64,41
3893,85;64,46
3891,92;64,46
3889,99;64,52
3888,06;64,58
3886,13;64,55
3884,20;64,66
3882,27;64,72
3880,34;64,69
3878,41;64,76
3876,48;64,79
3874,55;64,84
3872,62;65,00
3870,69;65,00
3868,76;65,04
3866,83;65,11
3864,90;65,09
3862,97;65,15
3861,04;65,15
3859,11;65,20
3857,18;65,32
3855,25;65,39
3853,32;65,33
3851,39;65,39
3849,46;65,31
3847,53;65,28
3845,60;65,34
3843,67;65,41
3841,74;65,51
3839,81;65,55
3837,88;65,53
3835,95;65,56
3834,02;65,55
3832,09;65,50
3830,16;65,52
3828,23;65,52
3826,30;65,54
3824,37;65,66
3822,44;65,68
3820,51;65,71
3818,58;65,82
3816,65;65,70
3814,72;65,74
3812,79;65,79
3810,86;65,81
3808,93;65,91
3807,00;65,96
3805,07;66,13
3803,14;66,17
3801,21;66,19
3799,28;66,34
3797,35;66,30
3795,42;66,30
3793,49;66,34
3791,56;66,34
3789,63;66,39
3787,70;66,47
3785,77;66,53
3783,84;66,61
3781,91;66,71
3779,98;66,74
3778,05;66,81
3776,12;66,85
3774,19;66,90
3772,26;67,01
3770,33;67,05
3768,40;67,14
3766,47;67,14
3764,54;67,15
3762,61;67,23
3760,68;67,26
3758,75;67,33
3756,82;67,40
3754,89;67,49
3752,96;67,58
3751,03;67,64
3749,10;67,70
3747,17;67,80
3745,24;67,69
3743,31;67,67
3741,38;67,73
3739,45;67,73
3737,52;67,87
3735,59;67,93
3733,66;67,91
3731,73;67,79
3729,80;67,79
3727,87;67,79
3725,94;67,82
3724,01;67,86
3722,08;67,85
3720,15;67,86
3718,22;67,84
3716,29;67,89
3714,36;67,95
3712,43;67,97
3710,50;67,96
3708,57;67,88
3706,64;67,79
3704,71;67,75
3702,78;67,71
3700,85;67,64
3698,92;67,57
3696,99;67,47
3695,06;67,46
3693,13;67,48
3691,20;67,48
3689,27;67,38
3687,34;67,27
3685,41;67,16
3683,48;67,03
3681,55;66,98
3679,62;66,95
3677,69;66,93
3675,76;66,70
3673,83;66,53
3671,90;66,20
3669,97;65,71
3668,04;65,20
3666,11;64,46
3664,18;63,53
3662,25;62,29
3660,32;60,53
3658,39;57,98
3656,46;54,29
3654,53;50,39
3652,60;47,23
3650,67;45,29
3648,74;45,37
3646,81;47,37
3644,88;50,23
