Created as New Dataset;Amostra 405 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;60,22
3998,07;60,33
3996,14;60,46
3994,21;60,60
3992,28;60,76
3990,35;60,93
3988,42;61,11
3986,49;61,30
3984,56;61,48
3982,63;61,66
3980,70;61,83
3978,77;61,98
3976,84;62,11
3974,91;62,23
3972,98;62,33
3971,05;62,42
3969,12;62,50
3967,19;62,57
3965,26;62,63
3963,33;62,68
3961,40;62,73
3959,47;62,78
3957,54;62,82
3955,61;62,86
3953,68;62,89
3951,75;62,93
3949,82;62,96
3947,89;62,99
3945,96;63,02
3944,03;63,04
3942,10;63,06
3940,17;63,07
3938,24;63,08
3936,31;63,09
3934,38;63,10
3932,45;63,11
3930,52;63,12
3928,59;63,12
3926,66;63,13
3924,73;63,13
3922,80;63,14
3920,87;63,15
3918,94;63,16
3917,01;63,16
3915,08;63,17
3913,15;63,17
3911,22;63,18
3909,29;63,19
3907,36;63,21
3905,43;63,24
3903,50;63,28
3901,57;63,31
3899,64;63,33
3897,71;63,35
3895,78;63,36
3893,85;63,38
3891,92;63,40
3889,99;63,42
3888,06;63,45
3886,13;63,47
3884,20;63,50
3882,27;63,53
3880,34;63,56
3878,41;63,58
3876,48;63,60
3874,55;63,64
3872,62;63,68
3870,69;63,71
3868,76;63,75
3866,83;63,79
3864,90;63,83
3862,97;63,86
3861,04;63,87
3859,11;63,90
3857,18;63,93
3855,25;63,95
3853,32;63,98
3851,39;64,01
3849,46;64,02
3847,53;64,03
3845,60;64,04
3843,67;64,05
3841,74;64,07
3839,81;64,09
3837,88;64,11
3835,95;64,13
3834,02;64,16
3832,09;64,17
3830,16;64,18
3828,23;64,18
3826,30;64,19
3824,37;64,21
3822,44;64,24
3820,51;64,28
3818,58;64,32
3816,65;64,37
3814,72;64,42
3812,79;64,46
3810,86;64,51
3808,93;64,57
3807,00;64,62
3805,07;64,69
3803,14;64,76
3801,21;64,82
3799,28;64,88
3797,35;64,92
3795,42;64,95
3793,49;64,97
3791,56;64,99
3789,63;65,01
3787,70;65,04
3785,77;65,08
3783,84;65,12
3781,91;65,17
3779,98;65,23
3778,05;65,28
3776,12;65,34
3774,19;65,39
3772,26;65,44
3770,33;65,49
3768,40;65,53
3766,47;65,56
3764,54;65,60
3762,61;65,63
3760,68;65,67
3758,75;65,70
3756,82;65,74
3754,89;65,78
3752,96;65,83
3751,03;65,88
3749,10;65,93
3747,17;65,98
3745,24;66,01
3743,31;66,03
3741,38;66,04
3739,45;66,06
3737,52;66,09
3735,59;66,12
3733,66;66,15
3731,73;66,15
3729,80;66,16
3727,87;66,16
3725,94;66,17
3724,01;66,18
3722,08;66,20
3720,15;66,22
3718,22;66,23
3716,29;66,24
3714,36;66,24
3712,43;66,23
3710,50;66,23
3708,57;66,22
3706,64;66,20
3704,71;66,18
3702,78;66,14
3700,85;66,10
3698,92;66,06
3696,99;66,01
3695,06;65,98
3693,13;65,94
3691,20;65,91
3689,27;65,87
3687,34;65,84
3685,41;65,80
3683,48;65,74
3681,55;65,67
3679,62;65,60
3677,69;65,52
3675,76;65,45
3673,83;65,39
3671,90;65,30
3669,97;65,20
3668,04;65,07
3666,11;64,92
3664,18;64,78
3662,25;64,62
3660,32;64,46
3658,39;64,31
3656,46;64,17
3654,53;64,03
3652,60;63,90
3650,67;63,75
3648,74;63,61
3646,81;63,47
3644,88;63,34
3642,95;63,19
3641,02;63,03
3639,09;62,88
3637,16;62,73
3635,23;62,60
3633,30;62,47
3631,37;62,33
3629,44;62,16
3627,51;62,00
3625,58;61,80
3623,65;61,56
3621,72;61,30
3619,79;61,04
3617,86;60,85
3615,93;60,74
3614,00;60,73
3612,07;60,78
3610,14;60,88
3608,21;61,00
3606,28;61,14
3604,35;61,26
3602,42;61,40
3600,49;61,56
3598,56;61,72
3596,63;61,88
3594,70;62,01
3592,77;62,11
3590,84;62,17
3588,91;62,20
3586,98;62,22
3585,05;62,22
3583,12;62,19
3581,19;62,15
3579,26;62,09
3577,33;62,03
3575,40;61,96
3573,47;61,89
3571,54;61,82
3569,61;61,76
3567,68;61,72
3565,75;61,68
3563,82;61,62
3561,89;61,54
3559,96;61,46
3558,03;61,37
3556,10;61,28
3554,17;61,18
3552,24;61,09
3550,31;61,00
3548,38;60,89
3546,45;60,78
3544,52;60,68
3542,59;60,58
3540,66;60,47
3538,73;60,34
3536,80;60,21
3534,87;60,10
3532,94;59,99
3531,01;59,87
3529,08;59,75
3527,15;59,63
3525,22;59,51
3523,29;59,38
3521,36;59,27
3519,43;59,14
3517,50;59,01
3515,57;58,87
3513,64;58,74
3511,71;58,62
3509,78;58,49
3507,85;58,37
3505,92;58,24
