Created as New Dataset;Amostra 419 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;70,74
3998,07;70,80
3996,14;70,86
3994,21;70,93
3992,28;71,00
3990,35;71,08
3988,42;71,16
3986,49;71,24
3984,56;71,33
3982,63;71,44
3980,70;71,55
3978,77;71,66
3976,84;71,79
3974,91;71,94
3972,98;72,09
3971,05;72,25
3969,12;72,42
3967,19;72,59
3965,26;72,75
3963,33;72,89
3961,40;73,02
3959,47;73,11
3957,54;73,19
3955,61;73,24
3953,68;73,28
3951,75;73,33
3949,82;73,37
3947,89;73,43
3945,96;73,48
3944,03;73,54
3942,10;73,59
3940,17;73,64
3938,24;73,70
3936,31;73,76
3934,38;73,82
3932,45;73,89
3930,52;73,95
3928,59;74,01
3926,66;74,07
3924,73;74,12
3922,80;74,17
3920,87;74,22
3918,94;74,26
3917,01;74,28
3915,08;74,29
3913,15;74,27
3911,22;74,24
3909,29;74,21
3907,36;74,17
3905,43;74,14
3903,50;74,09
3901,57;74,03
3899,64;73,89
3897,71;73,73
3895,78;73,56
3893,85;73,38
3891,92;73,18
3889,99;73,00
3888,06;72,85
3886,13;72,70
3884,20;72,57
3882,27;72,53
3880,34;72,54
3878,41;72,63
3876,48;72,80
3874,55;73,05
3872,62;73,37
3870,69;73,75
3868,76;74,13
3866,83;74,47
3864,90;74,75
3862,97;74,99
3861,04;75,17
3859,11;75,29
3857,18;75,40
3855,25;75,50
3853,32;75,59
3851,39;75,66
3849,46;75,68
3847,53;75,68
3845,60;75,67
3843,67;75,69
3841,74;75,73
3839,81;75,81
3837,88;75,88
3835,95;75,94
3834,02;76,00
3832,09;76,02
3830,16;76,02
3828,23;76,01
3826,30;76,00
3824,37;76,00
3822,44;75,98
3820,51;75,93
3818,58;75,90
3816,65;75,82
3814,72;75,70
3812,79;75,61
3810,86;75,56
3808,93;75,56
3807,00;75,57
3805,07;75,63
3803,14;75,70
3801,21;75,75
3799,28;75,81
3797,35;75,89
3795,42;75,97
3793,49;76,10
3791,56;76,27
3789,63;76,48
3787,70;76,74
3785,77;77,02
3783,84;77,30
3781,91;77,57
3779,98;77,80
3778,05;78,00
3776,12;78,17
3774,19;78,31
3772,26;78,44
3770,33;78,57
3768,40;78,70
3766,47;78,82
3764,54;78,91
3762,61;79,01
3760,68;79,11
3758,75;79,22
3756,82;79,33
3754,89;79,46
3752,96;79,59
3751,03;79,73
3749,10;79,87
3747,17;80,00
3745,24;80,08
3743,31;80,11
3741,38;80,13
3739,45;80,16
3737,52;80,20
3735,59;80,24
3733,66;80,28
3731,73;80,29
3729,80;80,28
3727,87;80,27
3725,94;80,26
3724,01;80,25
3722,08;80,25
3720,15;80,24
3718,22;80,22
3716,29;80,20
3714,36;80,18
3712,43;80,15
3710,50;80,10
3708,57;80,03
3706,64;79,93
3704,71;79,79
3702,78;79,60
3700,85;79,37
3698,92;79,12
3696,99;78,88
3695,06;78,70
3693,13;78,62
3691,20;78,63
3689,27;78,72
3687,34;78,83
3685,41;78,91
3683,48;78,95
3681,55;78,97
3679,62;78,98
3677,69;79,00
3675,76;78,99
3673,83;78,99
3671,90;78,96
3669,97;78,85
3668,04;78,72
3666,11;78,58
3664,18;78,43
3662,25;78,29
3660,32;78,17
3658,39;78,06
3656,46;77,94
3654,53;77,85
3652,60;77,78
3650,67;77,70
3648,74;77,63
3646,81;77,57
3644,88;77,52
3642,95;77,47
3641,02;77,44
3639,09;77,44
3637,16;77,47
3635,23;77,53
3633,30;77,60
3631,37;77,69
3629,44;77,79
3627,51;77,88
3625,58;77,95
3623,65;77,98
3621,72;78,01
3619,79;78,03
3617,86;78,07
3615,93;78,11
3614,00;78,12
3612,07;78,11
3610,14;78,08
3608,21;78,02
3606,28;77,94
3604,35;77,83
3602,42;77,69
3600,49;77,52
3598,56;77,32
3596,63;77,08
3594,70;76,79
3592,77;76,47
3590,84;76,11
3588,91;75,70
3586,98;75,21
3585,05;74,69
3583,12;74,13
3581,19;73,53
3579,26;72,89
3577,33;72,25
3575,40;71,61
3573,47;70,98
3571,54;70,39
3569,61;69,83
3567,68;69,25
3565,75;68,70
3563,82;68,22
3561,89;67,79
3559,96;67,39
3558,03;67,05
3556,10;66,77
3554,17;66,54
3552,24;66,36
3550,31;66,23
3548,38;66,13
3546,45;66,07
3544,52;66,02
3542,59;65,97
3540,66;65,93
3538,73;65,91
3536,80;65,90
3534,87;65,90
3532,94;65,92
3531,01;65,94
3529,08;65,98
3527,15;66,03
3525,22;66,09
3523,29;66,15
3521,36;66,20
3519,43;66,25
3517,50;66,31
3515,57;66,37
3513,64;66,42
3511,71;66,45
3509,78;66,46
3507,85;66,45
3505,92;66,41
3503,99;66,31
3502,06;66,13
3500,13;65,86
3498,20;65,50
3496,27;65,02
3494,34;64,41
3492,41;63,67
3490,48;62,79
3488,55;61,76
3486,62;60,61
3484,69;59,34
3482,76;58,01
3480,83;56,64
3478,90;55,29
3476,97;53,99
3475,04;52,81
3473,11;51,80
3471,18;51,03
3469,25;50,51
3467,32;50,26
3465,39;50,29
3463,46;50,62
3461,53;51,24
3459,60;52,12
3457,67;53,21
3455,74;54,48
3453,81;55,89
3451,88;57,37
3449,95;58,90
3448,02;60,42
3446,09;61,91
3444,16;63,32
3442,23;64,62
3440,30;65,82
3438,37;66,90
3436,44;67,86
3434,51;68,68
3432,58;69,38
3430,65;69,98
3428,72;70,47
3426,79;70,87
3424,86;71,21
3422,93;71,48
3421,00;71,70
3419,07;71,86
3417,14;71,98
3415,21;72,06
3413,28;72,10
3411,35;72,08
3409,42;72,00
3407,49;71,85
3405,56;71,64
3403,63;71,39
3401,70;71,11
3399,77;70,80
3397,84;70,48
3395,91;70,21
3393,98;70,01
3392,05;69,87
3390,12;69,77
3388,19;69,72
3386,26;69,71
3384,33;69,74
3382,40;69,79
3380,47;69,85
3378,54;69,91
3376,61;69,97
3374,68;70,04
3372,75;70,14
3370,82;70,25
3368,89;70,39
3366,96;70,54
3365,03;70,71
3363,10;70,91
3361,17;71,14
3359,24;71,37
3357,31;71,59
3355,38;71,81
3353,45;72,01
3351,52;72,19
3349,59;72,34
3347,66;72,45
3345,73;72,54
3343,80;72,60
3341,87;72,64
3339,94;72,66
3338,01;72,65
3336,08;72,62
3334,15;72,57
3332,22;72,51
3330,29;72,45
3328,36;72,38
3326,43;72,30
3324,50;72,21
3322,57;72,12
3320,64;72,03
3318,71;71,95
3316,78;71,88
3314,85;71,83
3312,92;71,80
3310,99;71,81
3309,06;71,84
3307,13;71,89
3305,20;71,97
3303,27;72,06
3301,34;72,16
3299,41;72,25
3297,48;72,35
3295,55;72,43
3293,62;72,48
3291,69;72,51
3289,76;72,50
3287,83;72,45
3285,90;72,37
3283,97;72,26
3282,04;72,13
3280,11;71,96
3278,18;71,78
3276,25;71,58
3274,32;71,36
3272,39;71,13
3270,46;70,88
3268,53;70,62
3266,60;70,36
3264,67;70,09
3262,74;69,81
3260,81;69,52
3258,88;69,23
3256,95;68,93
3255,02;68,63
3253,09;68,32
3251,16;68,01
3249,23;67,69
3247,30;67,38
3245,37;67,06
3243,44;66,74
3241,51;66,41
3239,58;66,09
3237,65;65,77
3235,72;65,44
3233,79;65,13
3231,86;64,81
3229,93;64,50
3228,00;64,19
3226,07;63,88
3224,14;63,57
3222,21;63,28
3220,28;62,99
3218,35;62,72
3216,42;62,46
3214,49;62,22
3212,56;61,99
3210,63;61,78
3208,70;61,58
3206,77;61,40
3204,84;61,22
3202,91;61,06
3200,98;60,91
