Created as New Dataset;Amostra 418 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;70,77
3998,07;70,82
3996,14;70,88
3994,21;70,95
3992,28;71,02
3990,35;71,10
3988,42;71,18
3986,49;71,26
3984,56;71,35
3982,63;71,45
3980,70;71,56
3978,77;71,68
3976,84;71,81
3974,91;71,95
3972,98;72,10
3971,05;72,26
3969,12;72,43
3967,19;72,60
3965,26;72,76
3963,33;72,91
3961,40;73,03
3959,47;73,13
3957,54;73,20
3955,61;73,25
3953,68;73,29
3951,75;73,33
3949,82;73,38
3947,89;73,43
3945,96;73,49
3944,03;73,54
3942,10;73,60
3940,17;73,65
3938,24;73,71
3936,31;73,77
3934,38;73,83
3932,45;73,89
3930,52;73,96
3928,59;74,02
3926,66;74,07
3924,73;74,13
3922,80;74,18
3920,87;74,23
3918,94;74,27
3917,01;74,29
3915,08;74,29
3913,15;74,28
3911,22;74,25
3909,29;74,21
3907,36;74,18
3905,43;74,14
3903,50;74,10
3901,57;74,03
3899,64;73,89
3897,71;73,73
3895,78;73,55
3893,85;73,38
3891,92;73,18
3889,99;73,00
3888,06;72,85
3886,13;72,69
3884,20;72,57
3882,27;72,52
3880,34;72,54
3878,41;72,62
3876,48;72,79
3874,55;73,05
3872,62;73,37
3870,69;73,75
3868,76;74,13
3866,83;74,46
3864,90;74,75
3862,97;74,99
3861,04;75,17
3859,11;75,30
3857,18;75,41
3855,25;75,50
3853,32;75,59
3851,39;75,66
3849,46;75,67
3847,53;75,67
3845,60;75,67
3843,67;75,69
3841,74;75,74
3839,81;75,81
3837,88;75,88
3835,95;75,94
3834,02;76,00
3832,09;76,02
3830,16;76,03
3828,23;76,02
3826,30;76,01
3824,37;76,01
3822,44;75,99
3820,51;75,94
3818,58;75,90
3816,65;75,81
3814,72;75,70
3812,79;75,61
3810,86;75,57
3808,93;75,56
3807,00;75,58
3805,07;75,63
3803,14;75,70
3801,21;75,75
3799,28;75,81
3797,35;75,88
3795,42;75,97
3793,49;76,10
3791,56;76,27
3789,63;76,50
3787,70;76,76
3785,77;77,04
3783,84;77,32
3781,91;77,58
3779,98;77,82
3778,05;78,02
3776,12;78,18
3774,19;78,33
3772,26;78,46
3770,33;78,59
3768,40;78,71
3766,47;78,83
3764,54;78,93
3762,61;79,02
3760,68;79,12
3758,75;79,23
3756,82;79,34
3754,89;79,46
3752,96;79,59
3751,03;79,73
3749,10;79,87
3747,17;79,99
3745,24;80,07
3743,31;80,11
3741,38;80,13
3739,45;80,16
3737,52;80,21
3735,59;80,25
3733,66;80,30
3731,73;80,31
3729,80;80,31
3727,87;80,30
3725,94;80,29
3724,01;80,29
3722,08;80,29
3720,15;80,28
3718,22;80,26
3716,29;80,25
3714,36;80,24
3712,43;80,20
3710,50;80,17
3708,57;80,11
3706,64;80,02
3704,71;79,92
3702,78;79,76
3700,85;79,57
3698,92;79,37
3696,99;79,17
3695,06;79,03
3693,13;78,97
3691,20;78,99
3689,27;79,08
3687,34;79,18
3685,41;79,25
3683,48;79,29
3681,55;79,31
3679,62;79,33
3677,69;79,35
3675,76;79,35
3673,83;79,35
3671,90;79,33
3669,97;79,24
3668,04;79,13
3666,11;79,00
3664,18;78,87
3662,25;78,75
3660,32;78,65
3658,39;78,56
3656,46;78,45
3654,53;78,37
3652,60;78,32
3650,67;78,24
3648,74;78,17
3646,81;78,12
3644,88;78,07
3642,95;78,03
3641,02;78,00
3639,09;78,00
3637,16;78,03
3635,23;78,08
3633,30;78,14
3631,37;78,22
3629,44;78,29
3627,51;78,37
3625,58;78,41
3623,65;78,44
3621,72;78,46
3619,79;78,47
3617,86;78,48
3615,93;78,49
3614,00;78,49
3612,07;78,47
3610,14;78,42
3608,21;78,35
3606,28;78,25
3604,35;78,14
3602,42;78,00
3600,49;77,82
3598,56;77,62
3596,63;77,38
3594,70;77,09
3592,77;76,77
3590,84;76,42
3588,91;76,01
3586,98;75,53
3585,05;75,01
3583,12;74,46
3581,19;73,88
3579,26;73,26
3577,33;72,63
3575,40;72,00
3573,47;71,38
3571,54;70,80
3569,61;70,24
