Created as New Dataset;Amostra 415 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;63,69
3998,07;63,82
3996,14;63,97
3994,21;64,13
3992,28;64,31
3990,35;64,51
3988,42;64,72
3986,49;64,93
3984,56;65,14
3982,63;65,34
3980,70;65,53
3978,77;65,70
3976,84;65,85
3974,91;65,99
3972,98;66,10
3971,05;66,20
3969,12;66,29
3967,19;66,36
3965,26;66,43
3963,33;66,49
3961,40;66,55
3959,47;66,60
3957,54;66,65
3955,61;66,69
3953,68;66,73
3951,75;66,77
3949,82;66,80
3947,89;66,84
3945,96;66,87
3944,03;66,90
3942,10;66,92
3940,17;66,94
3938,24;66,95
3936,31;66,96
3934,38;66,97
3932,45;66,98
3930,52;66,99
3928,59;67,00
3926,66;67,01
3924,73;67,02
3922,80;67,03
3920,87;67,03
3918,94;67,04
3917,01;67,05
3915,08;67,06
3913,15;67,07
3911,22;67,08
3909,29;67,10
3907,36;67,11
3905,43;67,13
3903,50;67,16
3901,57;67,20
3899,64;67,22
3897,71;67,25
3895,78;67,28
3893,85;67,31
3891,92;67,33
3889,99;67,36
3888,06;67,38
3886,13;67,40
3884,20;67,43
3882,27;67,47
3880,34;67,50
3878,41;67,53
3876,48;67,56
3874,55;67,60
3872,62;67,64
3870,69;67,68
3868,76;67,72
3866,83;67,77
3864,90;67,81
3862,97;67,85
3861,04;67,88
3859,11;67,91
3857,18;67,94
3855,25;67,95
3853,32;67,99
3851,39;68,02
3849,46;68,04
3847,53;68,07
3845,60;68,09
3843,67;68,09
3841,74;68,11
3839,81;68,13
3837,88;68,15
3835,95;68,18
3834,02;68,21
3832,09;68,24
3830,16;68,25
3828,23;68,26
3826,30;68,27
3824,37;68,29
3822,44;68,31
3820,51;68,36
3818,58;68,41
3816,65;68,46
3814,72;68,54
3812,79;68,59
3810,86;68,65
3808,93;68,72
3807,00;68,78
3805,07;68,86
3803,14;68,92
3801,21;69,00
3799,28;69,07
3797,35;69,11
3795,42;69,16
3793,49;69,20
3791,56;69,22
3789,63;69,25
3787,70;69,29
3785,77;69,33
3783,84;69,38
3781,91;69,44
3779,98;69,50
3778,05;69,58
3776,12;69,65
3774,19;69,71
3772,26;69,78
3770,33;69,83
3768,40;69,88
3766,47;69,93
3764,54;69,98
3762,61;70,02
3760,68;70,07
3758,75;70,11
3756,82;70,16
3754,89;70,22
3752,96;70,28
3751,03;70,34
3749,10;70,40
3747,17;70,46
3745,24;70,50
3743,31;70,54
3741,38;70,57
3739,45;70,59
3737,52;70,63
3735,59;70,67
3733,66;70,71
3731,73;70,74
3729,80;70,77
3727,87;70,80
3725,94;70,83
3724,01;70,87
3722,08;70,90
3720,15;70,94
3718,22;70,97
3716,29;71,01
3714,36;71,04
3712,43;71,06
3710,50;71,07
3708,57;71,07
3706,64;71,07
3704,71;71,08
3702,78;71,07
3700,85;71,06
3698,92;71,05
3696,99;71,04
3695,06;71,04
3693,13;71,05
3691,20;71,04
3689,27;71,04
3687,34;71,05
3685,41;71,06
3683,48;71,07
3681,55;71,07
3679,62;71,06
3677,69;71,05
3675,76;71,03
3673,83;71,02
3671,90;70,99
3669,97;70,93
3668,04;70,85
3666,11;70,73
3664,18;70,59
3662,25;70,39
3660,32;70,12
3658,39;69,75
3656,46;69,22
3654,53;68,64
3652,60;68,13
3650,67;67,79
3648,74;67,75
3646,81;67,98
3644,88;68,34
3642,95;68,70
3641,02;69,01
3639,09;69,24
3637,16;69,38
3635,23;69,47
3633,30;69,51
3631,37;69,53
3629,44;69,53
3627,51;69,52
3625,58;69,50
3623,65;69,48
3621,72;69,45
3619,79;69,40
3617,86;69,37
3615,93;69,34
3614,00;69,32
3612,07;69,32
3610,14;69,33
3608,21;69,36
3606,28;69,43
3604,35;69,54
3602,42;69,70
3600,49;69,90
3598,56;70,11
3596,63;70,32
3594,70;70,51
3592,77;70,65
3590,84;70,76
3588,91;70,84
3586,98;70,88
3585,05;70,90
3583,12;70,91
3581,19;70,92
3579,26;70,90
3577,33;70,87
3575,40;70,83
3573,47;70,79
3571,54;70,75
3569,61;70,71
3567,68;70,68
3565,75;70,64
3563,82;70,60
3561,89;70,55
3559,96;70,49
3558,03;70,43
3556,10;70,36
3554,17;70,29
3552,24;70,22
3550,31;70,14
3548,38;70,05
3546,45;69,94
3544,52;69,84
3542,59;69,75
3540,66;69,66
3538,73;69,55
3536,80;69,43
3534,87;69,33
3532,94;69,22
3531,01;69,11
3529,08;69,00
3527,15;68,88
3525,22;68,75
3523,29;68,63
3521,36;68,51
3519,43;68,39
3517,50;68,26
3515,57;68,13
