Created as New Dataset;Amostra 414 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;63,54
3998,07;63,66
3996,14;63,81
3994,21;63,97
3992,28;64,15
3990,35;64,35
3988,42;64,55
3986,49;64,76
3984,56;64,96
3982,63;65,17
3980,70;65,36
3978,77;65,53
3976,84;65,67
3974,91;65,81
3972,98;65,92
3971,05;66,02
3969,12;66,10
3967,19;66,18
3965,26;66,25
3963,33;66,31
3961,40;66,36
3959,47;66,41
3957,54;66,46
3955,61;66,50
3953,68;66,54
3951,75;66,58
3949,82;66,62
3947,89;66,65
3945,96;66,68
3944,03;66,71
3942,10;66,73
3940,17;66,75
3938,24;66,76
3936,31;66,77
3934,38;66,78
3932,45;66,79
3930,52;66,80
3928,59;66,81
3926,66;66,82
3924,73;66,83
3922,80;66,84
3920,87;66,84
3918,94;66,85
3917,01;66,86
3915,08;66,87
3913,15;66,88
3911,22;66,89
3909,29;66,90
3907,36;66,92
3905,43;66,94
3903,50;66,97
3901,57;67,00
3899,64;67,03
3897,71;67,06
3895,78;67,08
3893,85;67,11
3891,92;67,13
3889,99;67,16
3888,06;67,18
3886,13;67,20
3884,20;67,24
3882,27;67,26
3880,34;67,30
3878,41;67,33
3876,48;67,36
3874,55;67,39
3872,62;67,44
3870,69;67,47
3868,76;67,52
3866,83;67,57
3864,90;67,61
3862,97;67,65
3861,04;67,68
3859,11;67,71
3857,18;67,74
3855,25;67,75
3853,32;67,78
3851,39;67,82
3849,46;67,83
3847,53;67,86
3845,60;67,88
3843,67;67,89
3841,74;67,90
3839,81;67,92
3837,88;67,94
3835,95;67,97
3834,02;68,00
3832,09;68,03
3830,16;68,05
3828,23;68,05
3826,30;68,06
3824,37;68,08
3822,44;68,10
3820,51;68,14
3818,58;68,20
3816,65;68,25
3814,72;68,32
3812,79;68,38
3810,86;68,44
3808,93;68,51
3807,00;68,57
3805,07;68,65
3803,14;68,70
3801,21;68,78
3799,28;68,85
3797,35;68,89
3795,42;68,95
3793,49;68,98
3791,56;69,01
3789,63;69,04
3787,70;69,08
3785,77;69,12
3783,84;69,17
3781,91;69,22
3779,98;69,29
3778,05;69,36
3776,12;69,43
3774,19;69,50
3772,26;69,56
3770,33;69,61
3768,40;69,67
3766,47;69,71
3764,54;69,75
3762,61;69,80
3760,68;69,84
3758,75;69,89
3756,82;69,94
3754,89;70,00
3752,96;70,05
3751,03;70,12
3749,10;70,17
3747,17;70,23
3745,24;70,27
3743,31;70,31
3741,38;70,33
3739,45;70,36
3737,52;70,40
3735,59;70,43
3733,66;70,46
3731,73;70,50
3729,80;70,54
3727,87;70,57
3725,94;70,61
3724,01;70,65
3722,08;70,68
3720,15;70,72
3718,22;70,75
3716,29;70,78
3714,36;70,81
3712,43;70,82
3710,50;70,84
3708,57;70,84
3706,64;70,84
3704,71;70,85
3702,78;70,84
3700,85;70,83
3698,92;70,82
3696,99;70,81
3695,06;70,82
3693,13;70,82
3691,20;70,81
3689,27;70,80
3687,34;70,82
3685,41;70,83
3683,48;70,84
3681,55;70,83
3679,62;70,83
3677,69;70,81
3675,76;70,79
3673,83;70,79
3671,90;70,75
3669,97;70,69
3668,04;70,61
3666,11;70,50
3664,18;70,35
3662,25;70,16
3660,32;69,89
3658,39;69,52
3656,46;69,00
3654,53;68,43
3652,60;67,93
3650,67;67,59
3648,74;67,55
3646,81;67,77
3644,88;68,11
3642,95;68,48
3641,02;68,78
3639,09;69,00
3637,16;69,14
3635,23;69,22
3633,30;69,27
3631,37;69,28
3629,44;69,28
3627,51;69,27
3625,58;69,24
3623,65;69,21
3621,72;69,18
3619,79;69,14
3617,86;69,10
3615,93;69,07
3614,00;69,05
3612,07;69,05
3610,14;69,05
3608,21;69,08
3606,28;69,15
3604,35;69,26
3602,42;69,41
3600,49;69,60
3598,56;69,81
3596,63;70,02
3594,70;70,20
3592,77;70,35
3590,84;70,45
3588,91;70,52
3586,98;70,56
3585,05;70,58
3583,12;70,59
3581,19;70,59
3579,26;70,57
3577,33;70,53
3575,40;70,49
3573,47;70,45
3571,54;70,41
3569,61;70,37
3567,68;70,33
3565,75;70,30
3563,82;70,25
3561,89;70,20
3559,96;70,14
3558,03;70,08
3556,10;70,02
3554,17;69,94
3552,24;69,86
3550,31;69,78
3548,38;69,69
3546,45;69,59
3544,52;69,49
3542,59;69,40
3540,66;69,30
3538,73;69,20
3536,80;69,08
3534,87;68,97
3532,94;68,87
3531,01;68,76
3529,08;68,64
3527,15;68,52
3525,22;68,39
3523,29;68,27
3521,36;68,15
3519,43;68,03
3517,50;67,91
3515,57;67,77
3513,64;67,64
3511,71;67,52
3509,78;67,40
3507,85;67,28
3505,92;67,15
3503,99;67,01
3502,06;66,87
3500,13;66,75
3498,20;66,62
3496,27;66,49
3494,34;66,37
3492,41;66,24
