Created as New Dataset;Amostra 406 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;62,92
3998,07;63,04
3996,14;63,17
3994,21;63,32
3992,28;63,48
3990,35;63,66
3988,42;63,85
3986,49;64,04
3984,56;64,23
3982,63;64,42
3980,70;64,60
3978,77;64,75
3976,84;64,90
3974,91;65,02
3972,98;65,13
3971,05;65,22
3969,12;65,30
3967,19;65,37
3965,26;65,44
3963,33;65,49
3961,40;65,55
3959,47;65,59
3957,54;65,64
3955,61;65,68
3953,68;65,72
3951,75;65,75
3949,82;65,79
3947,89;65,82
3945,96;65,84
3944,03;65,87
3942,10;65,88
3940,17;65,90
3938,24;65,91
3936,31;65,92
3934,38;65,93
3932,45;65,94
3930,52;65,94
3928,59;65,95
3926,66;65,96
3924,73;65,96
3922,80;65,97
3920,87;65,97
3918,94;65,98
3917,01;65,99
3915,08;65,99
3913,15;66,00
3911,22;66,01
3909,29;66,03
3907,36;66,05
3905,43;66,07
3903,50;66,10
3901,57;66,12
3899,64;66,14
3897,71;66,16
3895,78;66,19
3893,85;66,22
3891,92;66,24
3889,99;66,27
3888,06;66,29
3886,13;66,30
3884,20;66,34
3882,27;66,37
3880,34;66,39
3878,41;66,42
3876,48;66,45
3874,55;66,49
3872,62;66,53
3870,69;66,56
3868,76;66,59
3866,83;66,64
3864,90;66,67
3862,97;66,71
3861,04;66,74
3859,11;66,77
3857,18;66,80
3855,25;66,81
3853,32;66,83
3851,39;66,86
3849,46;66,87
3847,53;66,90
3845,60;66,93
3843,67;66,94
3841,74;66,96
3839,81;66,97
3837,88;66,99
3835,95;67,01
3834,02;67,04
3832,09;67,06
3830,16;67,08
3828,23;67,10
3826,30;67,11
3824,37;67,13
3822,44;67,15
3820,51;67,18
3818,58;67,23
3816,65;67,27
3814,72;67,34
3812,79;67,40
3810,86;67,46
3808,93;67,53
3807,00;67,59
3805,07;67,65
3803,14;67,71
3801,21;67,77
3799,28;67,84
3797,35;67,88
3795,42;67,93
3793,49;67,98
3791,56;68,01
3789,63;68,04
3787,70;68,07
3785,77;68,11
3783,84;68,16
3781,91;68,21
3779,98;68,27
3778,05;68,33
3776,12;68,39
3774,19;68,45
3772,26;68,51
3770,33;68,56
3768,40;68,60
3766,47;68,64
3764,54;68,68
3762,61;68,72
3760,68;68,76
3758,75;68,80
3756,82;68,84
3754,89;68,88
3752,96;68,92
3751,03;68,97
3749,10;69,01
3747,17;69,06
3745,24;69,09
3743,31;69,13
3741,38;69,15
3739,45;69,18
3737,52;69,22
3735,59;69,26
3733,66;69,30
3731,73;69,32
3729,80;69,34
3727,87;69,36
3725,94;69,38
3724,01;69,41
3722,08;69,44
3720,15;69,48
3718,22;69,50
3716,29;69,52
3714,36;69,53
3712,43;69,53
3710,50;69,52
3708,57;69,52
3706,64;69,53
3704,71;69,53
3702,78;69,52
3700,85;69,50
3698,92;69,47
3696,99;69,45
3695,06;69,43
3693,13;69,41
3691,20;69,38
3689,27;69,36
3687,34;69,33
