Created as New Dataset;Amostra 411 por Laboratório data terça-feira, setembro 24 2024
cm-1;%T
4000,00;67,88
3998,07;67,99
3996,14;68,10
3994,21;68,23
3992,28;68,36
3990,35;68,51
3988,42;68,67
3986,49;68,84
3984,56;69,00
3982,63;69,17
3980,70;69,34
3978,77;69,49
3976,84;69,62
3974,91;69,75
3972,98;69,86
3971,05;69,96
3969,12;70,05
3967,19;70,13
3965,26;70,20
3963,33;70,27
3961,40;70,33
3959,47;70,38
3957,54;70,44
3955,61;70,48
3953,68;70,53
3951,75;70,57
3949,82;70,61
3947,89;70,64
3945,96;70,68
3944,03;70,70
3942,10;70,72
3940,17;70,74
3938,24;70,75
3936,31;70,76
3934,38;70,77
3932,45;70,78
3930,52;70,79
3928,59;70,80
3926,66;70,81
3924,73;70,81
3922,80;70,82
3920,87;70,84
3918,94;70,85
3917,01;70,87
3915,08;70,87
3913,15;70,88
3911,22;70,89
3909,29;70,90
3907,36;70,92
3905,43;70,94
3903,50;70,99
3901,57;71,03
3899,64;71,05
3897,71;71,07
3895,78;71,09
3893,85;71,11
3891,92;71,13
3889,99;71,16
3888,06;71,19
3886,13;71,21
3884,20;71,23
3882,27;71,27
3880,34;71,29
3878,41;71,32
3876,48;71,35
3874,55;71,38
3872,62;71,42
3870,69;71,47
3868,76;71,51
3866,83;71,56
3864,90;71,60
3862,97;71,63
3861,04;71,66
3859,11;71,68
3857,18;71,70
3855,25;71,73
3853,32;71,77
3851,39;71,81
3849,46;71,83
3847,53;71,84
3845,60;71,85
3843,67;71,86
3841,74;71,88
3839,81;71,91
3837,88;71,94
3835,95;71,96
3834,02;71,99
3832,09;72,02
3830,16;72,04
3828,23;72,05
3826,30;72,06
3824,37;72,08
3822,44;72,11
3820,51;72,15
3818,58;72,22
3816,65;72,28
3814,72;72,33
3812,79;72,38
3810,86;72,43
3808,93;72,49
3807,00;72,56
3805,07;72,63
3803,14;72,70
3801,21;72,76
3799,28;72,83
3797,35;72,88
3795,42;72,92
3793,49;72,96
3791,56;72,99
3789,63;73,02
3787,70;73,06
3785,77;73,10
3783,84;73,16
3781,91;73,22
3779,98;73,28
3778,05;73,36
3776,12;73,43
3774,19;73,49
3772,26;73,55
3770,33;73,60
3768,40;73,66
3766,47;73,71
3764,54;73,75
3762,61;73,79
3760,68;73,83
3758,75;73,87
3756,82;73,92
3754,89;73,98
3752,96;74,03
3751,03;74,10
3749,10;74,15
3747,17;74,20
3745,24;74,24
3743,31;74,26
3741,38;74,28
3739,45;74,31
3737,52;74,35
3735,59;74,39
3733,66;74,42
3731,73;74,45
3729,80;74,48
3727,87;74,51
3725,94;74,53
3724,01;74,57
3722,08;74,60
3720,15;74,64
3718,22;74,67
3716,29;74,71
3714,36;74,74
3712,43;74,76
3710,50;74,78
3708,57;74,79
3706,64;74,79
3704,71;74,79
3702,78;74,78
3700,85;74,77
3698,92;74,77
3696,99;74,76
3695,06;74,75
3693,13;74,75
3691,20;74,75
3689,27;74,75
3687,34;74,76
3685,41;74,77
3683,48;74,76
3681,55;74,74
3679,62;74,72
3677,69;74,71
3675,76;74,69
3673,83;74,68
3671,90;74,66
3669,97;74,59
3668,04;74,52
3666,11;74,44
3664,18;74,34
3662,25;74,24
3660,32;74,12
3658,39;74,00
3656,46;73,85
3654,53;73,70
3652,60;73,56
3650,67;73,44
3648,74;73,36
3646,81;73,33
3644,88;73,31
3642,95;73,29
3641,02;73,26
3639,09;73,22
3637,16;73,17
3635,23;73,12
3633,30;73,07
3631,37;73,02
3629,44;72,94
3627,51;72,85
3625,58;72,75
3623,65;72,64
3621,72;72,52
3619,79;72,40
3617,86;72,30
3615,93;72,23
3614,00;72,19
3612,07;72,18
3610,14;72,20
3608,21;72,24
3606,28;72,31
3604,35;72,42
3602,42;72,57
3600,49;72,75
3598,56;72,96
3596,63;73,17
3594,70;73,35
3592,77;73,49
3590,84;73,60
3588,91;73,68
3586,98;73,71
3585,05;73,74
3583,12;73,75
3581,19;73,75
3579,26;73,74
3577,33;73,71
3575,40;73,68
3573,47;73,66
3571,54;73,63
3569,61;73,61
3567,68;73,60
3565,75;73,58
3563,82;73,55
3561,89;73,50
3559,96;73,46
3558,03;73,41
3556,10;73,36
3554,17;73,30
3552,24;73,24
3550,31;73,18
3548,38;73,11
3546,45;73,03
3544,52;72,96
3542,59;72,89
3540,66;72,83
3538,73;72,75
3536,80;72,67
3534,87;72,60
3532,94;72,54
3531,01;72,47
3529,08;72,40
3527,15;72,32
3525,22;72,24
3523,29;72,16
3521,36;72,08
3519,43;72,01
3517,50;71,92
3515,57;71,83
3513,64;71,74
3511,71;71,66
3509,78;71,58
3507,85;71,49
3505,92;71,40
3503,99;71,30
3502,06;71,21
3500,13;71,12
3498,20;71,02
3496,27;70,92
3494,34;70,82
